"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,9.19920501361939,9.2722470670251,9.29710346111349,9.24558803234169,9.03866715322955,9.09680596460349,9.15689121032687,9.34005275755898,9.42166870507808,9.47818777385779,9.85254587271235
"fo2000",9.19920501361939,0,9.22316329859893,9.29212353110286,9.19526659359192,9.00608936706162,9.06502042096948,9.12489183416366,9.33974890679032,9.41749299694305,9.53294811783651,9.82904415761416
"na2000",9.2722470670251,9.22316329859893,0,9.36205747575192,9.28708625217021,9.10399587203034,9.16087389446071,9.22289218250853,9.42445182751162,9.49153246008561,9.60660496401192,9.87749262865058
"fr2001",9.29710346111349,9.29212353110286,9.36205747575192,0,9.32901573199896,9.11379374435525,9.19669132019108,9.24683765426903,9.44385235354168,9.53360437937791,9.62745464306623,9.92418253580287
"fo2001",9.24558803234169,9.19526659359192,9.28708625217021,9.32901573199896,0,9.05028276382015,9.1060198691053,9.15379509887186,9.36752593109719,9.45150542971847,9.5545311892219,9.87629307703836
"na2001",9.03866715322955,9.00608936706162,9.10399587203034,9.11379374435525,9.05028276382015,0,8.88984146401307,8.90977819296002,9.17813882233173,9.25235524769368,9.35209558277567,9.7537421592886
"fr2002",9.09680596460349,9.06502042096948,9.16087389446071,9.19669132019108,9.1060198691053,8.88984146401307,0,9.00096058796025,9.2130110927329,9.29640942831822,9.41823707381236,9.76663081617739
"fo2002",9.15689121032687,9.12489183416366,9.22289218250853,9.24683765426903,9.15379509887186,8.90977819296002,9.00096058796025,0,9.27271501502046,9.36075163570408,9.45827637896988,9.8244505751703
"na2002",9.34005275755898,9.33974890679032,9.42445182751162,9.44385235354168,9.36752593109719,9.17813882233173,9.2130110927329,9.27271501502046,0,9.57442800374782,9.6607344647033,9.98557707400367
"fr2003",9.42166870507808,9.41749299694305,9.49153246008561,9.53360437937791,9.45150542971847,9.25235524769368,9.29640942831822,9.36075163570408,9.57442800374782,0,9.69421086347566,10.0566106971529
"fo2003",9.47818777385779,9.53294811783651,9.60660496401192,9.62745464306623,9.5545311892219,9.35209558277567,9.41823707381236,9.45827637896988,9.6607344647033,9.69421086347566,0,10.1597614024914
"na2003",9.85254587271235,9.82904415761416,9.87749262865058,9.92418253580287,9.87629307703836,9.7537421592886,9.76663081617739,9.8244505751703,9.98557707400367,10.0566106971529,10.1597614024914,0
