"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,20.0959323928931,20.196798105745,20.0419339777831,19.9581207570384,19.5450372536236,20.0449684319079,19.7605111596275,20.1117965511839,20.0863870880953,19.9077566703159,20.3831228048982
"fo2000",20.0959323928931,0,19.9720243467581,19.9392462773587,19.7559608132781,19.3725197081143,19.8843941350914,19.5775322046339,20.0240511534089,19.9657684773904,19.932477785114,20.2394283165304
"na2000",20.196798105745,19.9720243467581,0,20.0111147432642,19.8561640334093,19.5048963752064,20.0149895268564,19.6930684372715,20.1308093903478,20.0517210372806,20.0359490810334,20.2615016763818
"fr2001",20.0419339777831,19.9392462773587,20.0111147432642,0,19.7776495468862,19.3460143110041,19.8897049621063,19.5717028141257,19.9718890569165,19.9580485092335,19.8906521665076,20.1660866960576
"fo2001",19.9581207570384,19.7559608132781,19.8561640334093,19.7776495468862,0,19.2486411988518,19.7438963805181,19.3966984551033,19.8316143248614,19.8009339274824,19.7425588218836,20.0658744082371
"na2001",19.5450372536236,19.3725197081143,19.5048963752064,19.3460143110041,19.2486411988518,0,19.3048747895955,18.9185850817546,19.4542393777451,19.4471278657321,19.3777178819476,19.8492564772376
"fr2002",20.0449684319079,19.8843941350914,20.0149895268564,19.8897049621063,19.7438963805181,19.3048747895955,0,19.5070699856306,19.920863510138,19.8974873574993,19.8680770271426,20.2573194498341
"fo2002",19.7605111596275,19.5775322046339,19.6930684372715,19.5717028141257,19.3966984551033,18.9185850817546,19.5070699856306,0,19.6027802256496,19.5978665870003,19.537377052351,19.9244094832668
"na2002",20.1117965511839,20.0240511534089,20.1308093903478,19.9718890569165,19.8316143248614,19.4542393777451,19.920863510138,19.6027802256496,0,20.0226180043304,19.9202650866669,20.2726571850698
"fr2003",20.0863870880953,19.9657684773904,20.0517210372806,19.9580485092335,19.8009339274824,19.4471278657321,19.8974873574993,19.5978665870003,20.0226180043304,0,19.820644508125,20.220435245231
"fo2003",19.9077566703159,19.932477785114,20.0359490810334,19.8906521665076,19.7425588218836,19.3777178819476,19.8680770271426,19.537377052351,19.9202650866669,19.820644508125,0,20.1806308567765
"na2003",20.3831228048982,20.2394283165304,20.2615016763818,20.1660866960576,20.0658744082371,19.8492564772376,20.2573194498341,19.9244094832668,20.2726571850698,20.220435245231,20.1806308567765,0
