"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,12.5930530446228,12.5778718659414,12.5211611265749,12.5998337369696,12.3187752137858,12.3885274400386,12.5322946825549,12.4962011343462,12.6244462990306,12.6600819352015,12.9926190295458
"fo2000",12.5930530446228,0,12.7329586898413,12.7643629625895,12.7824948877576,12.5009826305256,12.6020962650376,12.730136520371,12.7749609399625,12.8647479683591,13.0065954366858,13.2159566795922
"na2000",12.5778718659414,12.7329586898413,0,12.7487450984788,12.7942105923448,12.5221941350708,12.6137427802968,12.7484837193969,12.7738339335682,12.8578447435828,12.9970676546137,13.1797640933376
"fr2001",12.5211611265749,12.7643629625895,12.7487450984788,0,12.771726300563,12.4778719760925,12.5856198295254,12.7126934669377,12.7085974590825,12.838889493221,12.9355826365896,13.1480609633426
"fo2001",12.5998337369696,12.7824948877576,12.7942105923448,12.771726300563,0,12.5414566692276,12.6195017239708,12.7407125512817,12.760000145871,12.8742415546744,12.9845168411585,13.2264349933218
"na2001",12.3187752137858,12.5009826305256,12.5221941350708,12.4778719760925,12.5414566692276,0,12.3243930028944,12.4073487141664,12.5051793675716,12.6060047164119,12.7174476488897,13.0284373442372
"fr2002",12.3885274400386,12.6020962650376,12.6137427802968,12.5856198295254,12.6195017239708,12.3243930028944,0,12.5353304625675,12.5423526874401,12.6656379940414,12.7986047155756,13.0669750968302
"fo2002",12.5322946825549,12.730136520371,12.7484837193969,12.7126934669377,12.7407125512817,12.4073487141664,12.5353304625675,0,12.6853508160387,12.8088971322817,12.9157866963565,13.1935000760595
"na2002",12.4962011343462,12.7749609399625,12.7738339335682,12.7085974590825,12.760000145871,12.5051793675716,12.5423526874401,12.6853508160387,0,12.8241708866191,12.9024930225318,13.1578244385142
"fr2003",12.6244462990306,12.8647479683591,12.8578447435828,12.838889493221,12.8742415546744,12.6060047164119,12.6656379940414,12.8088971322817,12.8241708866191,0,12.975638956598,13.2655256565101
"fo2003",12.6600819352015,13.0065954366858,12.9970676546137,12.9355826365896,12.9845168411585,12.7174476488897,12.7986047155756,12.9157866963565,12.9024930225318,12.975638956598,0,13.3724047689813
"na2003",12.9926190295458,13.2159566795922,13.1797640933376,13.1480609633426,13.2264349933218,13.0284373442372,13.0669750968302,13.1935000760595,13.1578244385142,13.2655256565101,13.3724047689813,0
