"","obs.corr","obs.corr.p","obs.rank","runs","obs.rand.p","random.corrs"
"143",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00839807877358082
"144",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0141557779512176
"145",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0152797862442198
"146",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0122186955499584
"147",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0165067958625111
"148",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00365190571691515
"149",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.000833274556203576
"150",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0169368530741169
"151",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0105940936412126
"152",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0120493991707396
"153",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0135302627320602
"154",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00775995535442847
"155",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.000568234516364304
"156",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0128597576347138
"157",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0114393487470019
"158",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00869036902920287
"159",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00791797951472506
"160",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00236186550105211
"161",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0178076485357460
"162",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0190737074382863
"163",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00698734575002736
"164",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0106579973235037
"165",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00310159532051058
"166",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0109591954799651
"167",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00626154225176215
"168",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0061683530024069
"169",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00765840925262516
"170",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0185319279091751
"171",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0115746724378513
"172",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0125476599898502
"173",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00508111725660163
"174",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00255511845206507
"175",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.000444412796714414
"176",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00063420032537394
"177",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00534610275110346
"178",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.000686664857466501
"179",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0100563727440378
"180",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00901018627483027
"181",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00341020300552717
"182",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0082577692475877
"183",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00453727609146372
"184",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00204506729999079
"185",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00858267168505236
"186",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00121203302273324
"187",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00195345718290874
"188",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0161000664286946
"189",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.000928901250477852
"190",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0155563694125387
"191",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0119876181833189
"192",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0209377233008673
"193",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0217942726971661
"194",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00923689337738305
"195",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0143745341379474
"196",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0127470210793196
"197",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00202398735526006
"198",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00706703162522844
"199",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00848690813881629
"200",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.000622124233051925
"201",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00387070240890266
"202",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0350836856709969
"203",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00963119458877927
"204",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0131663399048797
"205",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0128414174608108
"206",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00851118098244768
"207",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00211306372874664
"208",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00262135395376562
"209",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0117312177698172
"210",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00563657168403224
"211",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0084847334178812
"212",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00397161711557088
"213",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00613682789901812
"214",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00365731024479684
"215",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0011753222089285
"216",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00626236863757145
"217",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0120166372236511
"218",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0116253863994057
"219",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00321707344984775
"220",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0134970245319018
"221",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00606500010927454
"222",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0125912200501930
"223",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0356990603106186
"224",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00923833789795922
"225",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.000662113331629492
"226",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00268368200562604
"227",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.000126418644847813
"228",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0232929948477553
"229",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00733183389382574
"230",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00451844148363797
"231",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00451944319315991
"232",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00407494562105893
"233",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00124259957515808
"234",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00651986978062949
"235",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00768994846982625
"236",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0140212256858923
"237",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00261963415068304
"238",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0148037325564989
"239",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0140676674146386
"240",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00319268307734561
"241",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0153281736108314
"242",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00724326489063227
"243",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0166548568519702
"244",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0132771403816613
"245",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00468959765757508
"246",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0110579089840097
"247",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0090430810723459
"248",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0218218829799553
"249",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.000399017910053669
"250",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00198016387898776
"251",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.000612087235559797
"252",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0153231714629327
"253",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00165664914339406
"254",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00217672340046374
"255",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0327555523851706
"256",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0084360381038501
"257",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00436385942734067
"258",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0183726791328403
"259",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0165849851895989
"260",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00567006523717734
"261",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00619455646459632
"262",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.000140293527361311
"263",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0150974067319047
"264",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,2.41698670577448e-05
"265",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00048874645058878
"266",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0132017215668945
"267",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0108362199218057
"268",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00506562211184162
"269",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00451625357049452
"270",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00361188382743270
"271",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00435676230103178
"272",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0057225290950063
"273",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00169215718995498
"274",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00532816154145689
"275",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00397664039043309
"276",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00129336018043546
"277",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00337961160541438
"278",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00645061851820985
"279",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00203812280904582
"280",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.000824444945107137
"281",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0029304230811155
"282",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0162603534723849
"283",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00298503077181903
"284",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.000933902655866206
"285",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00214315326626420
"286",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00398194530593685
"287",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00567775280939527
"288",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00362051409384283
"289",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0142754554709455
"290",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0220313343920906
"291",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00616734516586459
"292",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00136776960097799
"293",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0069724206053213
"294",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00441870387246802
"295",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00510147344774387
"296",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00160774720791543
"297",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00647342019046481
"298",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0078607056200692
"299",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0157805176823226
"300",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0231912969278798
"301",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0165492184956788
"302",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0159997800230348
"303",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00597045591836303
"304",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00564208324559971
"305",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00678028839617318
"306",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00944775969579865
"307",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00263886268503988
"308",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00321865192886387
"309",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0149069374742714
"310",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0152675066682060
"311",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00754718935315996
"312",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0117525187416916
"313",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00290838335116695
"314",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0107488365945986
"315",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00146890449508587
"316",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0117509544970840
"317",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0126615932789599
"318",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00577924972745382
"319",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00663359729403003
"320",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.000163312846921371
"321",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00680815385219505
"322",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0115850652102338
"323",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00896510837903384
"324",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00875468749281427
"325",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00549168949651611
"326",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.0180996072945365
"327",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00204049305961048
"328",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00889161621088634
"329",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00316866274157911
"330",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0063403702996237
"331",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,-0.00681086163189127
"332",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.00111025255580159
"333",-0.0486070522140303,8.72542041708024e-12,1,999,0.001,0.0139166886459750
