"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,11.1265884652981,11.1372819100092,10.9886363636364,11.1233766233766,10.8892773892774,10.9159090909091,11.0619235836627,11.0238095238095,11.2365656565657,11.1484848484848,11.4287317620651
"fo2000",11.1265884652981,0,11.2468230694037,11.1808755760369,11.2667050691244,11.0366004962779,11.0879032258065,11.226507713885,11.2475312705727,11.4279569892473,11.4231499051233,11.6060334528076
"na2000",11.1372819100092,11.2468230694037,0,11.1861471861472,11.2895021645022,11.0693473193473,11.1136363636364,11.2542819499341,11.2637600494743,11.4389898989899,11.4376114081996,11.5939955106622
"fr2001",10.9886363636364,11.1808755760369,11.1861471861472,0,11.1753826530612,10.9271978021978,10.9839285714286,11.1187888198758,11.1045918367347,11.3245238095238,11.2846638655462,11.469246031746
"fo2001",11.1233766233766,11.2667050691244,11.2895021645022,11.1753826530612,0,11.0549450549451,11.0901785714286,11.2204968944099,11.2230320699708,11.4247619047619,11.3949579831933,11.603835978836
"na2001",10.8892773892774,11.0366004962779,11.0693473193473,10.9271978021978,11.0549450549451,0,10.8423076923077,10.9372909698997,11.0058869701727,11.2033333333333,11.1717194570136,11.4487179487179
"fr2002",10.9159090909091,11.0879032258065,11.1136363636364,10.9839285714286,11.0901785714286,10.8423076923077,0,11.0152173913043,11.0066326530612,11.2156666666667,11.2026470588235,11.4361111111111
"fo2002",11.0619235836627,11.226507713885,11.2542819499341,11.1187888198758,11.2204968944099,10.9372909698997,11.0152173913043,0,11.1552795031056,11.3657971014493,11.3289002557545,11.573268921095
"na2002",11.0238095238095,11.2475312705727,11.2637600494743,11.1045918367347,11.2230320699708,11.0058869701727,11.0066326530612,11.1552795031056,0,11.3657142857143,11.3066026410564,11.5249433106576
"fr2003",11.2365656565657,11.4279569892473,11.4389898989899,11.3245238095238,11.4247619047619,11.2033333333333,11.2156666666667,11.3657971014493,11.3657142857143,0,11.4696470588235,11.7279012345679
"fo2003",11.1484848484848,11.4231499051233,11.4376114081996,11.2846638655462,11.3949579831933,11.1717194570136,11.2026470588235,11.3289002557545,11.3066026410564,11.4696470588235,0,11.6919389978214
"na2003",11.4287317620651,11.6060334528076,11.5939955106622,11.469246031746,11.603835978836,11.4487179487179,11.4361111111111,11.573268921095,11.5249433106576,11.7279012345679,11.6919389978214,0
