"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,10.9674168044051,12.6001921393572,7.74616659120507,9.25324223734336,11.114288488758,8.71824732895952,10.2906215572118,14.7354647350165,10.9155888089343,11.7996419106542,12.3392225987822
"fo2000",10.9674168044051,0,13.6862603217002,10.6837831180501,10.7943880609199,12.8026679449001,11.1515792026398,10.3133663175466,15.4474477400206,12.3201991031914,11.3030933233966,13.1743912452437
"na2000",12.6001921393572,13.6862603217002,0,12.5140978893172,13.2328524384379,12.0764934233935,12.7024883844225,14.0614656838682,9.93195153740684,13.2933752528025,14.5451112350417,12.1270213608544
"fr2001",7.74616659120507,10.6837831180501,12.5140978893172,0,8.57106817444629,10.6847032240684,8.06211675350904,9.67476852883511,14.6718287756656,10.9260493186702,11.6158101488597,12.4592115804817
"fo2001",9.25324223734336,10.7943880609199,13.2328524384379,8.57106817444629,0,11.7273716000483,9.54929949632809,9.71898940610784,15.2418187286102,11.8220290847741,11.3674477810752,13.0429065635187
"na2001",11.114288488758,12.8026679449001,12.0764934233935,10.6847032240684,11.7273716000483,0,11.2013603149137,12.706832336468,12.6593567573346,12.5012067348588,13.5881548615985,12.6063671507734
"fr2002",8.71824732895952,11.1515792026398,12.7024883844225,8.06211675350904,9.54929949632809,11.2013603149137,0,10.4229991413137,14.5977915154492,10.8194297094837,11.9237695720737,12.2948784677871
"fo2002",10.2906215572118,10.3133663175466,14.0614656838682,9.67476852883511,9.71898940610784,12.706832336468,10.4229991413137,0,16.0435521175052,12.5032229949391,10.3358332253864,13.6695080306616
"na2002",14.7354647350165,15.4474477400206,9.93195153740684,14.6718287756656,15.2418187286102,12.6593567573346,14.5977915154492,16.0435521175052,0,15.0014834592945,16.4171632691866,12.4611386575467
"fr2003",10.9155888089343,12.3201991031914,13.2933752528025,10.9260493186702,11.8220290847741,12.5012067348588,10.8194297094837,12.5032229949391,15.0014834592945,0,12.790285838327,12.343809463443
"fo2003",11.7996419106542,11.3030933233966,14.5451112350417,11.6158101488597,11.3674477810752,13.5881548615985,11.9237695720737,10.3358332253864,16.4171632691866,12.790285838327,0,13.7641700545092
"na2003",12.3392225987822,13.1743912452437,12.1270213608544,12.4592115804817,13.0429065635187,12.6063671507734,12.2948784677871,13.6695080306616,12.4611386575467,12.343809463443,13.7641700545092,0
