"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,18.4333778462937,18.4489142847048,18.4487212928723,18.3358744508054,18.0431340596188,18.2796303211991,18.1187421972136,18.2760945201436,18.2692947327946,18.2005079582534,18.7676861980894
"fo2000",18.4333778462937,0,18.3085540322091,18.4391098807285,18.2394961243762,17.979644777672,18.2435270101639,18.0607199582443,18.3129905151703,18.2570097355983,18.3237303213927,18.714790246735
"na2000",18.4489142847048,18.3085540322091,0,18.4331506137462,18.2488076899108,18.0038521865433,18.27373144903,18.0718833197536,18.3232620626624,18.2500838596989,18.3300090118439,18.6714806515971
"fr2001",18.4487212928723,18.4391098807285,18.4331506137462,0,18.3223948084618,18.01822790554,18.2973707628247,18.1006684781036,18.305687409643,18.3020950457465,18.3238878087138,18.7248344095179
"fo2001",18.3358744508054,18.2394961243762,18.2488076899108,18.3223948084618,0,17.8848404689708,18.1348572049871,17.9211561785334,18.1568327611541,18.1329755559977,18.1697788748009,18.599485571885
"na2001",18.0431340596188,17.979644777672,18.0038521865433,18.01822790554,17.8848404689708,0,17.8339738595459,17.5695821462304,17.9048831324812,17.8763945116736,17.8895827128663,18.4755782514572
"fr2002",18.2796303211991,18.2435270101639,18.27373144903,18.2973707628247,18.1348572049871,17.8339738595459,0,17.898276868628,18.1138796974905,18.0905494851549,18.1473739618655,18.6315215464918
"fo2002",18.1187421972136,18.0607199582443,18.0718833197536,18.1006684781036,17.9211561785334,17.5695821462304,17.898276868628,0,17.9269332336137,17.9093990600351,17.9335562069361,18.4367605235224
"na2002",18.2760945201436,18.3129905151703,18.3232620626624,18.305687409643,18.1568327611541,17.9048831324812,18.1138796974905,17.9269332336137,0,18.1420275956865,18.1215876642802,18.5857045909652
"fr2003",18.2692947327946,18.2570097355983,18.2500838596989,18.3020950457465,18.1329755559977,17.8763945116736,18.0905494851549,17.9093990600351,18.1420275956865,0,18.0534289820602,18.5482683044737
"fo2003",18.2005079582534,18.3237303213927,18.3300090118439,18.3238878087138,18.1697788748009,17.8895827128663,18.1473739618655,17.9335562069361,18.1215876642802,18.0534289820602,0,18.5967191207938
"na2003",18.7676861980894,18.714790246735,18.6714806515971,18.7248344095179,18.599485571885,18.4755782514572,18.6315215464918,18.4367605235224,18.5857045909652,18.5482683044737,18.5967191207938,0
