"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,18.7135288756631,18.8241834599141,18.6353813521516,18.6659211477671,18.1770894054901,18.7660103884569,18.5853932287704,18.7727371476791,18.731436066063,18.6271250596416,19.3253499138711
"fo2000",18.7135288756631,0,18.8928288885767,18.8319885108884,18.7788006242425,18.3688947128452,18.9426953820305,18.7502704760183,19.0025920266532,18.9214936302127,18.9374937739124,19.4566662985302
"na2000",18.8241834599141,18.8928288885767,0,18.9081598186641,18.8663282485971,18.4805967016706,19.0589904815597,18.8474630277416,19.1028429810041,18.9989530447924,19.0450075951505,19.4883410620243
"fr2001",18.6353813521516,18.8319885108884,18.9081598186641,0,18.745015086197,18.2937412967732,18.8930279800143,18.6810639731448,18.8931942937078,18.8666509918035,18.8532404810899,19.3562678578678
"fo2001",18.6659211477671,18.7788006242425,18.8663282485971,18.745015086197,0,18.3136589103303,18.8765576912891,18.6437932591084,18.8857347373308,18.8328201527213,18.8270046559848,19.3542700850661
"na2001",18.1770894054901,18.3688947128452,18.4805967016706,18.2937412967732,18.3136589103303,0,18.4190469101561,18.1490257995932,18.4670825210258,18.447864312236,18.3925225694009,19.1123115946522
"fr2002",18.7660103884569,18.9426953820305,19.0589904815597,18.8930279800143,18.8765576912891,18.4190469101561,0,18.7897557195912,19.0093868912869,18.9578464571052,18.9692609072906,19.5793041848022
"fo2002",18.5853932287704,18.7502704760183,18.8474630277416,18.6810639731448,18.6437932591084,18.1490257995932,18.7897557195912,0,18.7999964956937,18.7709359693109,18.7447495607109,19.3511351872032
"na2002",18.7727371476791,19.0025920266532,19.1028429810041,18.8931942937078,18.8857347373308,18.4670825210258,19.0093868912869,18.7999964956937,0,19.0043461968439,18.9522423916566,19.5178789393478
"fr2003",18.731436066063,18.9214936302127,18.9989530447924,18.8666509918035,18.8328201527213,18.447864312236,18.9578464571052,18.7709359693109,19.0043461968439,0,18.8286255428531,19.4424581125578
"fo2003",18.6271250596416,18.9374937739124,19.0450075951505,18.8532404810899,18.8270046559848,18.3925225694009,18.9692609072906,18.7447495607109,18.9522423916566,18.8286255428531,0,19.4707696161312
"na2003",19.3253499138711,19.4566662985302,19.4883410620243,19.3562678578678,19.3542700850661,19.1123115946522,19.5793041848022,19.3511351872032,19.5178789393478,19.4424581125578,19.4707696161312,0
