"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,16.9586552366761,17.1424716149606,16.8374337586212,16.9487813009436,16.4331658351391,16.9623176790678,16.6269653196958,16.9189339854835,16.8608308829422,16.7929936894258,17.3552312630097
"fo2000",16.9586552366761,0,17.0426008448275,16.8473976913622,16.8895652103908,16.4273156177761,16.9608438474971,16.6086335169826,16.9691041575641,16.8618303010952,16.8958554392383,17.3167292519686
"na2000",17.1424716149606,17.0426008448275,0,17.0033236747643,17.0508264596048,16.6078190337236,17.1407019361179,16.7748324588858,17.1400597290259,17.0167806088335,17.0786619020936,17.4391958596253
"fr2001",16.8374337586212,16.8473976913622,17.0033236747643,0,16.8037541918259,16.2983698777874,16.8524303500324,16.4844343372904,16.8125201103482,16.759889126882,16.7730912795594,17.1824187223184
"fo2001",16.9487813009436,16.8895652103908,17.0508264596048,16.8037541918259,0,16.4012738385056,16.9345378306542,16.544880072398,16.9021266621821,16.8155927523944,16.8362225038417,17.2710968126852
"na2001",16.4331658351391,16.4273156177761,16.6078190337236,16.2983698777874,16.4012738385056,0,16.4209057576932,15.9856010151969,16.428939813188,16.3660480951065,16.3518076659056,16.9547431368147
"fr2002",16.9623176790678,16.9608438474971,17.1407019361179,16.8524303500324,16.9345378306542,16.4209057576932,0,16.5987706021714,16.9271676937953,16.8503069487838,16.8938894592927,17.3849649178207
"fo2002",16.6269653196958,16.6086335169826,16.7748324588858,16.4844343372904,16.544880072398,15.9856010151969,16.5987706021714,0,16.5661737275114,16.4994091568201,16.5073634513861,17.0131493087605
"na2002",16.9189339854835,16.9691041575641,17.1400597290259,16.8125201103482,16.9021266621821,16.428939813188,16.9271676937953,16.5661737275114,0,16.8506817290625,16.8308755478085,17.2897845985701
"fr2003",16.8608308829422,16.8618303010952,17.0167806088335,16.759889126882,16.8155927523944,16.3660480951065,16.8503069487838,16.4994091568201,16.8506817290625,0,16.700365365347,17.1992974137542
"fo2003",16.7929936894258,16.8958554392383,17.0786619020936,16.7730912795594,16.8362225038417,16.3518076659056,16.8938894592927,16.5073634513861,16.8308755478085,16.700365365347,0,17.2391788456972
"na2003",17.3552312630097,17.3167292519686,17.4391958596253,17.1824187223184,17.2710968126852,16.9547431368147,17.3849649178207,17.0131493087605,17.2897845985701,17.1992974137542,17.2391788456972,0
