"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,16.2192937959657,16.2693366374732,16.1219417088462,16.0938682828982,15.4700881695634,16.0224194664085,15.9039881832149,16.1798376840968,16.0419321742662,15.7920149963355,16.6812523166905
"fo2000",16.2192937959657,0,16.2512481265508,16.201181805623,16.1215726746948,15.5652862284516,16.1063582522392,15.9736945940706,16.2940221787003,16.1191226670424,15.9621839599077,16.6996937366873
"na2000",16.2693366374732,16.2512481265508,0,16.2136373164325,16.1305305955492,15.6114328317841,16.1379797645372,15.994759529788,16.3187766440344,16.1231096852864,16.0010851371308,16.6651277196749
"fr2001",16.1219417088462,16.201181805623,16.2136373164325,0,16.0346050549582,15.4594868775801,16.000089318168,15.8632022980595,16.1574148606111,16.0191712270659,15.8451298137568,16.5781486886698
"fo2001",16.0938682828982,16.1215726746948,16.1305305955492,16.0346050549582,0,15.4346028647476,15.9573041564543,15.7957291703207,16.1078144477698,15.9545242473354,15.792037294791,16.5188706510763
"na2001",15.4700881695634,15.5652862284516,15.6114328317841,15.4594868775801,15.4346028647476,0,15.3453356871278,15.1491003231158,15.553164814662,15.4050132740957,15.1860022310036,16.1440884885676
"fr2002",16.0224194664085,16.1063582522392,16.1379797645372,16.000089318168,15.9573041564543,15.3453356871278,0,15.7528939536725,16.0616668721693,15.8996921856749,15.7489904201079,16.5624036034658
"fo2002",15.9039881832149,15.9736945940706,15.994759529788,15.8632022980595,15.7957291703207,15.1491003231158,15.7528939536725,0,15.9143835785608,15.7689113223215,15.5853050477756,16.4048369722988
"na2002",16.1798376840968,16.2940221787003,16.3187766440344,16.1574148606111,16.1078144477698,15.553164814662,16.0616668721693,15.9143835785608,0,16.0915934889855,15.8844423697221,16.6528587267949
"fr2003",16.0419321742662,16.1191226670424,16.1231096852864,16.0191712270659,15.9545242473354,15.4050132740957,15.8996921856749,15.7689113223215,16.0915934889855,0,15.6955572551491,16.4801561945716
"fo2003",15.7920149963355,15.9621839599077,16.0010851371308,15.8451298137568,15.792037294791,15.1860022310036,15.7489904201079,15.5853050477756,15.8844423697221,15.6955572551491,0,16.3476719354283
"na2003",16.6812523166905,16.6996937366873,16.6651277196749,16.5781486886698,16.5188706510763,16.1440884885676,16.5624036034658,16.4048369722988,16.6528587267949,16.4801561945716,16.3476719354283,0
