"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,11.9946170633354,11.888688991545,11.75810641871,11.9246112181601,11.6837712534565,11.5354490944257,11.7908689074203,11.7645197452642,11.9086574112881,11.9677634296232,12.0640441493887
"fo2000",11.9946170633354,0,12.058555236115,12.0129079571868,12.1312075093284,11.8852097601967,11.7739624544676,12.0209011339566,12.0583243189876,12.1668525219261,12.3147378822995,12.3145092967617
"na2000",11.888688991545,12.058555236115,0,11.9020510236911,12.04030581852,11.7994922227811,11.6844716494889,11.9315513399961,11.9569635744708,12.0613046902892,12.2096159586868,12.1842357459087
"fr2001",11.75810641871,12.0129079571868,11.9020510236911,0,11.939186181487,11.6757535357267,11.5692437399959,11.8105533188649,11.8122188322875,11.9668687873582,12.0796228663014,12.0719533252139
"fo2001",11.9246112181601,12.1312075093284,12.04030581852,11.939186181487,0,11.8416069594883,11.7114037914077,11.9513201248257,11.9661217566392,12.1010242783217,12.2213306450714,12.2448608207687
"na2001",11.6837712534565,11.8852097601967,11.7994922227811,11.6757535357267,11.8416069594883,0,11.4426693766934,11.6476777062972,11.7375043230071,11.8625184435656,11.9930736663887,12.0771555905109
"fr2002",11.5354490944257,11.7739624544676,11.6844716494889,11.5692437399959,11.7114037914077,11.4426693766934,0,11.5583543572193,11.5700453020868,11.7017519796826,11.8383126039509,11.8908186272814
"fo2002",11.7908689074203,12.0209011339566,11.9315513399961,11.8105533188649,11.9513201248257,11.6476777062972,11.5583543572193,0,11.8246612110113,11.9676306270849,12.0862370673395,12.1415259282614
"na2002",11.7645197452642,12.0583243189876,11.9569635744708,11.8122188322875,11.9661217566392,11.7375043230071,11.5700453020868,11.8246612110113,0,11.9819104667786,12.0695325402577,12.1009706987115
"fr2003",11.9086574112881,12.1668525219261,12.0613046902892,11.9668687873582,12.1010242783217,11.8625184435656,11.7017519796826,11.9676306270849,11.9819104667786,0,12.1557414944593,12.2422445122538
"fo2003",11.9677634296232,12.3147378822995,12.2096159586868,12.0796228663014,12.2213306450714,11.9930736663887,11.8383126039509,12.0862370673395,12.0695325402577,12.1557414944593,0,12.3557739564874
"na2003",12.0640441493887,12.3145092967617,12.1842357459087,12.0719533252139,12.2448608207687,12.0771555905109,11.8908186272814,12.1415259282614,12.1009706987115,12.2422445122538,12.3557739564874,0
