"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,18.7014126443334,16.338839154403,12.4399008683338,15.7745018021533,15.7757293126362,12.9771047665071,19.0497115034301,16.7067503138529,15.8701487848662,20.5938416576772,16.8328292695344
"fo2000",18.7014126443334,0,18.9427632970151,18.7586606129909,18.7926685434721,19.198157512048,18.56699072598,18.5665859094141,18.7907027602734,19.055984127224,18.8990150163257,18.8646786513638
"na2000",16.338839154403,18.9427632970151,0,16.5434590474541,18.1069570814601,14.6375844280929,16.2213105461699,20.7869007654018,10.865637861742,16.1319524195199,20.3621090686265,14.3938159887699
"fr2001",12.4399008683338,18.7586606129909,16.5434590474541,0,15.1512236818156,15.5249810980008,12.2055651237001,18.5793178942188,16.8912051787781,16.2625238066642,20.8714604351756,17.4056860052916
"fo2001",15.7745018021533,18.7926685434721,18.1069570814601,15.1512236818156,0,17.5706380001098,15.5849150833856,18.430131483815,18.2244566946473,18.1231117167665,19.9409694475688,18.6044577638656
"na2001",15.7757293126362,19.198157512048,14.6375844280929,15.5249810980008,17.5706380001098,0,15.5912222653438,20.5773387615534,13.6606180550612,16.3746483834686,20.6473928336167,15.6751651167966
"fr2002",12.9771047665071,18.56699072598,16.2213105461699,12.2055651237001,15.5849150833856,15.5912222653438,0,18.6286730968828,16.29227484355,15.6880945659303,20.4269677263871,16.6871202942018
"fo2002",19.0497115034301,18.5665859094141,20.7869007654018,18.5793178942188,18.430131483815,20.5773387615534,18.6286730968828,0,20.8242530315011,20.6371859522808,18.490382767078,20.881806742179
"na2002",16.7067503138529,18.7907027602734,10.865637861742,16.8912051787781,18.2244566946473,13.6606180550612,16.29227484355,20.8242530315011,0,16.0217242440447,20.2673411474992,13.2141942099236
"fr2003",15.8701487848662,19.055984127224,16.1319524195199,16.2625238066642,18.1231117167665,16.3746483834686,15.6880945659303,20.6371859522808,16.0217242440447,0,20.1378680766058,15.6900712175934
"fo2003",20.5938416576772,18.8990150163257,20.3621090686265,20.8714604351756,19.9409694475688,20.6473928336167,20.4269677263871,18.490382767078,20.2673411474992,20.1378680766058,0,19.8844721513472
"na2003",16.8328292695344,18.8646786513638,14.3938159887699,17.4056860052916,18.6044577638656,15.6751651167966,16.6871202942018,20.881806742179,13.2141942099236,15.6900712175934,19.8844721513472,0
