"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,18.065449312405,16.3672445572588,11.948339134285,15.0990135111917,15.6543551724163,12.8189262366208,18.2337090663138,17.1874286879382,15.6651798617183,19.8704811013281,16.8932737979945
"fo2000",18.065449312405,0,18.932195870153,17.9750355307724,18.0473519610545,19.0692229935127,18.0097171577067,17.834120899123,19.2082457317362,18.6682570903625,18.3778529805761,18.8208821084376
"na2000",16.3672445572588,18.932195870153,0,16.5229360831046,18.0741694731952,14.9983762593365,16.2296765931911,20.5713637023067,11.1532464504075,16.1210030191292,20.2703088401726,14.5818701468963
"fr2001",11.948339134285,17.9750355307724,16.5229360831046,0,14.3914228400587,15.3093758227716,12.0727013940391,17.6704374752917,17.3917469858189,15.9411249087614,19.9611809920438,17.3607314261141
"fo2001",15.0990135111917,18.0473519610545,18.0741694731952,14.3914228400587,0,17.3472945146875,15.1752062038921,17.5146273314917,18.7014402943016,17.7422415163999,19.1584088139844,18.5526971822479
"na2001",15.6543551724163,19.0692229935127,14.9983762593365,15.3093758227716,17.3472945146875,0,15.5118515979723,20.2076204788284,14.3582076487741,16.4090046314495,20.4752194932941,16.0223883157696
"fr2002",12.8189262366208,18.0097171577067,16.2296765931911,12.0727013940391,15.1752062038921,15.5118515979723,0,18.0581087486951,16.7205647181773,15.372356283327,19.7217945060365,16.6001816877403
"fo2002",18.2337090663138,17.834120899123,20.5713637023067,17.6704374752917,17.5146273314917,20.2076204788284,18.0581087486951,0,21.0903529955908,20.1295157236838,17.7907625620775,20.6827901805381
"na2002",17.1874286879382,19.2082457317362,11.1532464504075,17.3917469858189,18.7014402943016,14.3582076487741,16.7205647181773,21.0903529955908,0,16.2850588679442,20.5629070677224,13.6028562280441
"fr2003",15.6651798617183,18.6682570903625,16.1210030191292,15.9411249087614,17.7422415163999,16.4090046314495,15.372356283327,20.1295157236838,16.2850588679442,0,19.7301204678566,15.6228894275145
"fo2003",19.8704811013281,18.3778529805761,20.2703088401726,19.9611809920438,19.1584088139844,20.4752194932941,19.7217945060365,17.7907625620775,20.5629070677224,19.7301204678566,0,19.8081653500685
"na2003",16.8932737979945,18.8208821084376,14.5818701468963,17.3607314261141,18.5526971822479,16.0223883157696,16.6001816877403,20.6827901805381,13.6028562280441,15.6228894275145,19.8081653500685,0
