"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,8.78210403017533,8.89887080348536,6.02753638710734,7.40147177744407,8.27553462215978,6.74656543022555,8.79826784770665,10.1746896895091,8.04382696711018,9.58365486513387,8.79907889140414
"fo2000",8.78210403017533,0,10.4582190039594,8.93596440956384,8.95809931774084,10.2363780211307,9.30064367471169,8.84167754125128,11.5607838294401,9.66693901173293,9.19323171179236,10.0685060634335
"na2000",8.89887080348536,10.4582190039594,0,9.25507092262531,10.0328378156251,8.75457223626692,9.40444122748356,11.2710693219967,6.91413942542713,9.28227133484727,11.1558863563771,8.42267625038127
"fr2001",6.02753638710734,8.93596440956384,9.25507092262531,0,7.2016755449551,8.31224906778371,6.496059900547,8.68156771972106,10.5793773322189,8.36415915307388,9.83071594654459,9.25916706582871
"fo2001",7.40147177744407,8.95809931774084,10.0328378156251,7.2016755449551,0,9.33956992646514,7.92362242873243,8.59110219637718,11.2909356372717,9.22011673602234,9.47344422281099,9.89330791542211
"na2001",8.27553462215978,10.2363780211307,8.75457223626692,8.31224906778371,9.33956992646514,0,8.71817175571557,10.7425284435784,9.07079356179042,9.17430722631924,10.9487811613067,9.13268650789244
"fr2002",6.74656543022555,9.30064367471169,9.40444122748356,6.496059900547,7.92362242873243,8.71817175571557,0,9.22889703823937,10.5111619662244,8.3264722841001,10.0780333020147,9.16904355065467
"fo2002",8.79826784770665,8.84167754125128,11.2710693219967,8.68156771972106,8.59110219637718,10.7425284435784,9.22889703823937,0,12.5201685165378,10.349477015303,8.82391968801019,10.9526431318372
"na2002",10.1746896895091,11.5607838294401,6.91413942542713,10.5793773322189,11.2909356372717,9.07079356179042,10.5111619662244,12.5201685165378,0,10.2371408691886,12.3049979858524,8.5305977515774
"fr2003",8.04382696711018,9.66693901173293,9.28227133484727,8.36415915307388,9.22011673602234,9.17430722631924,8.3264722841001,10.349477015303,10.2371408691886,0,10.1697936335589,8.71581547896105
"fo2003",9.58365486513387,9.19323171179236,11.1558863563771,9.83071594654459,9.47344422281099,10.9487811613067,10.0780333020147,8.82391968801019,12.3049979858524,10.1697936335589,0,10.6086754787099
"na2003",8.79907889140414,10.0685060634335,8.42267625038127,9.25916706582871,9.89330791542211,9.13268650789244,9.16904355065467,10.9526431318372,8.5305977515774,8.71581547896105,10.6086754787099,0
