"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs"
"y2000",71,2.56002554278416,2.45717141151368,0.221246420298498,721,0.464884951050106,0.721,999
"y2001",64,2.47229381443299,2.52051794062103,0.314635249562965,518,-0.153269941162118,0.518,999
"y2002",58,2.39354589868861,2.57365954280328,0.476311601529368,459,-0.378142467108409,0.459,999
"y2003",70,2.53042688465032,2.45888190642959,0.186008639644653,686,0.384632554473843,0.686,999
