"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs"
"fo1_03",23,3.02666666666667,3.39831831831832,0.398389120642817,180.5,-0.932886046315664,0.1805,999
"fo2_03",19,4.4368932038835,3.6465300251708,0.675138021404987,871,1.17066903900319,0.871,999
"fo3_03",24,2.45192307692308,3.3481365981366,0.538953156368585,27,-1.66287832369723,0.027,999
"fo4_03",16,10.1987075928918,3.82449978249655,1.82943425123022,995,3.48425083115659,0.995,999
"fo5_03",24,3.08988764044944,3.39192000989754,0.449642050439814,270,-0.671717356400873,0.27,999
"fo6_03",26,2.75,3.24942047310468,0.350749407570726,75,-1.42386690419136,0.075,999
"fo7_03",26,3.34722222222222,3.23313591369147,0.421948486357553,625.5,0.270379707996103,0.6255,999
"fo8_03",20,3.09090909090909,3.58344708344708,0.487656047557803,149.5,-1.01001104160328,0.1495,999
"fo9_03",27,5.48543689320388,3.2095396367241,0.542804980339015,1000,4.19284520023811,1,999
"fo10_03",15,4.41538461538462,4.1044737044737,0.712277835537586,676.5,0.436502296433601,0.6765,999
"bc1_03",26,4.57718120805369,3.32173784522778,0.747763980495812,935,1.6789299773352,0.935,999
"bc2_03",24,4.35119047619048,3.3585430668764,0.71971663862168,898.5,1.37921975961968,0.8985,999
"bc3_03",14,4.19614147909968,4.10743219103348,1.7639114519631,601,0.0502912365399487,0.601,999
"bc4_03",14,3.88888888888889,4.22288955622289,0.677021600034397,323,-0.49333827357507,0.323,999
"bc5_03",26,3.61194029850746,3.26281505385983,0.33634109135532,849.5,1.03800948983307,0.8495,999
"bc6_03",31,3.125,3.07999144978312,0.675459104317593,630,0.0666340122284017,0.63,999
"bc7_03",20,3.73684210526316,3.59749222907118,0.553879164870704,619.5,0.251588947608294,0.6195,999
"bc8_03",18,4.14705882352941,3.75749278690455,0.622563424833271,746,0.625745138704848,0.746,999
"bc9_03",24,3.95555555555556,3.34080747414081,0.467584792559072,887,1.31473069953849,0.887,999
"bc10_03",14,6.47058823529412,4.17346758523229,0.924417566649999,974,2.48493833623951,0.974,999
"na1_03",22,3.23809523809524,3.4758885869997,0.583865040046352,375.5,-0.407274511393218,0.3755,999
"na2_03",23,3.61702127659574,3.3938761456492,0.592760994043043,677,0.376450429750015,0.677,999
"na3_03",22,4.23157894736842,3.50360887202992,0.70086236011185,833,1.03867765879497,0.833,999
"na4_03",18,5,3.79309309309309,0.733360742267365,932,1.64572063562532,0.932,999
"na5_03",24,4.55421686746988,3.38407684793227,0.879024205869947,892.5,1.33118065660041,0.8925,999
"na6_03",20,4.22619047619048,3.67142142142142,0.861598514313384,769.5,0.643883485814917,0.7695,999
"na7_03",25,4.39024390243902,3.30703874606314,0.596929918482526,938.5,1.81462701539494,0.9385,999
"na8_03",25,2.96062992125984,3.26632143954979,0.48097761105471,275.5,-0.635562885390047,0.2755,999
"na9_03",22,2.72151898734177,3.42901128977078,0.616829020535441,97,-1.14698284107137,0.097,999
"na10_03",19,4.22352941176471,3.69555437790732,0.669327679459005,786,0.788813984630265,0.786,999
