"ntaxa" "mntd.obs" "mntd.rand.mean" "mntd.rand.sd" "mntd.obs.rank" "mntd.obs.z" "mntd.obs.p" "runs"
"R126" 18 2.62857142857143 3.51737451737452 0.977771985255543 155 -0.90900854412473 0.155 999
"R129" 20 2.55882352941176 3.3295059765648 0.96094978389412 206.5 -0.802000749747763 0.2065 999
"R14" 17 2.27586206896552 3.51599875737807 0.851423947341894 16.5 -1.45654428946261 0.0165 999
"R15" 6 5.68 6.75747747747748 2.20133645943971 326 -0.489465148708671 0.326 999
"R19" 9 5 4.96813480146813 1.21624408710909 543 0.0261996739549266 0.543 999
"R21" 20 3.73846153846154 3.32681912681913 1.01234156494589 753 0.406624034709487 0.753 999
"R22" 6 7.5 6.55305305305305 2.02642566855252 682.5 0.467299127543797 0.6825 999
"R23" 15 3.11111111111111 3.69667445223001 0.848944803819075 255 -0.689754314396735 0.255 999
"R24" 16 4.7 3.68925592258926 1.08770492107813 836 0.929244740760113 0.836 999
"R3" 10 3.55555555555556 4.62951840729619 1.24081689458058 193 -0.865528875719934 0.193 999
"R41" 16 3.64948453608247 3.60857764981476 1.03683528278099 585 0.039453601692634 0.585 999
"R45" 7 11.1678832116788 5.897854058438 3.13259461465405 920.5 1.68232082395469 0.9205 999
"R47" 16 2.68341708542714 3.72567542416789 1.44482202481281 270.5 -0.721374896590317 0.2705 999
"R49" 10 7.67441860465116 4.61428870731196 2.01187289509506 927.5 1.52103540178894 0.9275 999
"R58" 12 2.79069767441860 4.19628931256838 1.46082831541949 160.5 -0.962188111575691 0.1605 999
"R59" 11 3.38461538461538 4.36521136521137 1.34250409773985 246.5 -0.730423081945782 0.2465 999
"R61" 12 3.42857142857143 4.17989417989418 0.965981082267488 240.5 -0.777782055067932 0.2405 999
"R62" 16 4.7008547008547 3.5701342368009 1.26595255492059 830.5 0.89317759947546 0.8305 999
"R65" 9 3.5 4.86386386386386 1.87756117274519 270.5 -0.726401825763021 0.2705 999
"R67" 7 8.92307692307692 5.93177793177793 2.03162761120317 913.5 1.47236578928335 0.9135 999
"R75" 11 6.33962264150943 4.40561316033014 1.37932144229137 904.5 1.40214559266653 0.9045 999
"R83" 11 2.30769230769231 4.31919098585765 1.26355265689952 14 -1.59193894071745 0.014 999
"R90" 7 2.63636363636364 5.85094185094185 2.69288804474851 104.5 -1.19372887441313 0.1045 999
"S110" 6 8.5 6.41916916916917 2.05160390123082 839 1.01424589297304 0.839 999
"S113" 13 2.9010989010989 3.90392590392590 1.53243886170849 295 -0.654399355096601 0.295 999
"S116" 6 5.18181818181818 6.66775866775867 2.53426779499072 317 -0.58633917413054 0.317 999
"S118" 3 4 10.4884884884885 3.59269153735508 36.5 -1.80602437504704 0.0365 999
"S119" 1 NA NA NA NA NA NA 999
"S120" 1 NA NA NA NA NA NA 999
"S121" 4 8.85714285714286 8.6054626054626 3.07886900738458 549 0.0817443844075873 0.549 999
"S123" 3 9 10.4119119119119 3.67017555785813 349 -0.384698739788863 0.349 999
"S124" 0 NA NA NA NA NA NA 999
"S125" 5 5.25 7.45670670670671 2.77981921260621 249 -0.79383101487302 0.249 999
"S14" 19 2.09803921568627 3.40483620875778 1.22448019463007 6.5 -1.06722591251572 0.0065 999
