"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,8.7922551680641,9.01158588341771,6.52429152673052,7.49859757871147,8.63125697855751,7.32690898142361,8.25414906154127,9.72733323879318,9.62901690375683,9.74190171735326,9.6587070002481
"fo2000",8.7922551680641,0,9.44745411031861,8.38268027773596,8.36502116526549,9.58190514825626,8.73881366902459,7.94243355948755,9.86663808155025,10.2719143177603,9.04868588123579,9.91360421394393
"na2000",9.01158588341771,9.44745411031861,0,8.73808446879257,9.14878946258959,8.51320435295195,8.75465386794463,9.62870269179934,6.55706816065714,9.74335617231106,10.2660509162797,8.50125096580066
"fr2001",6.52429152673052,8.38268027773596,8.73808446879257,0,6.74291155515566,8.08118720082956,6.65252491548277,7.5424743634801,9.47078826348838,9.50812095710796,9.40080097073611,9.6123869979683
"fo2001",7.49859757871147,8.36502116526549,9.14878946258959,6.74291155515566,0,8.74726766359814,7.59451035610751,7.45401716471685,9.76956216791037,10.0459691979446,9.11686045956606,9.93519734386018
"na2001",8.63125697855751,9.58190514825626,8.51320435295195,8.08118720082956,8.74726766359814,0,8.47791515909498,9.43681519407403,8.32979891549392,10.0629587234411,10.4290053860504,9.41936550961887
"fr2002",7.32690898142361,8.73881366902459,8.75465386794463,6.65252491548277,7.59451035610751,8.47791515909498,0,8.20561148580807,9.23739500375143,9.26531289563635,9.62347037675542,9.30358144220244
"fo2002",8.25414906154127,7.94243355948755,9.62870269179934,7.5424743634801,7.45401716471685,9.43681519407403,8.20561148580807,0,10.1700204741248,10.5262819265156,8.31531109593092,10.3238802326503
"na2002",9.72733323879318,9.86663808155025,6.55706816065714,9.47078826348838,9.76956216791037,8.32979891549392,9.23739500375143,10.1700204741248,0,10.0445075115912,10.7022015813235,8.08177150988565
"fr2003",9.62901690375683,10.2719143177603,9.74335617231106,9.50812095710796,10.0459691979446,10.0629587234411,9.26531289563635,10.5262819265156,10.0445075115912,0,10.9112260055733,9.75784789929002
"fo2003",9.74190171735326,9.04868588123579,10.2660509162797,9.40080097073611,9.11686045956606,10.4290053860504,9.62347037675542,8.31531109593092,10.7022015813235,10.9112260055733,0,10.5852830616356
"na2003",9.6587070002481,9.91360421394393,8.50125096580066,9.6123869979683,9.93519734386018,9.41936550961887,9.30358144220244,10.3238802326503,8.08177150988565,9.75784789929002,10.5852830616356,0
