"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,15.8644496814397,12.7268458567517,10.1935525282955,13.2991318696182,12.6931590090073,10.6617779472852,16.2894972436226,12.8377841026967,12.8113126604299,17.3293854734778,13.5872012054126
"fo2000",15.8644496814397,0,15.6008681875407,15.8655255437459,16.1370124503356,16.1291063306619,15.7558532511251,16.0728974203954,15.3439033189779,16.0356168566859,16.1995576906087,15.8964669920065
"na2000",12.7268458567517,15.6008681875407,0,12.9004640463767,14.6770022747339,11.3636922867013,12.5643608832089,17.2272029141325,8.23268539857077,12.2358661942742,16.6385964104544,11.0839453653461
"fr2001",10.1935525282955,15.8655255437459,12.9004640463767,0,12.7855421128846,12.4859217238635,10.0285933816914,15.8820847684063,13.0028654811669,13.0914036220039,17.4963300741582,14.0120040794106
"fo2001",13.2991318696182,16.1370124503356,14.6770022747339,12.7855421128846,0,14.6027278126204,13.1649367749118,15.9113971210012,14.630311313298,15.0452256469788,16.9432309999681,15.4500347341994
"na2001",12.6931590090073,16.1291063306619,11.3636922867013,12.4859217238635,14.6027278126204,0,12.4751541856447,17.4042286614006,10.4694777373141,12.9092711120058,17.2339469140411,12.4411352849075
"fr2002",10.6617779472852,15.7558532511251,12.5643608832089,10.0285933816914,13.1649367749118,12.4751541856447,0,15.9897425206978,12.3927663282721,12.6314161016508,17.2038370377916,13.3893378318883
"fo2002",16.2894972436226,16.0728974203954,17.2272029141325,15.8820847684063,15.9113971210012,17.4042286614006,15.9897425206978,0,17.1432016990777,17.4922241656142,15.7867710574781,17.6989878466538
"na2002",12.8377841026967,15.3439033189779,8.23268539857077,13.0028654811669,14.630311313298,10.4694777373141,12.3927663282721,17.1432016990777,0,11.8593927715468,16.4035608054893,9.97738005088844
"fr2003",12.8113126604299,16.0356168566859,12.2358661942742,13.0914036220039,15.0452256469788,12.9092711120058,12.6314161016508,17.4922241656142,11.8593927715468,0,16.913537500853,12.4063530264255
"fo2003",17.3293854734778,16.1995576906087,16.6385964104544,17.4963300741582,16.9432309999681,17.2339469140411,17.2038370377916,15.7867710574781,16.4035608054893,16.913537500853,0,16.684395783715
"na2003",13.5872012054126,15.8964669920065,11.0839453653461,14.0120040794106,15.4500347341994,12.4411352849075,13.3893378318883,17.6989878466538,9.97738005088844,12.4063530264255,16.684395783715,0
