"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,10.630329969567,10.5878680064664,10.4200641611787,10.5599966220749,10.6360524069702,10.4688336724606,10.823947118762,10.4883514779898,10.862801635185,10.7723311130925,10.7702538165465
"fo2000",10.630329969567,0,10.6484423407023,10.5795774804835,10.6627932709709,10.7185390250254,10.6009974535538,10.9433909351249,10.688622012306,11.0138407885081,11.0159913004213,10.9292053830948
"na2000",10.5878680064664,10.6484423407023,0,10.5401115301418,10.6456129582156,10.7051251017958,10.5806203975379,10.9302926479736,10.6598664648979,10.9827484671363,10.9817614189144,10.8854593371107
"fr2001",10.4200641611787,10.5795774804835,10.5401115301418,0,10.5211747722103,10.5747243347597,10.4371748548463,10.7891800273896,10.4847601214538,10.8471543459773,10.8038634444389,10.7450462699127
"fo2001",10.5599966220749,10.6627932709709,10.6456129582156,10.5211747722103,0,10.6832155418706,10.5390011824842,10.8804367148679,10.598980317085,10.9545816477512,10.9240431400871,10.8794856928949
"na2001",10.6360524069702,10.7185390250254,10.7051251017958,10.5747243347597,10.6832155418706,0,10.6120923049488,10.907491298198,10.6889990489773,11.0195942637935,10.996122061756,10.9835072601504
"fr2002",10.4688336724606,10.6009974535538,10.5806203975379,10.4371748548463,10.5390011824842,10.6120923049488,0,10.7970398650254,10.4921192587272,10.8642717100683,10.8421435095285,10.8041183666357
"fo2002",10.823947118762,10.9433909351249,10.9302926479736,10.7891800273896,10.8804367148679,10.907491298198,10.7970398650254,0,10.8567729049861,11.2124344905744,11.1717006748191,11.1551035712029
"na2002",10.4883514779898,10.688622012306,10.6598664648979,10.4847601214538,10.598980317085,10.6889990489773,10.4921192587272,10.8567729049861,0,10.9268529622316,10.8542338940066,10.8247744630588
"fr2003",10.862801635185,11.0138407885081,10.9827484671363,10.8471543459773,10.9545816477512,11.0195942637935,10.8642717100683,11.2124344905744,10.9268529622316,0,11.1920994549677,11.1812961628038
"fo2003",10.7723311130925,11.0159913004213,10.9817614189144,10.8038634444389,10.9240431400871,10.996122061756,10.8421435095285,11.1717006748191,10.8542338940066,11.1920994549677,0,11.1261529556841
"na2003",10.7702538165465,10.9292053830948,10.8854593371107,10.7450462699127,10.8794856928949,10.9835072601504,10.8041183666357,11.1551035712029,10.8247744630588,11.1812961628038,11.1261529556841,0
