"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,11.5250424335657,11.4487909198839,11.4001070337611,11.6475171147899,11.2921969465468,11.3251296531571,11.6428744944964,11.5162859240701,11.7538807831645,11.795313734307,11.8725841023376
"fo2000",11.5250424335657,0,11.5187333211915,11.5400327262699,11.745378397937,11.3912630973657,11.4488747236162,11.7595218432942,11.6901313577065,11.8973573890252,12.0233588086956,11.9968784650711
"na2000",11.4487909198839,11.5187333211915,0,11.4589933719357,11.6797055062296,11.342834864831,11.3902527127958,11.7010158865698,11.6205395568032,11.8218279856189,11.9527904423465,11.8978593080808
"fr2001",11.4001070337611,11.5400327262699,11.4589933719357,0,11.654811055186,11.2830708165366,11.350105309275,11.6541155593658,11.556987993904,11.8013103233414,11.8989431842169,11.8679636597521
"fo2001",11.6475171147899,11.745378397937,11.6797055062296,11.654811055186,0,11.5282288406436,11.5763039188092,11.8722103144778,11.7910664635271,12.0117915277492,12.1175412015156,12.1117635466367
"na2001",11.2921969465468,11.3912630973657,11.342834864831,11.2830708165366,11.5282288406436,0,11.206339841515,11.4699755293158,11.4491535732597,11.6800168047079,11.7779982289593,11.8377864354421
"fr2002",11.3251296531571,11.4488747236162,11.3902527127958,11.350105309275,11.5763039188092,11.206339841515,0,11.5556775075706,11.4594131327096,11.6968288748276,11.8128111633001,11.8333277874534
"fo2002",11.6428744944964,11.7595218432942,11.7010158865698,11.6541155593658,11.8722103144778,11.4699755293158,11.5556775075706,0,11.7747748572892,12.015669871658,12.1114962797403,12.1387321612568
"na2002",11.5162859240701,11.6901313577065,11.6205395568032,11.556987993904,11.7910664635271,11.4491535732597,11.4594131327096,11.7747748572892,0,11.9247376160507,12.0014072826359,12.0087370288182
"fr2003",11.7538807831645,11.8973573890252,11.8218279856189,11.8013103233414,12.0117915277492,11.6800168047079,11.6968288748276,12.015669871658,11.9247376160507,0,12.1800943785738,12.2325669377511
"fo2003",11.795313734307,12.0233588086956,11.9527904423465,11.8989431842169,12.1175412015156,11.7779982289593,11.8128111633001,12.1114962797403,12.0014072826359,12.1800943785738,0,12.3363331788105
"na2003",11.8725841023376,11.9968784650711,11.8978593080808,11.8679636597521,12.1117635466367,11.8377864354421,11.8333277874534,12.1387321612568,12.0087370288182,12.2325669377511,12.3363331788105,0
