"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,9.52195908181038,9.96783908670835,6.59276253407609,8.0176389011832,8.9765119526456,7.23547602839638,9.0886808676434,10.9697922556923,9.1793428204881,10.2947062327344,9.87894181290408
"fo2000",9.52195908181038,0,11.003375937578,9.31689087014051,9.42003317490942,10.5575587121044,9.51272446998999,9.02564287984459,11.6865065278569,10.4863265619887,9.75343510879403,10.6907148586049
"na2000",9.96783908670835,11.003375937578,0,9.92685437503743,10.6304155298117,9.32624201995328,9.85636645477166,11.4863165005109,7.32754503828631,10.3059238802559,11.7162356944968,9.1888383863272
"fr2001",6.59276253407609,9.31689087014051,9.92685437503743,0,7.45802492312093,8.64694911883284,6.69332560157706,8.59670460281021,10.9608606119877,9.21110614339378,10.1776115733952,10.016302609808
"fo2001",8.0176389011832,9.42003317490942,10.6304155298117,7.45802492312093,0,9.6343380025444,8.10055903172292,8.61947899820442,11.5359888522555,10.0600225512437,9.92684376299994,10.5928140240842
"na2001",8.9765119526456,10.5575587121044,9.32624201995328,8.64694911883284,9.6343380025444,0,8.9179472325395,10.655179410288,9.28779719390188,9.97973511643387,11.2465677117598,9.72680079332604
"fr2002",7.23547602839638,9.51272446998999,9.85636645477166,6.69332560157706,8.10055903172292,8.9179472325395,0,9.04419860316165,10.6590960577936,8.96852582003531,10.2480911596846,9.67849286839537
"fo2002",9.0886808676434,9.02564287984459,11.4863165005109,8.59670460281021,8.61947899820442,10.655179410288,9.04419860316165,0,12.3585167810934,10.8145651817375,9.02434169538525,11.274329598835
"na2002",10.9697922556923,11.6865065278569,7.32754503828631,10.9608606119877,11.5359888522555,9.28779719390188,10.6590960577936,12.3585167810934,0,10.9189002737509,12.4658998280622,8.91304647830187
"fr2003",9.1793428204881,10.4863265619887,10.3059238802559,9.21110614339378,10.0600225512437,9.97973511643387,8.96852582003531,10.8145651817375,10.9189002737509,0,10.9337367435436,9.67532929047591
"fo2003",10.2947062327344,9.75343510879403,11.7162356944968,10.1776115733952,9.92684376299994,11.2465677117598,10.2480911596846,9.02434169538525,12.4658998280622,10.9337367435436,0,11.1973968503391
"na2003",9.87894181290408,10.6907148586049,9.1888383863272,10.016302609808,10.5928140240842,9.72680079332604,9.67849286839537,11.274329598835,8.91304647830187,9.67532929047591,11.1973968503391,0
