"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,10.69212955046,10.6379371450841,10.5029903874471,10.7015291572963,10.6139885152374,10.3616441110976,10.8118696789003,10.5262273704987,10.8051199376893,10.8575191790492,10.919780837971
"fo2000",10.69212955046,0,10.843774414404,10.7953703055419,10.9635758248274,10.8794177009255,10.651847570861,11.1039198370673,10.8742667731102,11.1135815577346,11.2585092045281,11.1968549503631
"na2000",10.6379371450841,10.843774414404,0,10.7416441660784,10.9173623930456,10.837221613131,10.6090659149119,11.0604130679077,10.8247978674873,11.0603235194506,11.2064317273432,11.1331421285897
"fr2001",10.5029903874471,10.7953703055419,10.7416441660784,0,10.8057402947636,10.7147705347703,10.4907103239798,10.9379720794386,10.6684139197169,10.9578513331945,11.0619340823847,11.018516128866
"fo2001",10.7015291572963,10.9635758248274,10.9173623930456,10.8057402947636,0,10.9103659886073,10.6730076814169,11.1153325901886,10.8622010547582,11.1307803225081,11.2416753588129,11.2205910141065
"na2001",10.6139885152374,10.8794177009255,10.837221613131,10.7147705347703,10.9103659886073,0,10.5825879286693,10.988012127044,10.790392974502,11.0599835302231,11.1669538869972,11.1909955783633
"fr2002",10.3616441110976,10.651847570861,10.6090659149119,10.4907103239798,10.6730076814169,10.5825879286693,0,10.7834002256124,10.514663183557,10.7839528734761,10.9081678652097,10.9097164063162
"fo2002",10.8118696789003,11.1039198370673,11.0604130679077,10.9379720794386,11.1153325901886,10.988012127044,10.7834002256124,0,10.9741323140187,11.2486598285235,11.3466924255671,11.3581439305913
"na2002",10.5262273704987,10.8742667731102,10.8247978674873,10.6684139197169,10.8622010547582,10.790392974502,10.514663183557,10.9741323140187,0,10.9931896741595,11.0690686656456,11.0683706121843
"fr2003",10.8051199376893,11.1135815577346,11.0603235194506,10.9578513331945,11.1307803225081,11.0599835302231,10.7839528734761,11.2486598285235,10.9931896741595,0,11.2910296327335,11.3288565691715
"fo2003",10.8575191790492,11.2585092045281,11.2064317273432,11.0619340823847,11.2416753588129,11.1669538869972,10.9081678652097,11.3466924255671,11.0690686656456,11.2910296327335,0,11.4393441566337
"na2003",10.919780837971,11.1968549503631,11.1331421285897,11.018516128866,11.2205910141065,11.1909955783633,10.9097164063162,11.3581439305913,11.0683706121843,11.3288565691715,11.4393441566337,0
