"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,19.0765328742179,16.6150188668267,12.0140233063562,15.7561575570229,15.4940541874351,12.888253460971,19.9071966660299,17.4121082260474,15.3977096696241,21.0835764401802,16.9175016781497
"fo2000",19.0765328742179,0,19.737700620124,19.1009570825219,19.2667032671311,19.6268569318179,19.0926644483556,19.4621516438972,19.958786226131,19.0871203782816,19.4166305895488,19.3851325905571
"na2000",16.6150188668267,19.737700620124,0,16.8975085315441,18.8296610928854,14.6406441141599,16.5261235831063,22.3563052106083,10.9662229132334,15.6089115531248,21.2866570322504,14.1094597873469
"fr2001",12.0140233063562,19.1009570825219,16.8975085315441,0,15.0998167572631,15.2897524497493,12.1255286750836,19.421639437473,17.7607680873586,15.7747415993598,21.3225509447316,17.4845259461399
"fo2001",15.7561575570229,19.2667032671311,18.8296610928854,15.0998167572631,0,17.7910933808526,15.8606744181903,19.2751189010272,19.4416798330788,17.9998935498468,20.4435580462079,19.0371814522001
"na2001",15.4940541874351,19.6268569318179,14.6406441141599,15.2897524497493,17.7910933808526,0,15.3924041206972,21.631351985271,13.9715955369802,15.6192881026821,21.2320757106975,15.3727721437091
"fr2002",12.888253460971,19.0926644483556,16.5261235831063,12.1255286750836,15.8606744181903,15.3924041206972,0,19.7995568520669,17.0124439281248,15.1570568907807,21.0170456814535,16.6450741055169
"fo2002",19.9071966660299,19.4621516438972,22.3563052106083,19.421639437473,19.2751189010272,21.631351985271,19.7995568520669,0,22.9279872995404,21.3293286360654,19.2773877797127,22.1081661726512
"na2002",17.4121082260474,19.958786226131,10.9662229132334,17.7607680873586,19.4416798330788,13.9715955369802,17.0124439281248,22.9279872995404,0,15.6714419626453,21.5554918257418,13.0096631249024
"fr2003",15.3977096696241,19.0871203782816,15.6089115531248,15.7747415993598,17.9998935498468,15.6192881026821,15.1570568907807,21.3293286360654,15.6714419626453,0,20.2746044236063,14.9220575545784
"fo2003",21.0835764401802,19.4166305895488,21.2866570322504,21.3225509447316,20.4435580462079,21.2320757106975,21.0170456814535,19.2773877797127,21.5554918257418,20.2746044236063,0,20.5194569250238
"na2003",16.9175016781497,19.3851325905571,14.1094597873469,17.4845259461399,19.0371814522001,15.3727721437091,16.6450741055169,22.1081661726512,13.0096631249024,14.9220575545784,20.5194569250238,0
