"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,18.4030382161837,16.5796143230505,12.9436041829433,15.7617164354761,16.1130471261689,13.7528535617094,18.4390439976509,17.3170117662679,16.4769512596515,19.9174845737414,17.5215554722114
"fo2000",18.4030382161837,0,18.0570654467456,18.3710101744921,18.1478316832085,18.4642635155014,18.3898147028097,17.7710947460249,18.2407738468459,18.5529430846092,17.8621456663093,18.4314272691082
"na2000",16.5796143230505,18.0570654467456,0,16.7875275043487,17.7666539175959,14.3783950985904,16.4403352056629,19.8183023218272,10.8442284854467,15.6352356016912,18.9564360481413,14.0548695947816
"fr2001",12.9436041829433,18.3710101744921,16.7875275043487,0,14.992987175584,15.8756082739355,12.870833964224,17.8109991840066,17.5313295740082,16.8789592334492,20.1197798918336,18.0981084615889
"fo2001",15.7617164354761,18.1478316832085,17.7666539175959,14.992987175584,0,17.3333639454193,15.7498693898474,17.5636812676629,18.2740176161827,18.1754220092342,19.0128398340755,18.7401088203014
"na2001",16.1130471261689,18.4642635155014,14.3783950985904,15.8756082739355,17.3333639454193,0,15.9894773348987,19.6962493627149,13.6498676627043,16.2313736024218,19.4359057399297,15.572358000805
"fr2002",13.7528535617094,18.3898147028097,16.4403352056629,12.870833964224,15.7498693898474,15.9894773348987,0,18.2246262139751,16.8357426829147,16.3040133000704,19.8881653473317,17.3044298723421
"fo2002",18.4390439976509,17.7710947460249,19.8183023218272,17.8109991840066,17.5636812676629,19.6962493627149,18.2246262139751,0,20.2407722307082,20.1637001528815,17.5795925068353,20.4836608097608
"na2002",17.3170117662679,18.2407738468459,10.8442284854467,17.5313295740082,18.2740176161827,13.6498676627043,16.8357426829147,20.2407722307082,0,15.7366064391592,19.1663191316804,13.0296795137662
"fr2003",16.4769512596515,18.5529430846092,15.6352356016912,16.8789592334492,18.1754220092342,16.2313736024218,16.3040133000704,20.1637001528815,15.7366064391592,0,19.2368108943224,15.5581168102138
"fo2003",19.9174845737414,17.8621456663093,18.9564360481413,20.1197798918336,19.0128398340755,19.4359057399297,19.8881653473317,17.5795925068353,19.1663191316804,19.2368108943224,0,18.9997641175755
"na2003",17.5215554722114,18.4314272691082,14.0548695947816,18.0981084615889,18.7401088203014,15.572358000805,17.3044298723421,20.4836608097608,13.0296795137662,15.5581168102138,18.9997641175755,0
