"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,17.713587487781,17.8053259871442,17.6125541125541,17.6666666666667,17.1048951048951,17.6386363636364,17.4216073781291,17.6839826839827,17.619797979798,17.4463458110517,18.1683501683502
"fo2000",17.713587487781,0,17.8499511241447,17.7684331797235,17.7626728110599,17.2493796526055,17.7903225806452,17.5568022440393,17.8874259381172,17.7823655913978,17.7309297912713,18.268219832736
"na2000",17.8053259871442,17.8499511241447,0,17.8300865800866,17.8268398268398,17.3455710955711,17.8795454545455,17.631093544137,17.9628942486085,17.8387878787879,17.8121212121212,18.2845117845118
"fr2001",17.6125541125541,17.7684331797235,17.8300865800866,0,17.6919642857143,17.1497252747253,17.7,17.4565217391304,17.75,17.6938095238095,17.613025210084,18.1521164021164
"fo2001",17.6666666666667,17.7626728110599,17.8268398268398,17.6919642857143,0,17.2046703296703,17.7321428571429,17.4642857142857,17.7842565597668,17.7028571428571,17.6302521008403,18.1841931216931
"na2001",17.1048951048951,17.2493796526055,17.3455710955711,17.1497252747253,17.2046703296703,0,17.1644230769231,16.8603678929766,17.2739403453689,17.2035897435897,17.0963800904977,17.8472222222222
"fr2002",17.6386363636364,17.7903225806452,17.8795454545455,17.7,17.7321428571429,17.1644230769231,0,17.4630434782609,17.7663265306122,17.6866666666667,17.6335294117647,18.262962962963
"fo2002",17.4216073781291,17.5568022440393,17.631093544137,17.4565217391304,17.4642857142857,16.8603678929766,17.4630434782609,0,17.527950310559,17.4585507246377,17.3728900255754,18.0104669887279
"na2002",17.6839826839827,17.8874259381172,17.9628942486085,17.75,17.7842565597668,17.2739403453689,17.7663265306122,17.527950310559,0,17.7779591836735,17.6605042016807,18.2517006802721
"fr2003",17.619797979798,17.7823655913978,17.8387878787879,17.6938095238095,17.7028571428571,17.2035897435897,17.6866666666667,17.4585507246377,17.7779591836735,0,17.5240784313725,18.159012345679
"fo2003",17.4463458110517,17.7309297912713,17.8121212121212,17.613025210084,17.6302521008403,17.0963800904977,17.6335294117647,17.3728900255754,17.6605042016807,17.5240784313725,0,18.1145969498911
"na2003",18.1683501683502,18.268219832736,18.2845117845118,18.1521164021164,18.1841931216931,17.8472222222222,18.262962962963,18.0104669887279,18.2517006802721,18.159012345679,18.1145969498911,0
