"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,18.4389203677736,15.9005953590611,11.636809917764,15.1074003187329,14.7435745489543,12.7563347186481,18.7994086121974,16.5479291813587,15.7099865031311,20.3147028904294,16.6390411907651
"fo2000",18.4389203677736,0,18.7808874577786,18.2878049627475,18.4231225851649,18.4546113053026,18.5728593852339,18.5469805082452,18.8864018486739,19.0725139727999,18.8074959561553,18.8357991536039
"na2000",15.9005953590611,18.7808874577786,0,16.0287377208455,17.7522485553149,13.6186229094369,15.8949643815221,20.7604600122792,10.3517010466417,15.4889883602068,20.066716051918,13.6793455894939
"fr2001",11.636809917764,18.2878049627475,16.0287377208455,0,14.3209801410676,14.4311909230676,11.8990255193989,18.1430714835341,16.7165752497744,15.9426980928531,20.368267615753,17.0851788500057
"fo2001",15.1074003187329,18.4231225851649,17.7522485553149,14.3209801410676,0,16.6252070961417,15.3421821489078,18.0521128671291,18.1994769281162,17.9384340904093,19.5404412480416,18.4216948225658
"na2001",14.7435745489543,18.4546113053026,13.6186229094369,14.4311909230676,16.6252070961417,0,14.7217948376552,19.9056341238755,12.8022594507661,15.3903914078937,19.848485712801,14.6518493821508
"fr2002",12.7563347186481,18.5728593852339,15.8949643815221,11.8990255193989,15.3421821489078,14.7217948376552,0,18.8573797743478,16.2405364225346,15.614546458157,20.3822567434848,16.5236514892992
"fo2002",18.7994086121974,18.5469805082452,20.7604600122792,18.1430714835341,18.0521128671291,19.9056341238755,18.8573797743478,0,21.1452412129636,20.9069672552807,18.4256984096616,21.1019415322006
"na2002",16.5479291813587,18.8864018486739,10.3517010466417,16.7165752497744,18.1994769281162,12.8022594507661,16.2405364225346,21.1452412129636,0,15.4388509395774,20.1748446579053,12.5601511306923
"fr2003",15.7099865031311,19.0725139727999,15.4889883602068,15.9426980928531,17.9384340904093,15.3903914078937,15.614546458157,20.9069672552807,15.4388509395774,0,20.1469098652725,15.2011125823832
"fo2003",20.3147028904294,18.8074959561553,20.066716051918,20.368267615753,19.5404412480416,19.848485712801,20.3822567434848,18.4256984096616,20.1748446579053,20.1469098652725,0,19.7954170170546
"na2003",16.6390411907651,18.8357991536039,13.6793455894939,17.0851788500057,18.4216948225658,14.6518493821508,16.5236514892992,21.1019415322006,12.5601511306923,15.2011125823832,19.7954170170546,0
