"","PD","SR"
"fr1_00",43.81716238294,13
"fr2_00",45.76614375944,16
"fr3_00",48.19022761471,19
"fr4_00",50.15081702118,20
"fr5_00",35.10491579832,12
"fr6_00",51.25613573517,17
"fr7_00",33.75169122653,9
"fr8_00",48.82340287512,16
"fr9_00",73.48736837544,26
"fr10_00",53.29552567937,17
"fo1_00",55.47609478648,21
"fo2_00",55.94706824314,20
"fo3_00",42.38502152118,15
"fo4_00",30.43376744973,9
"fo5_00",58.80328745298,25
"fo6_00",57.36492792028,21
"fo7_00",56.63514246809,20
"fo8_00",60.10402127968,24
"fo9_00",63.93068555717,19
"fo10_00",65.33926057482,23
"bc1_00",54.54008528508,18
"bc2_00",46.41758804428,17
"bc3_00",51.02964241334,17
"bc4_00",26.50259898166,5
"bc5_00",39.96173577517,14
"bc6_00",49.66001368859,17
"bc7_00",63.64016448251,22
"bc8_00",52.14265106314,16
"bc9_00",64.32239976659,22
"bc10_00",43.00657403953,12
"na1_00",48.65490500038,17
"na2_00",41.43782456537,14
"na3_00",38.97030737467,11
"na4_00",45.01101890528,11
"na5_00",50.50420535984,18
"na6_00",38.64665399197,14
"na7_00",39.70508105317,14
"na8_00",43.22113211274,16
"na9_00",72.66491077674,28
"na10_00",51.17666389158,18
"fr1_01",56.50357726214,20
"fr2_01",65.38027529159,22
"fr3_01",46.27906916428,19
"fr4_01",32.90984638781,10
"fr5_01",70.27719136448,29
"fr6_01",26.90263166464,10
"fr7_01",49.41498647812,14
"fr8_01",32.29525820451,12
"fr9_01",49.28810291158,17
"fr10_01",26.6849400423,6
"fo1_01",61.42411602698,22
"fo2_01",43.38765584644,12
"fo3_01",49.33597477138,18
"fo4_01",55.02846872564,22
"fo5_01",70.55263388565,27
"fo6_01",41.81512583544,16
"fo7_01",60.24934729314,18
"fo8_01",55.19967789464,17
"fo9_01",59.06251962108,23
"fo10_01",50.20062863869,17
"bc1_01",61.13641794894,23
"bc2_01",37.17834395604,9
"bc3_01",31.38976277784,9
"bc4_01",37.22996101384,11
"bc5_01",56.63231006324,20
"bc6_01",57.83017663394,18
"bc7_01",49.64232646804,17
"bc8_01",42.78833486034,13
"bc9_01",51.30139938978,19
"bc10_01",32.99103766924,9
"na1_01",32.32045198424,8
"na2_01",44.18468043374,12
"na3_01",40.49790322794,13
"na4_01",48.18764587994,13
"na5_01",63.67610708434,20
"na6_01",32.76464067144,8
"na7_01",47.01712017299,12
"na8_01",34.50601905571,9
"na9_01",43.89791551607,13
"na10_01",42.18595311588,16
"fr1_02",55.49008508673,18
"fr2_02",57.32390196614,18
"fr3_02",34.96769961292,9
"fr4_02",29.50909368896,6
"fr5_02",42.94839549404,14
"fr6_02",43.30086800193,14
"fr7_02",38.85343608261,11
"fr8_02",27.86851334116,7
"fr9_02",41.38786356238,17
"fr10_02",28.37380888143,6
"fo1_02",48.45270975889,16
"fo2_02",50.83158133003,16
"fo3_02",52.70749964704,16
"fo4_02",46.70860655518,15
"fo5_02",61.80883886793,22
"fo6_02",58.21553762708,19
"fo7_02",54.66012286429,18
"fo8_02",54.33259370883,16
"fo9_02",48.99564568024,16
"fo10_02",59.16427731509,20
"bc1_02",53.78381823739,14
"bc2_02",54.13225599168,19
"bc3_02",41.70961505464,11
"bc4_02",32.47223763863,7
"bc5_02",58.59075824987,21
"bc6_02",50.43936207784,17
"bc7_02",51.11855946908,15
"bc8_02",43.50820672924,14
"bc9_02",47.60054237404,15
"bc10_02",41.70011124994,12
"na1_02",50.51052603624,15
"na2_02",49.37282681249,14
"na3_02",38.79883405574,11
"na4_02",39.61759682514,11
"na5_02",44.04230062014,15
"na6_02",51.68475799844,19
"na7_02",51.83890550339,15
"na8_02",47.66397589924,15
"na9_02",45.58817955446,12
"na10_02",46.88759974194,12
"fr1_03",53.77581552889,21
"fr2_03",66.04424739065,27
"fr3_03",55.00887989416,20
"fr4_03",65.54529219895,26
"fr5_03",56.62339553055,22
"fr6_03",60.51292040275,25
"fr7_03",69.13376681547,29
"fr8_03",71.13112864249,27
"fr9_03",59.91499836744,23
"fr10_03",36.50566849748,13
"fo1_03",74.98097314533,32
"fo2_03",70.94891057458,27
"fo3_03",80.04610312356,33
"fo4_03",60.99031498994,24
"fo5_03",87.48539097174,36
"fo6_03",76.32601942104,29
"fo7_03",75.25622140594,34
"fo8_03",62.57533488208,23
"fo9_03",75.97836765603,34
"fo10_03",60.94266821143,23
"bc1_03",76.63582176144,29
"bc2_03",69.34971729359,30
"bc3_03",50.67846428269,21
"bc4_03",53.66189675976,18
"bc5_03",81.31482271343,34
"bc6_03",85.95464848893,36
"bc7_03",60.79605554143,25
"bc8_03",66.59976022838,23
"bc9_03",70.66644055549,27
"bc10_03",52.50891201333,15
"na1_03",78.1774624239,33
"na2_03",76.27639814773,32
"na3_03",62.74403614883,26
"na4_03",64.10924002368,26
"na5_03",67.66809353212,27
"na6_03",59.97156332988,21
"na7_03",72.58732458978,31
"na8_03",76.27498789714,32
"na9_03",62.52693806313,26
"na10_03",70.38742312234,28
