"","PD","SR"
"fr1_00",78.67857865719,13
"fr2_00",94.33642485959,16
"fr3_00",68.78554652191,19
"fr4_00",96.95269868751,20
"fr5_00",89.47800278671,12
"fr6_00",80.38326333511,17
"fr7_00",60.86539310581,9
"fr8_00",92.12524433799,16
"fr9_00",118.16246256869,26
"fr10_00",93.03222431399,17
"fo1_00",104.72880419142,21
"fo2_00",100.04751071641,20
"fo3_00",76.49614859061,15
"fo4_00",55.94384462551,9
"fo5_00",106.32581468871,25
"fo6_00",109.41265340741,21
"fo7_00",98.34549874261,20
"fo8_00",114.05868249401,24
"fo9_00",100.28441643099,19
"fo10_00",108.27560295928,23
"bc1_00",88.31536954971,18
"bc2_00",91.65563043751,17
"bc3_00",78.61496951129,17
"bc4_00",43.43902996719,5
"bc5_00",78.09030659781,14
"bc6_00",70.26076979161,17
"bc7_00",105.69715309079,22
"bc8_00",98.74942047531,16
"bc9_00",113.27805073711,22
"bc10_00",67.25867420951,12
"na1_00",79.1217977635,17
"na2_00",65.25009465201,14
"na3_00",62.46383884939,11
"na4_00",73.28768499809,11
"na5_00",107.03799283521,18
"na6_00",68.40838477211,14
"na7_00",56.91774159531,14
"na8_00",76.22485291101,16
"na9_00",126.21998264101,28
"na10_00",93.97158314801,18
"fr1_01",98.74035950359,20
"fr2_01",111.66808639539,22
"fr3_01",112.65365478961,19
"fr4_01",67.07158688521,10
"fr5_01",126.42381291451,29
"fr6_01",56.44694580681,10
"fr7_01",73.98350141669,14
"fr8_01",55.80397986111,12
"fr9_01",100.86154288479,17
"fr10_01",40.51528265591,6
"fo1_01",107.68394969519,22
"fo2_01",77.80094704171,12
"fo3_01",98.35247260191,18
"fo4_01",93.22891005342,22
"fo5_01",139.66001239701,27
"fo6_01",79.59960548651,16
"fo7_01",103.49146899271,18
"fo8_01",93.57796196829,17
"fo9_01",108.26767893161,23
"fo10_01",83.98763566417,17
"bc1_01",122.27399397961,23
"bc2_01",63.47376777911,9
"bc3_01",53.67944971721,9
"bc4_01",55.49951745521,11
"bc5_01",104.33617384001,20
"bc6_01",95.16766323059,18
"bc7_01",84.10642571991,17
"bc8_01",82.24129064181,13
"bc9_01",91.17886307401,19
"bc10_01",64.24363147271,9
"na1_01",50.74994335651,8
"na2_01",62.49517244739,12
"na3_01",73.61020516151,13
"na4_01",83.01749996451,13
"na5_01",104.56347748889,20
"na6_01",54.80359239191,8
"na7_01",71.73688998277,12
"na8_01",59.55696748701,9
"na9_01",62.63111266509,13
"na10_01",72.03071485861,16
"fr1_02",96.91422940929,18
"fr2_02",106.86142863441,18
"fr3_02",56.77340390691,9
"fr4_02",43.74926721711,6
"fr5_02",83.24490220561,14
"fr6_02",78.88609873501,14
"fr7_02",72.77561262121,11
"fr8_02",60.73972733121,7
"fr9_02",85.24409308071,17
"fr10_02",57.27741479421,6
"fo1_02",94.65406800381,16
"fo2_02",89.45648421271,16
"fo3_02",98.98911387941,16
"fo4_02",100.80838004821,15
"fo5_02",103.63175866601,22
"fo6_02",99.1097448298,19
"fo7_02",102.95063755321,18
"fo8_02",85.68948404661,16
"fo9_02",84.90734163021,16
"fo10_02",112.54193940159,20
"bc1_02",78.74533610589,14
"bc2_02",96.18316247421,19
"bc3_02",76.79151338251,11
"bc4_02",46.69049139731,7
"bc5_02",103.15935072371,21
"bc6_02",91.38462360121,17
"bc7_02",92.89326921191,15
"bc8_02",92.26309032701,14
"bc9_02",81.08018737081,15
"bc10_02",90.79997525531,12
"na1_02",72.38260771451,15
"na2_02",83.99152006839,14
"na3_02",76.59201149751,11
"na4_02",69.00539667151,11
"na5_02",91.58486981991,15
"na6_02",101.30162516651,19
"na7_02",97.15817932371,15
"na8_02",88.12647867062,15
"na9_02",81.38829835719,12
"na10_02",81.72350221641,12
"fr1_03",100.18319567369,21
"fr2_03",115.01467583499,27
"fr3_03",106.98035133269,20
"fr4_03",130.13596287789,26
"fr5_03",93.01243946759,22
"fr6_03",102.92428731009,25
"fr7_03",120.06741270172,29
"fr8_03",121.28761791269,27
"fr9_03",104.42123879319,23
"fr10_03",70.91337822819,13
"fo1_03",132.36378295847,32
"fo2_03",120.15715320597,27
"fo3_03",135.54279136009,33
"fo4_03",112.91496919419,24
"fo5_03",161.66680068177,36
"fo6_03",128.07638174339,29
"fo7_03",132.42602215067,34
"fo8_03",122.76057146037,23
"fo9_03",153.76726386337,34
"fo10_03",110.21228710177,23
"bc1_03",122.58763251577,29
"bc2_03",118.17700489197,30
"bc3_03",103.27014968047,21
"bc4_03",95.13201274579,18
"bc5_03",145.86929005829,34
"bc6_03",155.35400294979,36
"bc7_03",118.29981134979,25
"bc8_03",104.22008805759,23
"bc9_03",121.44863633649,27
"bc10_03",88.13798519239,15
"na1_03",129.19664205029,33
"na2_03",138.59814605797,32
"na3_03",123.41149181891,26
"na4_03",111.01620047209,26
"na5_03",116.11679363509,27
"na6_03",89.46049346801,21
"na7_03",128.71820437607,31
"na8_03",143.76405014187,32
"na9_03",115.78087632541,26
"na10_03",119.67654050577,28
