"","PD","SR"
"fr1_00",79.21376951981,13
"fr2_00",97.4429650505,16
"fr3_00",72.59179075496,19
"fr4_00",107.0881677679,20
"fr5_00",100.5112763463,12
"fr6_00",90.40921377466,17
"fr7_00",73.69829926466,9
"fr8_00",101.54477676076,16
"fr9_00",123.16565322153,26
"fr10_00",102.39546875206,17
"fo1_00",117.17721298426,21
"fo2_00",108.05936390231,20
"fo3_00",86.7405424126,15
"fo4_00",61.3287921532,9
"fo5_00",110.48469474244,25
"fo6_00",114.02575212726,21
"fo7_00",107.92496417676,20
"fo8_00",120.03229965383,24
"fo9_00",104.97935770831,19
"fo10_00",123.08029569436,23
"bc1_00",98.12013944586,18
"bc2_00",106.38237681931,17
"bc3_00",84.8714940924,17
"bc4_00",45.1026351025,5
"bc5_00",87.47485062906,14
"bc6_00",81.62726896176,17
"bc7_00",113.7238009606,22
"bc8_00",109.7480840434,16
"bc9_00",122.60206216336,22
"bc10_00",77.96025825424,12
"na1_00",88.58203733016,17
"na2_00",73.17486706026,14
"na3_00",69.6460113542,11
"na4_00",79.2263258946,11
"na5_00",121.00070826051,18
"na6_00",73.13713997931,14
"na7_00",67.30315868536,14
"na8_00",83.66284917116,16
"na9_00",136.35415828324,28
"na10_00",98.85088769993,18
"fr1_01",96.77537339276,20
"fr2_01",121.81698514716,22
"fr3_01",120.70158187046,19
"fr4_01",73.50492498886,10
"fr5_01",136.86412915241,29
"fr6_01",66.3174685567,10
"fr7_01",79.6662237142,14
"fr8_01",64.7013710178,12
"fr9_01",106.97056656255,17
"fr10_01",51.8287966309,6
"fo1_01",111.71646619576,22
"fo2_01",82.070604812,12
"fo3_01",109.4004866644,18
"fo4_01",106.79478246786,22
"fo5_01",148.69130204417,27
"fo6_01",89.41119377446,16
"fo7_01",105.81634523857,18
"fo8_01",97.3129343094,17
"fo9_01",113.58711806405,23
"fo10_01",86.06717732696,17
"bc1_01",128.80066219207,23
"bc2_01",73.9872089085,9
"bc3_01",65.0795233798,9
"bc4_01",63.8047107369,11
"bc5_01",113.36196765566,20
"bc6_01",96.38254891293,18
"bc7_01",92.9908696575,17
"bc8_01",94.5438336519,13
"bc9_01",98.39501406436,19
"bc10_01",68.74850366681,9
"na1_01",59.7933485699,8
"na2_01",67.21031648106,12
"na3_01",85.023606761,13
"na4_01",86.65076840206,13
"na5_01",110.18158252629,20
"na6_01",63.541050564,8
"na7_01",76.1578446171,12
"na8_01",68.2001330189,9
"na9_01",64.85626615779,13
"na10_01",77.9088720749,16
"fr1_02",102.31056850347,18
"fr2_02",114.60445740406,18
"fr3_02",63.7888365749,9
"fr4_02",48.3620652037,6
"fr5_02",88.91442452666,14
"fr6_02",89.67037251026,14
"fr7_02",79.3313024078,11
"fr8_02",66.6064215309,7
"fr9_02",93.11722916056,17
"fr10_02",60.64111513321,6
"fo1_02",96.83668350786,16
"fo2_02",91.93786770486,16
"fo3_02",100.99002025256,16
"fo4_02",106.58757099406,15
"fo5_02",107.01745892819,22
"fo6_02",99.21137801637,19
"fo7_02",111.23255002067,18
"fo8_02",90.97949925297,16
"fo9_02",91.93587637256,16
"fo10_02",115.92864266687,20
"bc1_02",81.51311346909,14
"bc2_02",103.88781280916,19
"bc3_02",85.41017917857,11
"bc4_02",52.8562298942,7
"bc5_02",110.75498072359,21
"bc6_02",100.34955545987,17
"bc7_02",100.76579362766,15
"bc8_02",100.7753557695,14
"bc9_02",91.83038902637,15
"bc10_02",89.64912895877,12
"na1_02",78.64185049776,15
"na2_02",92.85338603116,14
"na3_02",82.51979368357,11
"na4_02",66.90418655996,11
"na5_02",100.54435731406,15
"na6_02",113.12174046936,19
"na7_02",106.23659583569,15
"na8_02",98.7400768248,15
"na9_02",86.53822791827,12
"na10_02",90.87974325226,12
"fr1_03",108.79782330005,21
"fr2_03",115.89197075714,27
"fr3_03",111.6792658078,20
"fr4_03",128.85727927207,26
"fr5_03",96.48784087865,22
"fr6_03",109.21597805125,25
"fr7_03",126.84407108056,29
"fr8_03",121.43325822467,27
"fr9_03",101.10435791977,23
"fr10_03",80.05864385099,13
"fo1_03",136.79925497579,32
"fo2_03",123.02364017475,27
"fo3_03",147.17803812307,33
"fo4_03",119.9373443472,24
"fo5_03",165.38134261475,36
"fo6_03",128.06375939387,29
"fo7_03",137.76324398499,34
"fo8_03",124.64565098936,23
"fo9_03",149.52706348006,34
"fo10_03",117.4876551684,23
"bc1_03",125.5854467752,29
"bc2_03",125.19762786558,30
"bc3_03",114.40325019975,21
"bc4_03",102.17625332636,18
"bc5_03",147.59474790339,34
"bc6_03",159.84893677089,36
"bc7_03",125.15260904926,25
"bc8_03",105.8743539244,23
"bc9_03",126.99865536937,27
"bc10_03",89.89047601597,15
"na1_03",135.34615036736,33
"na2_03",134.32891033307,32
"na3_03",131.78437696677,26
"na4_03",115.64517896456,26
"na5_03",121.549009164,27
"na6_03",92.76043146729,21
"na7_03",125.98551076378,31
"na8_03",148.38842916146,32
"na9_03",120.90357615349,26
"na10_03",129.6586749067,28
