"","PD","SR"
"fr1_00",79.23834533806,13
"fr2_00",93.50406317084,16
"fr3_00",72.71609119511,19
"fr4_00",107.20471428951,20
"fr5_00",98.47665448241,12
"fr6_00",88.56292089721,17
"fr7_00",64.18508132841,9
"fr8_00",97.54811478681,16
"fr9_00",118.51012687585,26
"fr10_00",94.88155727791,17
"fo1_00",110.44404376149,21
"fo2_00",102.67413494575,20
"fo3_00",78.99207718807,15
"fo4_00",59.19621491511,9
"fo5_00",111.70945784317,25
"fo6_00",111.40918181003,21
"fo7_00",106.39620480621,20
"fo8_00",113.49455785243,24
"fo9_00",100.57523664339,19
"fo10_00",111.57172984945,23
"bc1_00",92.19663075821,18
"bc2_00",95.35760401661,17
"bc3_00",83.01056127847,17
"bc4_00",43.02622410971,5
"bc5_00",85.61469396318,14
"bc6_00",77.64834539087,17
"bc7_00",110.41646487521,22
"bc8_00",97.59363957857,16
"bc9_00",114.55370644563,22
"bc10_00",69.64305670775,12
"na1_00",82.93625466151,17
"na2_00",66.54755361847,14
"na3_00",63.72341376409,11
"na4_00",74.17686795801,11
"na5_00",106.92501806899,18
"na6_00",70.23777196107,14
"na7_00",63.02784704947,14
"na8_00",77.95795968875,16
"na9_00",128.72633121579,28
"na10_00",96.49295812131,18
"fr1_01",96.93361998631,20
"fr2_01",116.38223537681,22
"fr3_01",116.66792930053,19
"fr4_01",74.15666912391,10
"fr5_01",131.08014086138,29
"fr6_01",60.07959300491,10
"fr7_01",78.13758199621,14
"fr8_01",62.75111737397,12
"fr9_01",100.91126724539,17
"fr10_01",46.11387001401,6
"fo1_01",108.77275820193,22
"fo2_01",77.44585511811,12
"fo3_01",103.31835363593,18
"fo4_01",94.79461836485,22
"fo5_01",141.78903130831,27
"fo6_01",81.02818499697,16
"fo7_01",99.76348005821,18
"fo8_01",90.63214036789,17
"fo9_01",108.67198015713,23
"fo10_01",81.95179307592,17
"bc1_01",123.31277720183,23
"bc2_01",62.46203926597,9
"bc3_01",58.38776633401,9
"bc4_01",57.08137829961,11
"bc5_01",106.26600206693,20
"bc6_01",91.93634687187,18
"bc7_01",85.14204044323,17
"bc8_01",81.49514998729,13
"bc9_01",90.23985245695,19
"bc10_01",63.35527861155,9
"na1_01",54.96509346691,8
"na2_01",62.00062877057,12
"na3_01",75.52470047447,13
"na4_01",84.38773600381,13
"na5_01",103.70776360313,20
"na6_01",56.10480731047,8
"na7_01",72.50012685144,12
"na8_01",62.66757903827,9
"na9_01",66.73903403391,13
"na10_01",70.56808796477,16
"fr1_02",95.28691746665,18
"fr2_02",106.63165754451,18
"fr3_02",62.77740072941,9
"fr4_02",45.05773466481,6
"fr5_02",80.65247976661,14
"fr6_02",83.65145945551,14
"fr7_02",72.90544588311,11
"fr8_02",64.76295205611,7
"fr9_02",86.61866900981,17
"fr10_02",56.95253534845,6
"fo1_02",95.13865649427,16
"fo2_02",88.48309141571,16
"fo3_02",93.27378302283,16
"fo4_02",101.50321191157,15
"fo5_02",103.53984625657,22
"fo6_02",99.98623647225,19
"fo7_02",103.76985801803,18
"fo8_02",81.30838989373,16
"fo9_02",83.30928127549,16
"fo10_02",109.40472574091,20
"bc1_02",79.10802768917,14
"bc2_02",95.67870235169,19
"bc3_02",76.03295873751,11
"bc4_02",45.86060408041,7
"bc5_02",103.46770989624,21
"bc6_02",91.74721658187,17
"bc7_02",90.49820796085,15
"bc8_02",90.72802165462,14
"bc9_02",78.43583421907,15
"bc10_02",82.89679134305,12
"na1_02",74.38464391717,15
"na2_02",83.06069183638,14
"na3_02",74.11216484511,11
"na4_02",66.20650959091,11
"na5_02",91.68202507103,15
"na6_02",99.68540901216,19
"na7_02",97.60265904039,15
"na8_02",93.40012892471,15
"na9_02",76.71513199045,12
"na10_02",80.21480528543,12
"fr1_03",108.68481164547,21
"fr2_03",120.23310335691,27
"fr3_03",104.94623519551,20
"fr4_03",125.78560807543,26
"fr5_03",95.50869355951,22
"fr6_03",108.7201346209,25
"fr7_03",120.36158574673,29
"fr8_03",117.14570037617,27
"fr9_03",98.57290480985,23
"fr10_03",74.31315063201,13
"fo1_03",139.92247899081,32
"fo2_03",121.06179486752,27
"fo3_03",137.6957133622,33
"fo4_03",113.99231794081,24
"fo5_03",160.59554973259,36
"fo6_03",124.62088318395,29
"fo7_03",135.20119431473,34
"fo8_03",126.17446732605,23
"fo9_03",151.64375163682,34
"fo10_03",112.05859452755,23
"bc1_03",126.99154032452,29
"bc2_03",121.83079862438,30
"bc3_03",106.79564169888,21
"bc4_03",93.78456517201,18
"bc5_03",149.05914230561,34
"bc6_03",153.25557738617,36
"bc7_03",122.16541099516,25
"bc8_03",97.25036441696,23
"bc9_03",125.94686167207,27
"bc10_03",84.53699525335,15
"na1_03",135.61837955545,33
"na2_03",133.96916634737,32
"na3_03",124.88452230952,26
"na4_03",116.68062498425,26
"na5_03",119.48040392922,27
"na6_03",91.59472673367,21
"na7_03",130.82665320853,31
"na8_03",142.08836605311,32
"na9_03",118.83587063551,26
"na10_03",124.06341704381,28
