"","PD","SR"
"fr2000",249.39731855984,66
"fo2000",212.87525455212,62
"na2000",239.41037335362,66
"fr2001",219.96773338245,56
"fo2001",196.20301214653,56
"na2001",193.0912007775,52
"fr2002",185.77269727273,40
"fo2002",175.7848573209,46
"na2002",211.75817652332,49
"fr2003",258.31071508226,75
"fo2003",284.21747359596,85
"na2003",305.02833854763,108
