"","PD","SR"
"fr1_00",50.90169072591,13
"fr2_00",55.52563414721,16
"fr3_00",40.47130034631,19
"fr4_00",56.26551254672,20
"fr5_00",47.1558230293,12
"fr6_00",52.80270144463,17
"fr7_00",36.9531065992,9
"fr8_00",58.9946826226,16
"fr9_00",72.17554992359,26
"fr10_00",55.21316729155,17
"fo1_00",61.01861859741,21
"fo2_00",66.15510470781,20
"fo3_00",50.64514943103,15
"fo4_00",34.80868962871,9
"fo5_00",63.83463247472,25
"fo6_00",55.17926104352,21
"fo7_00",57.97868632471,20
"fo8_00",67.88997181074,24
"fo9_00",66.33596895044,19
"fo10_00",63.86777049904,23
"bc1_00",58.62521961229,18
"bc2_00",56.75517138893,17
"bc3_00",59.2004967812,17
"bc4_00",33.7619680972,5
"bc5_00",50.34695981551,14
"bc6_00",48.81510009339,17
"bc7_00",66.63402966649,22
"bc8_00",58.04742826009,16
"bc9_00",70.15123945449,22
"bc10_00",48.41895039618,12
"na1_00",54.03895049674,17
"na2_00",44.63672888304,14
"na3_00",43.7593536109,11
"na4_00",51.3451217003,11
"na5_00",49.34074569055,18
"na6_00",40.00615241751,14
"na7_00",43.03449767719,14
"na8_00",43.16380475698,16
"na9_00",77.57233133332,28
"na10_00",58.48404990124,18
"fr1_01",60.39136640701,20
"fr2_01",71.92454385819,22
"fr3_01",54.60017541213,19
"fr4_01",37.76289195524,10
"fr5_01",78.87223684783,29
"fr6_01",34.16736064551,10
"fr7_01",54.7389644137,14
"fr8_01",35.87294080843,12
"fr9_01",62.27825780113,17
"fr10_01",34.23710765049,6
"fo1_01",69.5988925162,22
"fo2_01",46.64682142591,12
"fo3_01",56.26921726654,18
"fo4_01",58.41567207109,22
"fo5_01",80.30621298694,27
"fo6_01",48.10918907701,16
"fo7_01",59.6469273599,18
"fo8_01",56.42492803391,17
"fo9_01",62.54286054322,23
"fo10_01",54.5154425733,17
"bc1_01",67.97384358801,23
"bc2_01",47.3840757582,9
"bc3_01",41.4998022176,9
"bc4_01",43.1729083595,11
"bc5_01",62.86757869799,20
"bc6_01",61.03797902549,18
"bc7_01",52.57182035849,17
"bc8_01",48.13223936421,13
"bc9_01",54.87369726024,19
"bc10_01",35.11488622111,9
"na1_01",38.36852440931,8
"na2_01",48.37447596981,12
"na3_01",44.63992159739,13
"na4_01",50.73222872331,13
"na5_01",68.31746238711,20
"na6_01",38.90110712771,8
"na7_01",53.00917116692,12
"na8_01",41.87279717951,9
"na9_01",48.53358314584,13
"na10_01",53.15189828803,16
"fr1_02",59.762654581,18
"fr2_02",61.4222502099,18
"fr3_02",40.03992733071,9
"fr4_02",31.18562407041,6
"fr5_02",48.5019454936,14
"fr6_02",53.81726355371,14
"fr7_02",45.1883081969,11
"fr8_02",33.65868097289,7
"fr9_02",48.53952827577,17
"fr10_02",33.76336468711,6
"fo1_02",53.53648972041,16
"fo2_02",49.24532848652,16
"fo3_02",59.4522201161,16
"fo4_02",56.51370238912,15
"fo5_02",64.82737874511,22
"fo6_02",62.72532941271,19
"fo7_02",60.36936694801,18
"fo8_02",50.8192622346,16
"fo9_02",50.6920222716,16
"fo10_02",64.8092611485,20
"bc1_02",63.02050306391,14
"bc2_02",58.52541833154,19
"bc3_02",47.94783797981,11
"bc4_02",36.93325169028,7
"bc5_02",67.85460871673,21
"bc6_02",57.52075180511,17
"bc7_02",60.06528250281,15
"bc8_02",53.88683243527,14
"bc9_02",52.64963653451,15
"bc10_02",45.4582464457,12
"na1_02",48.62075977683,15
"na2_02",55.72725409672,14
"na3_02",41.49880582321,11
"na4_02",39.449907143,11
"na5_02",53.64178250011,15
"na6_02",62.85079161987,19
"na7_02",65.36513452181,15
"na8_02",52.47524460411,15
"na9_02",47.68789218433,12
"na10_02",55.13959242381,12
"fr1_03",57.80073788052,21
"fr2_03",73.21420769992,27
"fr3_03",58.1463853409,20
"fr4_03",70.38612441042,26
"fr5_03",60.44800205257,22
"fr6_03",67.04606990666,25
"fr7_03",76.41901547434,29
"fr8_03",71.45514686194,27
"fr9_03",62.5760225398,23
"fr10_03",45.8210782228,13
"fo1_03",78.90487022498,32
"fo2_03",72.52568085305,27
"fo3_03",81.49613922035,33
"fo4_03",66.59267945101,24
"fo5_03",93.3331653742,36
"fo6_03",79.46055042679,29
"fo7_03",81.15210770065,34
"fo8_03",72.17053385818,23
"fo9_03",85.79340240844,34
"fo10_03",70.1027475486,23
"bc1_03",79.09103453694,29
"bc2_03",74.28426916956,30
"bc3_03",64.55335650389,21
"bc4_03",59.00060752541,18
"bc5_03",85.24058298505,34
"bc6_03",92.17640205491,36
"bc7_03",69.27045531458,25
"bc8_03",66.71531802241,23
"bc9_03",78.00735443724,27
"bc10_03",55.95161328766,15
"na1_03",78.352345206,33
"na2_03",82.49535689799,32
"na3_03",74.23152771629,26
"na4_03",64.15719430304,26
"na5_03",69.3827894961,27
"na6_03",59.93453558879,21
"na7_03",77.52336280613,31
"na8_03",86.07482597519,32
"na9_03",71.52847797667,26
"na10_03",79.69962398345,28
