"","PD","SR"
"fr2000",248.60239179481,66
"fo2000",221.46961928277,62
"na2000",231.79680770968,66
"fr2001",223.16226771794,56
"fo2001",198.34275752507,56
"na2001",204.8480336291,52
"fr2002",188.51141284368,40
"fo2002",186.12968197377,46
"na2002",211.99638232767,49
"fr2003",253.97330095508,75
"fo2003",271.84129024848,85
"na2003",314.08382379034,108
