"","PD","SR"
"fr1_00",43.9050794517,13
"fr2_00",53.6202673534,16
"fr3_00",46.8208061535,19
"fr4_00",58.17595852317,20
"fr5_00",42.27529562132,12
"fr6_00",53.72913995599,17
"fr7_00",35.18125292762,9
"fr8_00",53.45382909137,16
"fr9_00",72.07461029723,26
"fr10_00",51.30469882417,17
"fo1_00",63.27446744467,21
"fo2_00",59.17162904967,20
"fo3_00",49.59375804277,15
"fo4_00",28.9068636513,9
"fo5_00",65.22522537917,25
"fo6_00",60.40564353205,21
"fo7_00",58.30640053407,20
"fo8_00",69.84009126817,24
"fo9_00",62.07904831368,19
"fo10_00",66.60940584134,23
"bc1_00",60.93433724676,18
"bc2_00",56.01308557022,17
"bc3_00",51.00854546432,17
"bc4_00",24.90589985918,5
"bc5_00",48.39500390975,14
"bc6_00",52.40477662301,17
"bc7_00",66.73737357953,22
"bc8_00",55.12230062662,16
"bc9_00",68.74373572657,22
"bc10_00",43.10578272962,12
"na1_00",50.71179235537,17
"na2_00",42.83606529555,14
"na3_00",34.63558510037,11
"na4_00",51.2477075988,11
"na5_00",49.70958535536,18
"na6_00",37.6364243154,14
"na7_00",38.09007568867,14
"na8_00",45.78579837835,16
"na9_00",79.01980472302,28
"na10_00",59.49997641737,18
"fr1_01",59.12448769151,20
"fr2_01",65.24558215845,22
"fr3_01",60.5584287047,19
"fr4_01",35.49515592577,10
"fr5_01",75.85544366727,29
"fr6_01",33.10323878522,10
"fr7_01",51.57206035122,14
"fr8_01",39.20083225357,12
"fr9_01",57.41909927299,17
"fr10_01",29.8500686016,6
"fo1_01",66.80887523323,22
"fo2_01",45.63074615167,12
"fo3_01",54.46980728197,18
"fo4_01",54.28407095437,22
"fo5_01",81.36447263698,27
"fo6_01",42.65927450792,16
"fo7_01",59.19613290991,18
"fo8_01",52.3683218001,17
"fo9_01",64.639213086,23
"fo10_01",51.37601008905,17
"bc1_01",65.35308869243,23
"bc2_01",41.3310073022,9
"bc3_01",37.5792839587,9
"bc4_01",39.0879870896,11
"bc5_01",60.81859298717,20
"bc6_01",61.08905539745,18
"bc7_01",49.92947866297,17
"bc8_01",44.15805557387,13
"bc9_01",60.54906061405,19
"bc10_01",33.6570258001,9
"na1_01",33.38172818067,8
"na2_01",42.55865172216,12
"na3_01",42.19160412925,13
"na4_01",44.81569447926,13
"na5_01",66.01951908918,20
"na6_01",35.0729154932,8
"na7_01",48.71221855267,12
"na8_01",37.5455276939,9
"na9_01",43.88710935365,13
"na10_01",49.91992066832,16
"fr1_02",55.32591050471,18
"fr2_02",62.96375742571,18
"fr3_02",41.2881195916,9
"fr4_02",30.0792542979,6
"fr5_02",48.81052622761,14
"fr6_02",50.18761214426,14
"fr7_02",50.122507621,11
"fr8_02",30.68496305822,7
"fr9_02",51.91715015317,17
"fr10_02",30.6198142935,6
"fo1_02",55.79681796811,16
"fo2_02",47.30462768441,16
"fo3_02",58.01523349267,16
"fo4_02",57.22891485971,15
"fo5_02",60.05956923494,22
"fo6_02",59.32195232605,19
"fo7_02",59.29098954971,18
"fo8_02",53.14383242268,16
"fo9_02",49.26211109278,16
"fo10_02",66.98437276893,20
"bc1_02",58.59156985681,14
"bc2_02",63.29851528981,19
"bc3_02",46.95292850171,11
"bc4_02",33.63752136895,7
"bc5_02",69.02130122044,21
"bc6_02",56.18263171897,17
"bc7_02",61.25679212698,15
"bc8_02",53.8069785013,14
"bc9_02",49.77575937273,15
"bc10_02",46.1908029953,12
"na1_02",49.61146406527,15
"na2_02",55.70923859771,14
"na3_02",40.1069750603,11
"na4_02",44.06042350017,11
"na5_02",51.34942982208,15
"na6_02",59.47645736427,19
"na7_02",64.19370741796,15
"na8_02",52.60590628631,15
"na9_02",45.4121361017,12
"na10_02",50.22361785212,12
"fr1_03",60.90384209896,21
"fr2_03",68.34531636575,27
"fr3_03",53.28690925056,20
"fr4_03",72.46871352912,26
"fr5_03",55.36551833861,22
"fr6_03",67.38786398873,25
"fr7_03",74.58184447831,29
"fr8_03",68.76563226001,27
"fr9_03",54.93684001924,23
"fr10_03",42.5456764099,13
"fo1_03",77.59663115482,32
"fo2_03",69.41492877612,27
"fo3_03",78.35333067791,33
"fo4_03",69.03530292,24
"fo5_03",91.95672138727,36
"fo6_03",74.70263297762,29
"fo7_03",78.21284441018,34
"fo8_03",63.46264406356,23
"fo9_03",75.93277740654,34
"fo10_03",62.6220028787,23
"bc1_03",83.25311005622,29
"bc2_03",77.66654930999,30
"bc3_03",62.66629250327,21
"bc4_03",56.72616078076,18
"bc5_03",85.91696778149,34
"bc6_03",93.50345466682,36
"bc7_03",64.92756323762,25
"bc8_03",69.01177685994,23
"bc9_03",71.50553497573,27
"bc10_03",45.94347594854,15
"na1_03",83.1730590733,33
"na2_03",81.58158771083,32
"na3_03",73.39045416961,26
"na4_03",65.36357978945,26
"na5_03",71.77719178222,27
"na6_03",62.22239163756,21
"na7_03",76.88006146931,31
"na8_03",82.62581675774,32
"na9_03",74.69794086634,26
"na10_03",71.40717182102,28
