"","PD","SR"
"fr1_00",48.7091433706,13
"fr2_00",45.03559120363,16
"fr3_00",50.53512464558,19
"fr4_00",49.15295129785,20
"fr5_00",39.4316233114,12
"fr6_00",52.59639065955,17
"fr7_00",33.06953878381,9
"fr8_00",49.81221553209,16
"fr9_00",72.21082659255,26
"fr10_00",53.89405002275,17
"fo1_00",51.90116876431,21
"fo2_00",54.04168577153,20
"fo3_00",45.82496677143,15
"fo4_00",31.82544419484,9
"fo5_00",62.92570097902,25
"fo6_00",55.75878496384,21
"fo7_00",52.99896484501,20
"fo8_00",62.16022449932,24
"fo9_00",61.67407303976,19
"fo10_00",61.82604414175,23
"bc1_00",55.08663416155,18
"bc2_00",43.73942396267,17
"bc3_00",49.41608348279,17
"bc4_00",27.34461501764,5
"bc5_00",41.10155127931,14
"bc6_00",53.69809504008,17
"bc7_00",64.74996042722,22
"bc8_00",48.50153864121,16
"bc9_00",65.61929152519,22
"bc10_00",42.38546527218,12
"na1_00",50.11142790387,17
"na2_00",43.47884097398,14
"na3_00",34.62247914337,11
"na4_00",40.55761134916,11
"na5_00",49.12340128681,18
"na6_00",37.72589454215,14
"na7_00",40.00606073535,14
"na8_00",41.92885526965,16
"na9_00",74.45850111215,28
"na10_00",59.31300555863,18
"fr1_01",59.59884915463,20
"fr2_01",66.68515999591,22
"fr3_01",54.46911507897,19
"fr4_01",35.97783027809,10
"fr5_01",65.0180728941,29
"fr6_01",29.12554185848,10
"fr7_01",46.52595086028,14
"fr8_01",33.50988970334,12
"fr9_01",52.04671967336,17
"fr10_01",26.67264232155,6
"fo1_01",65.34639559957,22
"fo2_01",38.86551561961,12
"fo3_01",53.57292051282,18
"fo4_01",51.78966934844,22
"fo5_01",71.2074205756,27
"fo6_01",41.98269476288,16
"fo7_01",57.11980319027,18
"fo8_01",49.70888794105,17
"fo9_01",57.39377031821,23
"fo10_01",50.50042474363,17
"bc1_01",61.52213523257,23
"bc2_01",36.32596244088,9
"bc3_01",32.76570231648,9
"bc4_01",34.17235405332,11
"bc5_01",58.81216247491,20
"bc6_01",58.18598041902,18
"bc7_01",50.92676077278,17
"bc8_01",40.54919041921,13
"bc9_01",46.78908001509,19
"bc10_01",31.43528556004,9
"na1_01",32.13536924118,8
"na2_01",43.14587721592,12
"na3_01",38.37667927958,13
"na4_01",43.45331862382,13
"na5_01",63.14942944411,20
"na6_01",31.79229307228,8
"na7_01",45.92051021487,12
"na8_01",33.51881306231,9
"na9_01",49.52737389156,13
"na10_01",41.65406311089,16
"fr1_02",55.20387970077,18
"fr2_02",58.11864100835,18
"fr3_02",35.99793996194,9
"fr4_02",27.32103761718,6
"fr5_02",43.26201890431,14
"fr6_02",47.05067183775,14
"fr7_02",37.29616616013,11
"fr8_02",29.22569059962,7
"fr9_02",46.28392656613,17
"fr10_02",27.50632779126,6
"fo1_02",48.79000415574,16
"fo2_02",52.33656374918,16
"fo3_02",53.54485571552,16
"fo4_02",50.92140745608,15
"fo5_02",61.10110696987,22
"fo6_02",54.08022094497,19
"fo7_02",54.64526312413,18
"fo8_02",50.54282726881,16
"fo9_02",45.36313692673,16
"fo10_02",61.04857396623,20
"bc1_02",54.88375807878,14
"bc2_02",58.59398754497,19
"bc3_02",39.97183330253,11
"bc4_02",30.22482109342,7
"bc5_02",63.13512720763,21
"bc6_02",47.38627180237,17
"bc7_02",51.70220758097,15
"bc8_02",45.12965091235,14
"bc9_02",44.90638458013,15
"bc10_02",38.23198465647,12
"na1_02",48.56222614052,15
"na2_02",48.58013008378,14
"na3_02",35.92948766104,11
"na4_02",40.50601636193,11
"na5_02",48.72901727267,15
"na6_02",53.34790754331,19
"na7_02",53.81997462177,15
"na8_02",49.27172956067,15
"na9_02",42.88815621511,12
"na10_02",45.95644538241,12
"fr1_03",62.41846670274,21
"fr2_03",75.34823532186,27
"fr3_03",58.58744878481,20
"fr4_03",67.61765025526,26
"fr5_03",65.15824577065,22
"fr6_03",71.57751795398,25
"fr7_03",76.9922056433,29
"fr8_03",78.03081101548,27
"fr9_03",62.78819108878,23
"fr10_03",43.57515585272,13
"fo1_03",81.27147407715,32
"fo2_03",77.26907659551,27
"fo3_03",84.90450113042,33
"fo4_03",65.05511936404,24
"fo5_03",92.48451236635,36
"fo6_03",75.94189288638,29
"fo7_03",84.99747154111,34
"fo8_03",66.9650836243,23
"fo9_03",82.37023718181,34
"fo10_03",62.52793517111,23
"bc1_03",78.5109798214,29
"bc2_03",74.85880040528,30
"bc3_03",58.20971304412,21
"bc4_03",58.06629283544,18
"bc5_03",85.71729361926,34
"bc6_03",88.63196247141,36
"bc7_03",65.41714596058,25
"bc8_03",67.39477296409,23
"bc9_03",69.34258952632,27
"bc10_03",51.28985518721,15
"na1_03",79.63308058577,33
"na2_03",77.68401871386,32
"na3_03",65.90690391373,26
"na4_03",67.82157411865,26
"na5_03",74.11202017078,27
"na6_03",64.37958638809,21
"na7_03",78.84331395228,31
"na8_03",81.75494688952,32
"na9_03",72.28967695239,26
"na10_03",68.66439449855,28
