"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs"
"na1_00",17,3.67567567567568,4.16373129886643,3.53612677345802,640,-0.138019831996431,0.64,999
"na2_00",14,1.525,4.92772772772773,4.14092247208053,67,-0.821731812336514,0.067,999
"na3_00",11,3,7.03021203021203,3.91847863098814,119,-1.02851448476464,0.119,999
"na4_00",11,20.3783783783784,7.10185861537213,6.8267578772389,950,1.94477671564587,0.95,999
"na5_00",18,4.58883248730965,3.84416396091523,4.71712262105352,753,0.157864992330452,0.753,999
"na6_00",14,4.32,5.48202202202202,4.68870868083131,556,-0.247834126861555,0.556,999
"na7_00",14,2.31707317073171,5.28406455235724,3.05756905882179,135.5,-0.970375917778563,0.1355,999
"na8_00",16,4.03921568627451,4.69065143574947,2.62588689751299,478.5,-0.248082181335360,0.4785,999
"na9_00",28,1.22807017543860,2.30332671853140,3.30894731715744,493,-0.32495426491604,0.493,999
"na10_00",18,2.24074074074074,3.83033033033033,2.49793931979074,280,-0.63636036992394,0.28,999
"fr1_01",20,3.35537190082645,3.67877795150522,2.25539191870508,541.5,-0.143392395794546,0.5415,999
"fr2_01",22,1.12264150943396,3.11013844032712,3.30050794243207,204.5,-0.602179108658231,0.2045,999
"fr3_01",19,6.56060606060606,3.71529104862438,4.01726563032141,861.5,0.708271564246557,0.8615,999
"fr4_01",10,6.64705882352941,7.62297591709356,5.24191440069483,533,-0.186175702036415,0.533,999
"fr5_01",29,1.24782608695652,2.54682508595552,2.75892029333227,383.5,-0.470836001365609,0.3835,999
"fr6_01",10,2.25316455696203,7.79294484357775,5.62342396050845,126,-0.985125846018346,0.126,999
"fr7_01",14,1.37333333333333,5.35081748415082,5.96083095805237,115.5,-0.66727008009586,0.1155,999
"fr8_01",12,0.571428571428571,6.378575003575,7.58077809888159,13,-0.766035670270203,0.013,999
"fr9_01",17,2.97457627118644,4.219880897847,4.76023828264521,572.5,-0.261605523236235,0.5725,999
"fr10_01",6,13,12.7640861200183,12.8039110801551,626,0.0184251420136244,0.626,999
"fo1_01",22,2.77777777777778,3.40576378847984,2.63909557295456,523.5,-0.237955008957485,0.5235,999
"fo2_01",12,5.03125,6.4340746996997,5.04451172469495,526.5,-0.278089293128669,0.5265,999
"fo3_01",18,4.70886075949367,3.94388058945021,3.47589337691022,723,0.220081598338171,0.723,999
"fo4_01",22,3.46116504854369,2.99206002118623,3.84688705815629,774,0.121944060292294,0.774,999
"fo5_01",27,1.76,2.68998331664998,2.75123610399431,470,-0.338023812387389,0.47,999
"fo6_01",16,4.36046511627907,4.802651488698,3.84189088959041,588.5,-0.115096025662008,0.5885,999
"fo7_01",18,2.47435897435897,3.8655450322117,3.41716447733827,468,-0.407117089937783,0.468,999
"fo8_01",17,9.48148148148148,4.20394468542617,2.95275246286947,928.5,1.78732787879097,0.9285,999
"fo9_01",23,1.6,2.95918271212389,2.36600595488986,312,-0.574462929526802,0.312,999
"fo10_01",17,1.86153846153846,4.39005159005159,4.22184897771842,256,-0.598911316311364,0.256,999
"bc1_01",23,3.02884615384615,3.12216062216062,2.63735319069175,653.5,-0.0353818626355438,0.6535,999
"bc2_01",9,11.5862068965517,8.65047806427117,4.95771720895741,749.5,0.592153345692327,0.7495,999
"bc3_01",9,6.5,8.89523898898899,5.04050418888927,373,-0.475198293509762,0.373,999
"bc4_01",11,9.38,6.9864064064064,4.66431537042131,745,0.513171473947181,0.745,999
"bc5_01",20,4.72,3.60692692692693,2.54722602667530,742,0.436974599590552,0.742,999
"bc6_01",18,4.20833333333333,4.05360916472028,3.39939741336395,681,0.0455151751321557,0.681,999
"bc7_01",17,4.82608695652174,4.38773556164861,2.61988544255055,654.5,0.167317008504915,0.6545,999
"bc8_01",13,6.62105263157895,5.91169063800643,4.25423098002929,663,0.166742707883631,0.663,999
"bc9_01",19,3.18,3.67325325325325,2.54242821124720,545,-0.194008724050181,0.545,999
"bc10_01",9,9.15384615384615,8.79055979055979,4.17445898321603,574,0.087025975041797,0.574,999
"na1_01",8,8.24561403508772,10.2733259575365,7.1792748991058,476.5,-0.282439654553599,0.4765,999
"na2_01",12,9.57627118644068,6.41278566702296,4.43173618521500,775,0.713825324253647,0.775,999
"na3_01",13,7.46376811594203,5.9172941056999,4.23100507631382,729.5,0.365509845142861,0.7295,999
"na4_01",13,7.02777777777778,5.80847514180847,3.22133958486131,701.5,0.37850794796656,0.7015,999
"na5_01",20,4.41095890410959,3.47288384274686,2.14592665462197,753.5,0.437142182535585,0.7535,999
"na6_01",8,10.0980392156863,10.0595497458243,5.59661632506216,528,0.0068772750580844,0.528,999
"na7_01",12,19.1538461538462,6.44055594055594,6.42094271508949,951,1.97997253322529,0.951,999
"na8_01",9,10.7647058823529,9.007007007007,6.05257295753087,665.5,0.290405235538538,0.6655,999
"na9_01",13,2.47368421052632,5.62981402455087,4.15688163697402,181,-0.759254193324119,0.181,999
"na10_01",16,4.1969696969697,4.52045985379319,2.76647122829946,530,-0.116932413218097,0.53,999
"fr1_02",18,5.55813953488372,3.96366133575436,2.98896187977751,811,0.533455515079385,0.811,999
