"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs"
"bc1_00",18,5.4,4.87882882882883,1.29701937079836,779.5,0.401822195493018,0.7795,999
"bc2_00",17,4.16417910447761,4.96544305499529,2.66593563200088,417,-0.300556375367662,0.417,999
"bc3_00",17,3.75,4.98356690023357,1.15529140516653,102.5,-1.06775389717000,0.1025,999
"bc4_00",5,4.90909090909091,9.26581126581127,4.03897339699211,103.5,-1.07867022842113,0.1035,999
"bc5_00",14,5.575,5.41123623623624,2.40530569558772,642.5,0.0680843869717564,0.6425,999
"bc6_00",17,4.26315789473684,5.00458353089932,1.31972560025639,287.5,-0.561802874793395,0.2875,999
"bc7_00",22,4.52173913043478,4.57396526961744,1.00524074045704,556,-0.0519538624736957,0.556,999
"bc8_00",16,5.53846153846154,5.13844613844614,1.06030014692080,713,0.37726619314076,0.713,999
"bc9_00",22,4.13008130081301,4.621174019548,2.12801280613238,445.5,-0.230775264753949,0.4455,999
"bc10_00",12,5.79816513761468,5.68186535159012,2.72806057900200,666,0.0426309396938325,0.666,999
"na1_00",17,4.24324324324324,4.97521846170495,1.54350666337146,319.5,-0.474228738904736,0.3195,999
"na2_00",14,3.15,5.2505005005005,1.93356849477792,47.5,-1.08633363967888,0.0475,999
"na3_00",11,5.90909090909091,6.03549003549004,1.51832779651419,546.5,-0.0832489049395763,0.5465,999
"na4_00",11,5.72972972972973,5.8706273841409,2.44712647356842,598,-0.0575767766533577,0.598,999
"na5_00",18,5.51269035532995,4.94920301011672,2.12779992117329,706,0.264821583836944,0.706,999
"na6_00",14,4.76,5.38942942942943,1.83122865080192,398,-0.34371973655709,0.398,999
"na7_00",14,4.39024390243902,5.37400815449596,1.31146656397562,209.5,-0.750125301765011,0.2095,999
"na8_00",16,5.88235294117647,5.14667608785256,1.18198528206007,794.5,0.622407795164513,0.7945,999
"na9_00",28,2.57309941520468,4.32747367250291,1.83552881182856,61,-0.955786826113897,0.061,999
"na10_00",18,3.70370370370370,4.86501316130946,1.29953516384194,136.5,-0.893634500949143,0.1365,999
"fr1_01",20,5.38842975206612,4.77115131660586,1.08923175407778,801,0.566709915634881,0.801,999
"fr2_01",22,4.28301886792453,4.69171057850303,1.85857563644442,463,-0.219895118909639,0.463,999
"fr3_01",19,8,4.78596778596779,1.87064819281578,963,1.71813825088849,0.963,999
"fr4_01",10,5.23529411764706,6.17546958723429,1.990840254762,347,-0.472250582304821,0.347,999
"fr5_01",29,4.12173913043478,4.32935544239892,1.33677364037868,486.5,-0.155311494551407,0.4865,999
"fr6_01",10,4.43037974683544,6.29112656960758,2.2034093722336,161,-0.844485299109851,0.161,999
"fr7_01",14,4.10666666666667,5.25301301301301,2.24615559336813,275.5,-0.510359277750384,0.2755,999
"fr8_01",12,3.82142857142857,5.79089804089804,2.84590680755367,154.5,-0.692035826416402,0.1545,999
"fr9_01",17,4.62711864406780,4.98566362973143,1.97989559257670,490,-0.181092875305111,0.49,999
"fr10_01",6,10.9830508474576,8.38346821397669,4.74619631457454,737,0.547719154704617,0.737,999
"fo1_01",22,4.09876543209877,4.65487709932154,1.16232195738805,325.5,-0.478448904529399,0.3255,999
"fo2_01",12,5.84375,5.71718593593594,2.00358294181558,649,0.0631688668448017,0.649,999
"fo3_01",18,4.65822784810127,4.87664880069943,1.47834170318660,485.5,-0.147747271234624,0.4855,999
"fo4_01",22,5.51456310679612,4.53694471170199,1.93270453650179,813.5,0.505829202876307,0.8135,999
"fo5_01",27,4.49333333333333,4.49098431765098,1.56824948784018,558.5,0.00149785840873034,0.5585,999
"fo6_01",16,5.48837209302326,5.07689084433270,1.52187461198855,726,0.270377891482723,0.726,999
"fo7_01",18,4.7948717948718,4.9685326351993,1.5422310113532,515,-0.112603649549967,0.515,999
"fo8_01",17,7.33333333333333,4.97534571608646,1.34956163789597,942.5,1.74722484029932,0.9425,999
"fo9_01",23,3.85882352941176,4.54977330271448,1.22958576022133,293,-0.561937032499744,0.293,999
"fo10_01",17,4.33846153846154,5.05203665203665,1.91003413810588,363.5,-0.373592858545840,0.3635,999
"bc1_01",23,5.28846153846154,4.61353661353661,1.31129986980993,791.5,0.514699147360362,0.7915,999
"bc2_01",9,7.72413793103448,6.70284077180629,2.06888775391428,735.5,0.493645514260465,0.7355,999
"bc3_01",9,6.46875,6.54851726726727,2.00173831621114,562,-0.039848998553542,0.562,999
"bc4_01",11,7.24,6.03407407407407,1.95561493604305,791.5,0.616647942138328,0.7915,999
"bc5_01",20,4.90666666666667,4.75675675675676,1.17068778478660,639.5,0.128052852227578,0.6395,999
"bc6_01",18,5.5,4.91727838950061,1.55474805567012,756,0.37480131161716,0.756,999
"bc7_01",17,6.02898550724638,5.00384442413428,1.15020669510925,863,0.891266837057251,0.863,999
"bc8_01",13,5.53684210526316,5.5828881513092,1.72380367743711,611,-0.0267118852620765,0.611,999
"bc9_01",19,3.66,4.76076076076076,1.27341060579993,148.5,-0.864419344198318,0.1485,999
"bc10_01",9,6.46153846153846,6.68222068222068,1.7895691961085,508,-0.123315835544166,0.508,999
"na1_01",8,6.91228070175439,7.011256870906,2.59726813457322,571.5,-0.0381077978950647,0.5715,999
"na2_01",12,7.11864406779661,5.78486961537809,1.84185706891193,820,0.724146555631727,0.82,999
"na3_01",13,7.73913043478261,5.5733704719212,1.73559513072565,913,1.24784860508102,0.913,999
"na4_01",13,6.33333333333333,5.54076298520743,1.44244458998489,770.5,0.549463288662065,0.7705,999
"na5_01",20,5.58904109589041,4.79172323007939,1.11867681860495,849,0.712732982887154,0.849,999
"na6_01",8,7.76470588235294,7.21085791674027,2.25345011864155,652.5,0.245777779162269,0.6525,999
"na7_01",12,5.76923076923077,5.62308462308462,2.42984841028177,667,0.060146199050005,0.667,999
"na8_01",9,6.72941176470588,6.72335865277042,2.31183723536306,597,0.00261831232877188,0.597,999
"na9_01",13,3.73684210526316,5.47626573942363,1.78109103679644,82.5,-0.976605686191703,0.0825,999
"na10_01",16,4.3030303030303,5.08663208663209,1.27052728796463,284.5,-0.616753210280988,0.2845,999
"fr1_02",18,4.41860465116279,4.86658751775031,1.34893318006619,405,-0.332101599402823,0.405,999
"fr2_02",18,4.75806451612903,4.88322193160903,1.58805757995631,545,-0.0788116357112438,0.545,999
"fr3_02",9,4.82352941176471,6.54996172643231,2.39807811394726,231.5,-0.719923302175458,0.2315,999
"fr4_02",6,3.33333333333333,8.35276943610277,3.87127135872317,22.5,-1.29658596302197,0.0225,999
"fr5_02",14,5.01863354037267,5.29356685878425,1.59587808182409,481,-0.172277144189693,0.481,999
