"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr1_00",13,17.7313364214692,19.7324252318464,1.26617700795036,70,-1.58041790193017,0.07,999
"fr2_00",16,17.9187674232742,19.6271433539354,1.15165450845094,93,-1.4834101009678,0.093,999
"fr3_00",19,15.1718374309018,19.6144637720537,1.04718044497688,1,-4.2424649566962,0.001,999
"fr4_00",20,17.2927507407816,19.656543174952,0.980454848075461,25,-2.41091411686151,0.025,999
"fr5_00",12,18.9281215807273,19.5771056527116,1.36031144842686,277,-0.477084915174992,0.277,999
"fr6_00",17,17.2168832393603,19.6384847929209,1.11422584103728,31,-2.17334894271183,0.031,999
"fr7_00",9,18.2184922538389,19.694270724058,1.63938876763201,178,-0.900200427962441,0.178,999
"fr8_00",16,16.6982539607583,19.6344326162857,1.11471102951978,19,-2.63402673676985,0.019,999
"fr9_00",26,18.6214839680682,19.6354005919861,0.840381459647806,119,-1.2064957077264,0.119,999
"fr10_00",17,17.9204485404662,19.5527347275853,1.12879598367322,82,-1.44604180979408,0.082,999
"fo1_00",21,18.9948449198771,19.7151388819637,0.933194258748044,209,-0.771858544278779,0.209,999
"fo2_00",20,18.8353526679347,19.6395898924721,1.00786726382586,196,-0.797959466888977,0.196,999
"fo3_00",15,17.0550639787857,19.6039880129447,1.22993178642962,46,-2.07241089488246,0.046,999
"fo4_00",9,16.4020574371056,19.5309728822958,1.80027296401173,73,-1.73802279306456,0.073,999
"fo5_00",25,16.271324492814,19.6068730244653,0.843103119703119,2,-3.95627587385255,0.002,999
"fo6_00",21,19.5319227043286,19.6472692506628,0.947686332329611,404,-0.121713843915756,0.404,999
"fo7_00",20,18.3395524175558,19.6784615601486,0.972296895817881,99,-1.37705792166143,0.099,999
"fo8_00",24,18.1442344617719,19.6210719465787,0.879261799232722,68,-1.67963339939882,0.068,999
"fo9_00",19,17.6617201516468,19.6155397906852,1.03069242224504,48,-1.89563791958673,0.048,999
"fo10_00",23,18.2687749179988,19.6513717158373,0.907456721273216,85,-1.52359530259316,0.085,999
"bc1_00",18,16.761723882119,19.6764759382835,1.03265640843974,13,-2.82257683421386,0.013,999
"bc2_00",17,19.5692058616559,19.6835456032453,1.06311383015227,402,-0.107551739377747,0.402,999
"bc3_00",17,16.0563408149221,19.5509730023129,1.17443770744076,12,-2.97557900708592,0.012,999
"bc4_00",5,18.52909894816,19.7548051396681,2.69114433929949,302,-0.455459104741725,0.302,999
"bc5_00",14,16.6050535995264,19.53847719114,1.32840583609522,40,-2.2082284734884,0.04,999
"bc6_00",17,16.1832262844779,19.6319754707356,1.09017494124258,4,-3.16348235112316,0.004,999
"bc7_00",22,18.7432446553721,19.6979001279986,0.887070084163153,137,-1.07618945748481,0.137,999
"bc8_00",16,19.1551114343583,19.6651513984167,1.09719271777549,281,-0.464859049641194,0.281,999
"bc9_00",22,17.9364681758647,19.6147402397133,0.950600018878238,54,-1.76548709290897,0.054,999
"bc10_00",12,16.665495754847,19.6335209436388,1.39444496411653,42,-2.12846348559352,0.042,999
"na1_00",17,15.9246201471838,19.5124809570024,1.18072279745609,14,-3.03869868316994,0.014,999
"na2_00",14,16.2871635662654,19.7099948354969,1.13706738713569,8,-3.01022728112339,0.008,999
"na3_00",11,18.7361352836091,19.6177289385885,1.42595842759471,243,-0.618246393386416,0.243,999
"na4_00",11,18.4900754820873,19.7254230294452,1.45549178471608,188,-0.848749240861514,0.188,999
"na5_00",18,19.381657243216,19.6183680900991,1.06687936501932,361,-0.221872176596794,0.361,999
"na6_00",14,16.0591823467451,19.5852963133726,1.3106296917522,15,-2.69039682895738,0.015,999
"na7_00",14,14.9722859675896,19.7047680504237,1.17065874640119,1,-4.04258038252619,0.001,999
"na8_00",16,17.3778530246742,19.6712239497976,1.08198762446076,31,-2.11959071737664,0.031,999
"na9_00",28,18.649711766571,19.6255648609868,0.808063851520047,117,-1.20764354522246,0.117,999
"na10_00",18,17.2125737088046,19.5969622125373,1.04913670856675,30,-2.27271477993565,0.03,999
"fr1_01",20,17.5367038609921,19.6073544117328,0.990709954799649,42,-2.09006737108993,0.042,999
"fr2_01",22,18.6756118977229,19.7173370525698,0.893712408403322,124,-1.1656156332303,0.124,999
"fr3_01",19,18.9761549411942,19.7649120125079,0.967631901875596,202,-0.815141656434526,0.202,999
"fr4_01",10,17.3831739163156,19.6739912695273,1.57791023683442,87,-1.45180460823142,0.087,999
"fr5_01",29,18.938467244269,19.6750878470856,0.758494370892748,164,-0.971161594712451,0.164,999
"fr6_01",10,16.0264988157333,19.6504306130538,1.56786986795063,26,-2.31137281951682,0.026,999
"fr7_01",14,16.7348172700681,19.6843151728658,1.23258876911546,28,-2.39292939924671,0.028,999
"fr8_01",12,15.3021063920553,19.6093633198267,1.37310164254237,8,-3.13688134535784,0.008,999
"fr9_01",17,17.3848395046941,19.6930811280562,1.09345832404032,38,-2.1109552807035,0.038,999
"fr10_01",6,15.57925915922,19.6413384247847,2.2449647415964,54,-1.80941784532266,0.054,999
"fo1_01",22,18.239375489763,19.6981091621976,0.899990501956861,74,-1.62083229685522,0.074,999
"fo2_01",12,19.6369854655848,19.687360153283,1.39028038844722,405,-0.0362334735616668,0.405,999
"fo3_01",18,18.9355095219732,19.6301744511432,1.06808877277732,231,-0.650381266871406,0.231,999
"fo4_01",22,18.4012409167193,19.6060850252485,0.923682807990519,111,-1.30439161377307,0.111,999
"fo5_01",27,18.6457877074276,19.6208191481602,0.798445238664922,115,-1.22116257135291,0.115,999
"fo6_01",16,17.3933372772071,19.5799864142693,1.15176656222561,49,-1.89851764131511,0.049,999
"fo7_01",18,18.8119228750275,19.6386977508724,1.03842975119806,203,-0.79617795512032,0.203,999
"fo8_01",17,18.3446669255882,19.644817170851,1.09357818916632,133,-1.18889555236461,0.133,999
"fo9_01",23,18.1273687149431,19.7241763656534,0.855365167547825,53,-1.86681397757642,0.053,999
"fo10_01",17,16.2805348522603,19.5962778393178,1.09890842932182,11,-3.01730599073099,0.011,999
"bc1_01",23,18.5850835658877,19.6063424320586,0.906615278745103,133,-1.12645230023523,0.133,999
"bc2_01",9,16.9081309046333,19.5365933951835,1.76912786424585,99,-1.48573912811592,0.099,999
"bc3_01",9,15.9317606606389,19.6633656779487,1.72915059782682,33,-2.15805669095549,0.033,999
"bc4_01",11,15.3210090370036,19.6181732906119,1.4534270210359,6,-2.95657380206511,0.006,999
"bc5_01",20,19.1740040143147,19.6057076290467,0.959766107797913,284,-0.449800853796037,0.284,999
"bc6_01",18,16.440315288315,19.5725009272815,1.08100232417359,12,-2.89748279806985,0.012,999
"bc7_01",17,16.0974165264412,19.5997611747548,1.1102562033382,8,-3.15453733812358,0.008,999
"bc8_01",13,17.2208395500974,19.5973684932019,1.30663943944013,53,-1.81881004917683,0.053,999
