"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr1_00",13,16.7594032001338,18.3602239631406,1.46891139716052,144,-1.0898007640905,0.144,999
"fr2_00",16,16.5986293827921,18.4142801125918,1.25365215425641,91,-1.44828908372648,0.091,999
"fr3_00",19,13.7610497824561,18.4088266502032,1.12723651377641,1,-4.12316032256297,0.001,999
"fr4_00",20,15.7627779040126,18.3368279259102,1.12158670652361,22,-2.29500760567672,0.022,999
"fr5_00",12,19.0304636252485,18.3764891773282,1.6357708602441,604,0.399795878392606,0.604,999
"fr6_00",17,15.1753964878971,18.3298965299328,1.26508533494877,20,-2.49350771437363,0.02,999
"fr7_00",9,16.8289880206056,18.4816150548911,1.81363704856724,171,-0.9112225820437,0.171,999
"fr8_00",16,17.0001476528683,18.2603103016091,1.34766919185758,186,-0.935068232140699,0.186,999
"fr9_00",26,16.5592684901602,18.339669526678,0.940228101048262,45,-1.89358415743244,0.045,999
"fr10_00",17,16.3461944564126,18.3222859189799,1.23822832510975,68,-1.59590232471227,0.068,999
"fo1_00",21,18.4420975245429,18.3542951661061,1.12759379509678,496,0.0778670109915021,0.496,999
"fo2_00",20,18.2654883165589,18.3022373834065,1.17319360180572,454,-0.031323957777262,0.454,999
"fo3_00",15,15.2425228368377,18.2649252899737,1.40384357828786,33,-2.15294816308677,0.033,999
"fo4_00",9,16.2488782794778,18.1132465602764,1.94440719313323,175,-0.95883634219349,0.175,999
"fo5_00",25,14.5167176800087,18.3027212800127,0.999638524396835,1,-3.78737264281455,0.001,999
"fo6_00",21,17.656365525333,18.3820854796959,1.09882367502377,230,-0.660451691075248,0.23,999
"fo7_00",20,17.3753877715998,18.4215082815544,1.11223847922646,178,-0.94055414328246,0.178,999
"fo8_00",24,16.9247277856522,18.4036095350157,1.00189188365231,82,-1.47608916041163,0.082,999
"fo9_00",19,15.7938036083145,18.2565976084919,1.18914893495955,35,-2.07105596933589,0.035,999
"fo10_00",23,17.6077307227484,18.3791566961259,1.005215695186,203,-0.767423327224071,0.203,999
"bc1_00",18,14.9741326800631,18.3590962282678,1.22272697107207,10,-2.76837235808812,0.01,999
"bc2_00",17,19.1248780051985,18.3851499019546,1.28206146250424,695,0.576983338847897,0.695,999
"bc3_00",17,14.5686161479588,18.2495866949734,1.29139633948696,9,-2.85038019271216,0.009,999
"bc4_00",5,17.113695880488,18.546374840397,2.74510723384016,278,-0.521902730154829,0.278,999
"bc5_00",14,16.0658552545,18.3068583313833,1.43237625473558,79,-1.56453520468122,0.079,999
"bc6_00",17,13.5702662235944,18.4103565552146,1.2272994663388,1,-3.94369138451506,0.001,999
