"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr",124,19.2685696424649,19.5396329226314,0.250436559921131,142,-1.0823630553456,0.142,999
"fo",132,19.0732624171098,19.4946266817152,0.23852164983986,49,-1.76656611627637,0.049,999
"na",145,19.7811874940644,19.5521052755901,0.187117221868425,893,1.22427116107683,0.893,999
