"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr",124,13.6377872058228,16.6637100212378,1.54331338826963,22,-1.96066647151139,0.022,999
"fo",132,19.1711880450576,16.0952537408751,1.946528068592,963,1.58021574608349,0.963,999
"na",145,11.9094918808167,14.7481233934053,1.69105881916927,27,-1.67861193260157,0.027,999
