"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,10.6318823594195,11.7743804839877,0.418716222582392,9,-2.72857382387033,0.009,999
"fo2000",62,10.9945143458266,11.778872653529,0.430149635970991,42,-1.82345454258445,0.042,999
"na2000",66,11.0202931286657,11.7786730109142,0.396190107401514,40,-1.91418177304423,0.04,999
"fr2001",56,10.7752089436008,11.8136406520332,0.460818557537117,18,-2.25345028199901,0.018,999
"fo2001",56,10.9033873064246,11.7526539688613,0.45531230046028,33,-1.86523988387334,0.033,999
"na2001",52,9.75232979906069,11.758938335816,0.468588127892841,1,-4.28224365345895,0.001,999
"fr2002",40,10.3861486777296,11.7460442673828,0.575229717362728,15,-2.36409133361178,0.015,999
"fo2002",46,10.5906566189134,11.769881769595,0.52110782744871,20,-2.26291966569554,0.02,999
"na2002",49,10.9177036137347,11.7642606805059,0.526795934642128,68,-1.60699240654967,0.068,999
"fr2003",75,10.9569059417358,11.7851886415394,0.356098612668428,11,-2.32599249291353,0.011,999
"fo2003",85,10.950495556785,11.7635409036358,0.335855419442373,11,-2.42081949489056,0.011,999
"na2003",108,12.0589528179967,11.8079818077053,0.264265513948209,833,0.949692627471042,0.833,999
