"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr1_00",13,5.25438151972426,7.48799943270474,0.985703569934795,17,-2.26601382110063,0.017,999
"fr2_00",16,8.34852525334824,10.2567366188358,0.98986625476414,34,-1.9277466590092,0.034,999
"fr3_00",19,7.61144751435851,10.4580005628378,0.985506120749061,3,-2.88841742181738,0.003,999
"fr4_00",20,8.14610908282464,10.075077982075,0.898932130431698,28,-2.14584486853753,0.028,999
"fr5_00",12,7.84315277738132,10.2267275899419,1.08136398836751,20,-2.20422987837699,0.02,999
"fr6_00",17,6.48770044239252,9.55829323150698,1.16211603743854,10,-2.64224284855622,0.01,999
"fr7_00",9,4.19307100761066,6.18095820504904,1.00237414930621,32,-1.9831788347837,0.032,999
"fr8_00",16,5.58684458339254,9.13376557473307,1.26942117516015,6,-2.79412464574104,0.006,999
"fr9_00",26,8.97113923715426,10.7937176217478,0.850612416658242,23,-2.14266609433455,0.023,999
"fr10_00",17,8.18820556472331,9.9640342594009,1.01746758524273,53,-1.74534178821427,0.053,999
"fo1_00",21,9.73773850817034,11.1094593060109,0.735123871887612,33,-1.86597232153315,0.033,999
"fo2_00",20,9.64717324160605,11.2795270983101,0.72897274841179,17,-2.23925223578029,0.017,999
"fo3_00",15,2.57041164327532,2.41656530438851,0.34322678580102,644,0.448235234694079,0.644,999
"fo4_00",9,8.20592724178653,10.2093603063942,1.04358442213437,41,-1.91976137446572,0.041,999
"fo5_00",25,8.80615775773754,11.1999300706284,0.726336570237445,3,-3.2956791809454,0.003,999
"fo6_00",21,9.75585536399505,10.4698587352098,0.956974609783623,228,-0.74610482233822,0.228,999
"fo7_00",20,9.53019833828975,10.9156769297252,0.817137457210105,53,-1.69552696331628,0.053,999
"fo8_00",24,8.6154204561192,9.06271105085588,0.952809514893157,317,-0.469443879122926,0.317,999
"fo9_00",19,9.27088736567803,10.6895099749383,0.876885814147667,56,-1.61779628130849,0.056,999
"fo10_00",23,9.95467918069173,11.0079311083318,0.741192851852701,83,-1.42102278105812,0.083,999
"bc1_00",18,10.1699663590673,10.4855125208308,0.888785057904514,339,-0.355030903093082,0.339,999
"bc2_00",17,3.93868189640007,4.96179746713856,0.692727582234269,85,-1.47693782805445,0.085,999
"bc3_00",17,9.69075039406675,10.8240396046377,0.871964810966051,106,-1.29969603855381,0.106,999
"bc4_00",5,7.00853665574876,6.87587126670036,1.17021211948161,511,0.113368667816539,0.511,999
"bc5_00",14,6.84391244873888,7.44451695701567,0.964577812786759,264,-0.622660505264564,0.264,999
"bc6_00",17,9.77000508505333,10.6028141648614,0.862047206272412,162,-0.966082917209667,0.162,999
"bc7_00",22,9.82200203691763,10.780295090336,0.846777504285384,137,-1.13169403836149,0.137,999
"bc8_00",16,9.58603732564704,11.1913953108707,0.774214701460999,28,-2.07353074307964,0.028,999
"bc9_00",22,5.88446405650483,6.31604590600263,0.793950254008988,295,-0.543588023706219,0.295,999
"bc10_00",12,4.85318084073539,6.39344774589563,0.96001755669296,52,-1.60441535097139,0.052,999
"na1_00",17,7.42313880341005,9.72037026473579,1.16660124864013,41,-1.96916595452263,0.041,999
"na2_00",14,7.96929365968262,8.94598747243697,0.901344405532476,145,-1.08359668819086,0.145,999
"na3_00",11,8.27762871688653,10.4537222768583,1.0370494525001,23,-2.09835081126142,0.023,999
"na4_00",11,7.7111661753084,8.0599192561817,0.924548734260765,341,-0.377214383568594,0.341,999
"na5_00",18,6.34997423230968,7.1033089281723,1.23758025588992,263,-0.608715832591328,0.263,999
"na6_00",14,7.603674128492,9.27111764889449,0.989418536655677,61,-1.6852762088313,0.061,999
"na7_00",14,9.25920694737894,10.6537250172884,0.925785290256893,73,-1.50630830343236,0.073,999
"na8_00",16,9.34682603149273,10.8199735392716,0.838778947701549,41,-1.75630004999014,0.041,999
"na9_00",28,5.66773879542529,6.46957361464488,0.663452867242776,117,-1.20857842178287,0.117,999
"na10_00",18,9.27739960927243,10.3390812841992,0.943515589078566,133,-1.12524020505439,0.133,999
"fr1_01",20,8.7105553479385,10.7063690900505,0.892461003207817,18,-2.23630358630611,0.018,999
"fr2_01",22,6.20355514114452,8.47567681462859,0.938466410299167,8,-2.42110068996477,0.008,999
"fr3_01",19,5.9255179312467,7.47638604490954,0.758134484988736,25,-2.04563721130017,0.025,999
"fr4_01",10,7.05656035147976,9.34066938729834,1.09181386438348,28,-2.09203153607905,0.028,999
"fr5_01",29,6.10944354302512,9.06289686464314,0.993444105462978,2,-2.97294362649785,0.002,999
"fr6_01",10,7.03310243647864,9.18006022811783,1.27168740803495,61,-1.68827478991613,0.061,999
"fr7_01",14,5.46496947650887,6.71486940829599,0.807532664453035,77,-1.5478010819955,0.077,999
"fr8_01",12,4.38299869649458,5.95159338784293,0.744389951825184,14,-2.10722174245137,0.014,999
"fr9_01",17,5.09728028376202,7.01869968279897,0.931184618950898,26,-2.06341402116551,0.026,999
"fr10_01",6,2.94566641966286,3.39612746076704,0.629599472187373,238,-0.715472393169544,0.238,999
"fo1_01",22,8.59588626528962,10.2344542295951,0.869901351577485,42,-1.88362503556767,0.042,999
"fo2_01",12,8.3837808559834,9.21046091681923,1.33072099882066,248,-0.621227185539617,0.248,999
"fo3_01",18,7.89415512975856,9.42285063023933,1.17361826202783,109,-1.30254917628789,0.109,999
"fo4_01",22,6.34052382727667,6.83208378904541,1.05870410622488,299,-0.464303443123073,0.299,999
"fo5_01",27,6.40931517157312,9.27143106418032,0.852085446751372,2,-3.35895408555467,0.002,999
"fo6_01",16,7.67439860145249,9.57666208293572,1.1722945764285,64,-1.62268385415435,0.064,999
"fo7_01",18,7.18263057117055,9.24050391483499,1.272307195454,82,-1.61743433584067,0.082,999
"fo8_01",17,9.46485499952251,10.2713276450076,1.01690411338114,211,-0.793066558462036,0.211,999
"fo9_01",23,8.42057148607728,9.93161596438778,0.889709267878869,57,-1.69835757911452,0.057,999
"fo10_01",17,6.70610549770916,8.55765118815414,1.02705084077029,50,-1.80277900269895,0.05,999
"bc1_01",23,7.3284414083088,9.84815708205162,0.929842199824305,5,-2.70983148992261,0.005,999
"bc2_01",9,9.47878427423496,10.1268756614477,1.08559748033922,238,-0.596990504261554,0.238,999
"bc3_01",9,8.71480083037773,10.1818640846012,1.10662524760123,94,-1.32570918420984,0.094,999
"bc4_01",11,8.95467510849637,9.7402681857535,1.12571525303852,221,-0.697861270988967,0.221,999
"bc5_01",20,8.79301323965668,10.546661495175,0.995388482702608,50,-1.7617727008021,0.05,999
"bc6_01",18,8.44320911725914,9.44075931915157,1.14197857499733,204,-0.873527948538578,0.204,999
"bc7_01",17,9.56347722866759,10.8256251286776,0.858532023582022,77,-1.47012326312998,0.077,999
"bc8_01",13,8.4217357917413,9.80538122609704,1.14549531017379,114,-1.20790143972377,0.114,999
"bc9_01",19,8.42583165099604,10.315883163663,0.926977152047477,31,-2.03894077485331,0.031,999
"bc10_01",9,10.4479338156071,10.6651159133413,1.03975404189238,379,-0.208878339476249,0.379,999
"na1_01",8,8.19928885431985,8.94120211230775,1.3973330740131,284,-0.530949472094829,0.284,999
"na2_01",12,9.11864559301569,9.5640307144226,1.22816128920767,329,-0.362643836213274,0.329,999
"na3_01",13,8.7656870104878,9.62120470256733,1.08359251034528,217,-0.789519753885091,0.217,999
"na4_01",13,10.1921605900994,10.7127234232787,0.966131666654548,287,-0.538811479994095,0.287,999
"na5_01",20,9.62448659648384,10.892652302177,0.819283725402185,74,-1.54789563904812,0.074,999
"na6_01",8,9.04252886140023,9.93881131891894,1.1820850024088,208,-0.758221664002419,0.208,999
"na7_01",12,7.47419380623994,7.60471207862622,1.02391420907843,417,-0.127469929833042,0.417,999
"na8_01",9,8.58369133881379,9.41348014113754,1.29621455407328,241,-0.640163157955744,0.241,999
