"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,7.10746855500773,9.10830813829122,1.05608246229408,21,-1.89458650694488,0.021,999
"fo2000",62,8.57697241777383,9.30741975656122,1.02568111062484,246,-0.712158322134264,0.246,999
"na2000",66,7.42519411401321,8.87606048274464,1.10937419791212,87,-1.30782415118543,0.087,999
"fr2001",56,5.6423734447268,7.63006445660421,1.02950593750008,20,-1.93072321341251,0.02,999
"fo2001",56,7.28982241608237,9.02313761279607,1.14035585982914,68,-1.5199774542075,0.068,999
"na2001",52,8.62986456730145,9.56588656962504,1.06234397373207,195,-0.881091271253034,0.195,999
"fr2002",40,7.03008484870362,7.82325547677656,1.18481547320163,265,-0.669446547595822,0.265,999
"fo2002",46,6.61779398335386,7.64160008876202,1.52290888978715,280,-0.672270095915749,0.28,999
"na2002",49,4.4458754726693,4.83266595893987,0.868199966151761,355,-0.445508524936928,0.355,999
"fr2003",75,9.87729035880878,10.2848196906431,0.70359214992543,290,-0.579212448401352,0.29,999
"fo2003",85,9.29531425379505,8.90736266341623,0.944859025714785,665,0.410592035235447,0.665,999
"na2003",108,8.87980747635352,10.0433395971099,0.83922469145621,85,-1.38643694900991,0.085,999
