"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr1_00",13,8.4430834347624,10.4239771904299,1.42372817843272,89,-1.39134266335035,0.089,999
"fr2_00",16,12.576631084985,14.373920446957,1.42526416124435,117,-1.2610219290176,0.117,999
"fr3_00",19,11.5178940197664,14.5959431425159,1.36423345825451,15,-2.25624808138613,0.015,999
"fr4_00",20,12.368320147089,14.000495967638,1.35221681095441,113,-1.20703707225542,0.113,999
"fr5_00",12,12.4387596017386,14.3773429151265,1.54137389497299,132,-1.25769829092754,0.132,999
"fr6_00",17,9.82467898475891,13.313032733231,1.71171043837743,24,-2.03793449538041,0.024,999
"fr7_00",9,6.61804295190662,8.64752196809706,1.44198110763466,72,-1.40742413714384,0.072,999
"fr8_00",16,8.84310176041075,12.8187700887703,1.89877121212389,29,-2.09381114637425,0.029,999
"fr9_00",26,13.2543828213147,15.1760528578126,1.28022080447332,61,-1.50104578037105,0.061,999
"fr10_00",17,12.0836566834843,13.9691997931888,1.51213175694833,116,-1.24694366151653,0.116,999
"fo1_00",21,14.4092374206535,15.6019637616615,1.13721138080685,152,-1.04881674694618,0.152,999
"fo2_00",20,14.6872265589699,15.8738337119963,1.04792738617538,150,-1.13233719118375,0.15,999
"fo3_00",15,4.60948268636817,3.3642665456369,0.503230357771009,993,2.47444559236606,0.993,999
"fo4_00",9,12.791767751863,14.2529436336598,1.65053614333974,209,-0.885273483827035,0.209,999
"fo5_00",25,12.0985903684806,15.7865031729404,1.10450068551409,2,-3.3389864332617,0.002,999
"fo6_00",21,16.5245935837114,14.6871734197074,1.42457411635359,925,1.28980313688914,0.925,999
"fo7_00",20,14.2976861113112,15.2651991895497,1.22067512418426,218,-0.792604894676739,0.218,999
"fo8_00",24,11.9138250019035,12.6849023761251,1.43482163172889,327,-0.537402947635012,0.327,999
"fo9_00",19,13.6621341978036,14.8896879154368,1.41534491396309,206,-0.867317715648514,0.206,999
"fo10_00",23,17.0778149044556,15.4702439248086,1.09160515735305,949,1.47266708005036,0.949,999
"bc1_00",18,12.8785329579808,14.7034987261558,1.32495292309804,85,-1.3773815932326,0.085,999
"bc2_00",17,5.64065002060117,7.00142123481975,1.02030438792409,86,-1.33369142613137,0.086,999
"bc3_00",17,12.5113696531644,15.2411380372845,1.35248135523737,35,-2.0183408618162,0.035,999
"bc4_00",5,9.0137905550876,9.71816619775133,1.71490316406997,344,-0.410737852388141,0.344,999
"bc5_00",14,9.38733388658463,10.4039893797558,1.4500470360475,265,-0.701118976072919,0.265,999
"bc6_00",17,12.619354077511,14.92909169454,1.29415282796544,49,-1.78474873068908,0.049,999
"bc7_00",22,13.8488885844445,15.1310648441801,1.28879595329583,168,-0.994863660501586,0.168,999
"bc8_00",16,15.6590743975552,15.6610059205398,1.17287479850505,474,-0.00164682793684118,0.474,999
"bc9_00",22,8.08679840911489,8.85625509107653,1.19104461107181,252,-0.646035148313383,0.252,999
"bc10_00",12,7.14336151763906,8.96760164866229,1.45612985406305,113,-1.25280044628783,0.113,999
"na1_00",17,9.82837262937088,13.599353130475,1.72640336401673,23,-2.18429862898922,0.023,999
"na2_00",14,9.90510755147279,12.5513104012284,1.37805164103673,26,-1.92024940935074,0.026,999
"na3_00",11,13.4989390562183,14.5747927330745,1.47113598332499,235,-0.731308110909354,0.235,999
"na4_00",11,10.016345152411,11.2868437323987,1.44579125130421,181,-0.878756583180055,0.181,999
"na5_00",18,8.46307321980475,9.91603913302768,1.82225403673496,202,-0.797345421622052,0.202,999
"na6_00",14,9.98838002017139,13.038152830976,1.49589852417994,23,-2.03875648080907,0.023,999
"na7_00",14,12.6250473811657,14.978687245829,1.36219051911454,49,-1.72783456619069,0.049,999
"na8_00",16,13.771622569449,15.1307260608568,1.30954835548401,156,-1.03784139449016,0.156,999
"na9_00",28,8.04053155512117,9.12863126826358,1.05774032142751,137,-1.02870212196688,0.137,999
"na10_00",18,12.6530446852925,14.4677426540858,1.36896327194311,98,-1.32560018664164,0.098,999
"fr1_01",20,13.3044774055946,15.0554684112231,1.28407667684558,89,-1.3636187286961,0.089,999
"fr2_01",22,10.2867154082675,11.8409048571811,1.34282124309728,113,-1.15740606346741,0.113,999
"fr3_01",19,10.2905710318458,10.4354312231183,1.11887508091527,469,-0.129469494623111,0.469,999
"fr4_01",10,11.3095170778483,13.1076113643308,1.48750709116714,118,-1.20879711912616,0.118,999
"fr5_01",29,10.2540455628743,12.763830676348,1.42222649146771,38,-1.76468736064937,0.038,999
"fr6_01",10,11.0390258248427,12.761171078609,1.94411526428966,180,-0.885824665542909,0.18,999
"fr7_01",14,8.53803567369084,9.38146582356554,1.17006300601836,224,-0.720841651719965,0.224,999
"fr8_01",12,6.89139533888873,8.29986966785347,1.06210517883041,77,-1.32611567765422,0.077,999
"fr9_01",17,8.89280586012828,9.83312517367633,1.39999728249413,263,-0.671657956273208,0.263,999
"fr10_01",6,4.80894493906544,4.7312255708613,0.898216992339021,541,0.0865262724564471,0.541,999
"fo1_01",22,13.580117701106,14.298464409941,1.27911962190583,277,-0.561594628471614,0.277,999
"fo2_01",12,15.6110786286741,12.8911299921675,1.91465181341817,955,1.42059700747929,0.955,999
"fo3_01",18,12.6127595543014,13.1807805171811,1.65709030659798,375,-0.34278214085137,0.375,999
"fo4_01",22,12.3566336372997,9.62393369007748,1.5546675813173,976,1.75773906914991,0.976,999
"fo5_01",27,11.180947078529,13.013077938221,1.24274781201962,61,-1.47425796446547,0.061,999
"fo6_01",16,11.7716264175379,13.3900909731229,1.75408394750816,180,-0.922683636597985,0.18,999
"fo7_01",18,11.778442315126,12.9718531512747,1.8284047653783,259,-0.652706041215,0.259,999
"fo8_01",17,14.3311634779551,14.3045505182461,1.4855635346523,479,0.0179143867550661,0.479,999
"fo9_01",23,13.2405691402718,13.9192816361908,1.28669482946804,307,-0.527485212791005,0.307,999
"fo10_01",17,11.0480017226051,11.9400386498274,1.47846694068978,267,-0.603352636891606,0.267,999
"bc1_01",23,12.3949681478831,13.6978789992772,1.35185693199693,165,-0.963793446300157,0.165,999
"bc2_01",9,12.9466841228097,14.1184636319957,1.66005742278655,245,-0.705866853219475,0.245,999
"bc3_01",9,12.8344462528742,14.2038326777892,1.71369397107992,230,-0.799084578708092,0.23,999
"bc4_01",11,12.7886666770202,13.5948377700202,1.77560146058856,340,-0.454027049928677,0.34,999
"bc5_01",20,13.7930744173551,14.7323135169721,1.46158704912348,268,-0.642615915473706,0.268,999
"bc6_01",18,11.6544228989173,13.2956151292108,1.62648527687447,152,-1.00904216818194,0.152,999
"bc7_01",17,13.7350396243389,15.1529519821543,1.33686485554961,153,-1.06062505265911,0.153,999
"bc8_01",13,12.8428108502146,13.8006997972989,1.70451654334334,299,-0.561971047347784,0.299,999
"bc9_01",19,11.1638784771368,14.3717454926827,1.37288424914606,11,-2.33658956866993,0.011,999
"bc10_01",9,13.4595172550698,15.0027545189933,1.41281722108363,146,-1.0923120421337,0.146,999
"na1_01",8,11.3931403574034,12.5065441328718,2.11826788658271,310,-0.525619909795538,0.31,999
"na2_01",12,12.2619642071561,13.3559012752197,1.7338902725365,267,-0.630914819346286,0.267,999
"na3_01",13,12.0266822767839,13.405786215871,1.63655026655289,211,-0.842689630298975,0.211,999
"na4_01",13,12.9019274853893,15.1291461350254,1.37409602681211,76,-1.62086099237423,0.076,999
"na5_01",20,13.6776716640372,15.2100329857347,1.2953775659122,138,-1.18294570017392,0.138,999
"na6_01",8,12.6930146884548,14.0050342393649,1.7465227417343,245,-0.751218131638663,0.245,999
"na7_01",12,9.84052834067484,10.6495295600955,1.5031829463991,293,-0.538192121829612,0.293,999
"na8_01",9,12.7705363053243,13.1933752840534,1.79369642052673,405,-0.235736088833219,0.405,999
"na9_01",13,11.2277999092818,13.8469832118667,1.48910311756727,49,-1.75889988523014,0.049,999
"na10_01",16,12.3236119156513,14.9489704801101,1.41684633905243,44,-1.85295927447898,0.044,999
"fr1_02",18,12.7798885702245,14.2660859669209,1.4626924705245,172,-1.0160696295671,0.172,999
"fr2_02",18,12.7560895379021,13.4475100882629,1.66455055246104,350,-0.415379724778313,0.35,999
"fr3_02",9,11.3814351298197,12.9728731296413,1.88811825572244,198,-0.842869875866236,0.198,999
"fr4_02",6,5.95565370606892,9.80228282886175,1.69950919929135,22,-2.26337646445031,0.022,999
"fr5_02",14,11.5815654434117,12.7516138773471,1.83890410805759,256,-0.636274849138954,0.256,999
"fr6_02",14,14.6044112039909,15.6542911141924,1.16282959428048,187,-0.902866520911944,0.187,999
"fr7_02",11,7.32608122792535,7.07176785920339,1.01844834373892,605,0.249706693800805,0.605,999
"fr8_02",7,4.67697321723464,4.44511558152692,0.855331349680939,620,0.271073468538492,0.62,999
"fr9_02",17,7.08015783015202,7.53566924879521,0.997360591322652,332,-0.456716881142368,0.332,999
"fr10_02",6,4.5506058433786,4.27938337292199,0.864084813793285,608,0.313884084209237,0.608,999
"fo1_02",16,8.62911863787158,8.58339522215979,1.22689605640473,515,0.0372675545520724,0.515,999
"fo2_02",16,15.517228922024,13.0656261794014,1.91099027229489,911,1.28289650563136,0.911,999
"fo3_02",16,13.5590702427445,13.0856471695629,1.71812202549447,593,0.275546827382871,0.593,999
"fo4_02",15,5.83763122995648,4.22693464967892,0.894437966050065,984,1.80079182840434,0.984,999
"fo5_02",22,8.69576813803809,9.53961213520206,1.21813774620742,239,-0.692732820890919,0.239,999
"fo6_02",19,9.71030688978602,9.37875821822162,1.10137205547586,655,0.301032398557768,0.655,999
"fo7_02",18,10.4310052674884,10.4934960570553,1.38954767966717,492,-0.0449720369306151,0.492,999
"fo8_02",16,12.5487094050558,12.1342329322463,1.39540741631694,603,0.297029002399498,0.603,999
"fo9_02",16,11.3209440637376,11.4852615442319,1.31323743170484,448,-0.125123969609205,0.448,999
"fo10_02",20,13.109278281165,13.4490230789465,1.46023926733561,395,-0.232663786943242,0.395,999
"bc1_02",14,3.14544768649289,3.79635732949527,0.727411646652099,184,-0.894829833971154,0.184,999
"bc2_02",19,4.59668571014244,5.1847008150592,0.966169171996424,264,-0.608604706049271,0.264,999
"bc3_02",11,7.56482220723701,8.88511227100718,1.93394169359116,225,-0.682693831021607,0.225,999
"bc4_02",7,10.2172096391824,11.1003485111074,2.4179862379432,377,-0.36523734422748,0.377,999
"bc5_02",21,6.48397654377044,7.71238333377039,1.24137227905011,157,-0.98955551910658,0.157,999
"bc6_02",17,7.49567997043257,8.86148677503284,1.14733044133961,105,-1.19042148224148,0.105,999
"bc7_02",15,9.9964983809185,10.6154907350137,1.422191286506,327,-0.435238466139024,0.327,999
"bc8_02",14,5.14869455231276,5.84562924948147,1.10870841881523,268,-0.628600527732493,0.268,999
"bc9_02",15,6.88401418308296,8.1346037413056,1.24851738804945,160,-1.00165970469697,0.16,999
"bc10_02",12,15.0819345315694,14.3848907196906,1.6210107423292,609,0.430005670953915,0.609,999
"na1_02",15,6.11042114153017,7.3035113538346,1.07876526942404,121,-1.1059775894912,0.121,999
"na2_02",14,5.01392241382387,5.78010332596985,0.885959741851294,188,-0.864803304205421,0.188,999
"na3_02",11,7.8209552560587,11.1205318214098,2.13823654460145,66,-1.54312981586706,0.066,999
"na4_02",11,13.9688982748213,14.9201071753965,1.41196545101078,242,-0.673677178074176,0.242,999
"na5_02",15,3.62054337963511,3.89470149546249,0.864244135078051,371,-0.317222998340193,0.371,999
"na6_02",19,11.5890350371852,12.7712752137409,1.67176481610898,251,-0.707180917533199,0.251,999
"na7_02",15,5.92109242153523,6.28140654766307,1.28833718962123,389,-0.279673775647015,0.389,999
"na8_02",15,12.0130618654343,11.5548663277182,1.82140310481548,590,0.251561851687154,0.59,999
"na9_02",12,5.53325729310402,6.19847011897846,0.947173854436435,244,-0.702313332192048,0.244,999
"na10_02",12,10.282045415651,11.6882135277639,1.64787543546697,211,-0.853321848149555,0.211,999
"fr1_03",21,14.4675490369082,15.5632444719456,1.20679717509782,191,-0.907936691970301,0.191,999
"fr2_03",27,11.537923010668,15.1840424622028,1.35494743090924,10,-2.6909674636514,0.01,999
"fr3_03",20,14.897701409748,15.9054870886771,1.0863841918554,180,-0.92765127335661,0.18,999
"fr4_03",26,14.4220435972214,15.8216488840571,1.0626689502689,103,-1.31706613473703,0.103,999
"fr5_03",22,13.7210560512373,15.3285721319817,1.28254245511255,118,-1.25338235341556,0.118,999
"fr6_03",25,11.2439492956953,14.2741414014435,1.30974495946012,12,-2.31357416866662,0.012,999
"fr7_03",29,12.2952423839359,15.3310187365445,1.29824154711884,19,-2.33837559685697,0.019,999
"fr8_03",27,14.5170658323361,16.2395399605403,0.923119949532636,50,-1.86592666432589,0.05,999
"fr9_03",23,11.69316106584,15.2087125599201,1.30429053599396,9,-2.69537453279227,0.009,999
"fr10_03",13,11.4972424697346,13.8751306662544,1.69638883188289,87,-1.40173535207755,0.087,999
"fo1_03",32,15.8583039217937,16.4905626709123,0.82017766131681,208,-0.770880236000936,0.208,999
"fo2_03",27,13.9250966291204,15.7001172817509,1.15105249535457,84,-1.54208488300419,0.084,999
"fo3_03",33,14.4752347224629,15.8376422393368,1.09514189620823,121,-1.24404656747314,0.121,999
"fo4_03",24,5.68176376006518,4.21385686072282,0.634350073252099,997,2.31403283650129,0.997,999
"fo5_03",36,14.72188230059,16.2906211160928,0.882788563968297,58,-1.77702666247863,0.058,999
"fo6_03",29,15.5928758149317,16.3820620158119,0.872679166452609,169,-0.904325703211377,0.169,999
"fo7_03",34,13.0637770674453,16.2050002749148,0.924249005168308,5,-3.39867631980567,0.005,999
"fo8_03",23,15.6340102778269,16.0947858441169,0.970514158092728,302,-0.474774697976094,0.302,999
"fo9_03",34,14.092497506264,15.3655483037567,1.16376885673778,151,-1.09390347586832,0.151,999
"fo10_03",23,15.1507375189994,15.7529487559252,1.11865511920024,274,-0.53833502979574,0.274,999
"bc1_03",29,12.6002861569233,14.180165693132,1.34251007240521,122,-1.17681019210397,0.122,999
"bc2_03",30,10.7974743387315,14.3810476952699,1.44404099557517,11,-2.4816285462249,0.011,999
"bc3_03",21,5.57901220500581,7.92723872138962,1.29662741406525,46,-1.81102642972937,0.046,999
"bc4_03",18,14.2702831317454,15.8925031984876,1.10989860859617,90,-1.46159302676669,0.09,999
"bc5_03",34,14.95045178427,16.6216883682271,0.734192240831872,28,-2.27629289852412,0.028,999
"bc6_03",36,11.3375372765041,13.9104131830161,1.34964507483232,29,-1.90633519470418,0.029,999
"bc7_03",25,13.1754840793983,15.9813695119631,1.07843458815071,13,-2.60181327953908,0.013,999
"bc8_03",23,13.230826981264,15.7599062086764,1.10066773009132,17,-2.29776812590166,0.017,999
"bc9_03",27,13.3734669155265,15.8524181679511,1.03793068055144,11,-2.38835916393521,0.011,999
"bc10_03",15,15.8192416169608,14.6922218093796,1.28106416574707,805,0.879752816225213,0.805,999
"na1_03",33,12.4928731930703,15.7781154062693,1.10745120622275,3,-2.96648935387787,0.003,999
"na2_03",32,13.7398089854878,15.5337993697773,1.25680160580181,95,-1.42742528017778,0.095,999
"na3_03",26,12.3815138896602,15.0207362854524,1.39871910433059,43,-1.88688521349342,0.043,999
"na4_03",26,14.5837201928711,15.5958911163421,1.12319055948229,189,-0.901156900693245,0.189,999
"na5_03",27,10.4789255430202,13.1900992255233,1.32810953121735,20,-2.04137807822076,0.02,999
"na6_03",21,10.8625850997223,13.8726931633025,1.32264777481108,16,-2.27581985234897,0.016,999
"na7_03",31,12.2064132369251,15.3860535281944,1.16510068363169,6,-2.72906911474656,0.006,999
"na8_03",32,14.5279289378295,15.7795359347542,1.03414217634166,121,-1.21028522533752,0.121,999
"na9_03",26,10.9406375148759,15.2073764103678,1.22311457978163,2,-3.48842125343131,0.002,999
"na10_03",28,13.9185175265563,15.7865453440431,1.06235729006092,49,-1.75838000544967,0.049,999
