"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,17.9817131506262,18.3623846630362,0.501262307071239,207,-0.759425767786541,0.207,999
"fo2000",62,17.8929870745903,18.3761195289261,0.528354300068784,192,-0.914409997747377,0.192,999
"na2000",66,17.8985500824406,18.4250202272994,0.509476183168147,159,-1.03335575293228,0.159,999
"fr2001",56,17.9360756606767,18.3831471539105,0.568978004580578,205,-0.785744773320997,0.205,999
"fo2001",56,17.9181141257263,18.3730832951053,0.575904196114946,210,-0.790008429263418,0.21,999
"na2001",52,16.295518949181,18.378446973834,0.604786842405222,4,-3.44406967646525,0.004,999
"fr2002",40,17.8957913494787,18.4191640228998,0.717942679166746,210,-0.728989498198512,0.21,999
"fo2002",46,17.0455510614608,18.3628502487711,0.677797363996253,39,-1.94350001531957,0.039,999
"na2002",49,17.9969559140239,18.4203980374707,0.600772440935973,243,-0.704829473847184,0.243,999
"fr2003",75,17.2304148269729,18.395640138091,0.444788092503173,9,-2.61973135243005,0.009,999
"fo2003",85,17.1031323801922,18.3273716209937,0.398586076304858,6,-3.07145510989996,0.006,999
"na2003",108,18.4380630299197,18.4170972575158,0.336895005268018,500,0.0622323634251106,0.5,999
