"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr1_00",13,9.75250993840669,11.2501702881838,1.40019836264008,143,-1.06960584281304,0.143,999
"fr2_00",16,14.0935866601477,15.4530162343291,1.3998515976146,167,-0.971124065220893,0.167,999
"fr3_00",19,13.0414382184178,15.7563991810116,1.29047045297843,26,-2.10385364215627,0.026,999
"fr4_00",20,13.7378573909567,15.1019333900548,1.34082660505422,156,-1.01733959779455,0.156,999
"fr5_00",12,14.0017904446625,15.3903144946609,1.5549533064461,178,-0.892968325313874,0.178,999
"fr6_00",17,11.0362050449992,14.3886501239367,1.65119076694166,32,-2.03031966145675,0.032,999
"fr7_00",9,7.86888329427756,9.21285702427119,1.47109375313076,176,-0.913588088545276,0.176,999
"fr8_00",16,10.007653829348,13.8306940926582,1.84601270625095,28,-2.07097180337092,0.028,999
"fr9_00",26,14.9320208557562,16.3712806686345,1.26291321655182,144,-1.13963476984422,0.144,999
"fr10_00",17,14.2535506260153,14.9623340977901,1.47820192192793,315,-0.479490292402221,0.315,999
"fo1_00",21,16.6511183414739,16.7823763876532,1.06666273028105,414,-0.123054872410117,0.414,999
"fo2_00",20,15.5890796798813,17.0510232166708,1.03321375888226,90,-1.41494780167372,0.09,999
"fo3_00",15,4.80064975364296,3.63997027047458,0.534580817234293,998,2.17119553442502,0.998,999
"fo4_00",9,14.0185265382567,15.3636809737056,1.65054808142126,212,-0.814974401891163,0.212,999
"fo5_00",25,13.798595752312,16.9920100537019,1.06640876342582,5,-2.99454994267961,0.005,999
"fo6_00",21,17.5012224601854,15.7809146127102,1.33641069051596,903,1.28725986680862,0.903,999
"fo7_00",20,16.4365810808556,16.5910483856646,1.14408074367587,401,-0.135014338509571,0.401,999
"fo8_00",24,12.9151366171902,13.6560718725942,1.39671002972142,288,-0.530486099216902,0.288,999
