"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr",124,13.9217360105556,14.1310478346732,0.187630220872414,130,-1.11555496307804,0.13,999
"fo",132,13.8526851808575,14.1384440071446,0.17308648079978,53,-1.65095982636376,0.053,999
"na",145,14.1103491153035,14.1205154806559,0.148925630365191,470,-0.0682647125779545,0.47,999
