"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,7.67775214203077,9.40412787628079,1.00262028195101,33,-1.72186396517998,0.033,999
"fo2000",62,9.68904838938784,9.7756075759936,0.964241347522366,458,-0.0897692126853682,0.458,999
"na2000",66,7.71334468591655,9.22173743380514,1.02649512784534,72,-1.46945923752681,0.072,999
"fr2001",56,6.34090041903179,7.89883707857204,0.972029845081153,55,-1.60276628071042,0.055,999
"fo2001",56,8.5854804292651,9.35845331840716,0.983205842433852,226,-0.786176053661998,0.226,999
"na2001",52,8.75447492924059,9.92257196261894,0.97352930469698,122,-1.19985811186437,0.122,999
"fr2002",40,7.57193918838164,8.11541984968457,1.08752005047258,293,-0.499743118360681,0.293,999
"fo2002",46,7.96836836768058,7.8828235307887,1.41910680706719,487,0.0602807600286829,0.487,999
"na2002",49,4.34494231423094,5.0190781572035,0.791891068076652,213,-0.851298707800692,0.213,999
"fr2003",75,10.3312420922485,10.6250481999432,0.632598421623542,301,-0.464443314513169,0.301,999
"fo2003",85,9.79531573005182,9.25677340389023,0.856480143571382,747,0.628785536014823,0.747,999
"na2003",108,8.78873900873879,10.3586991519952,0.750615635943916,18,-2.09156333558412,0.018,999
