"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,12.4837958275201,16.1989365627562,1.42046391061436,8,-2.61544183380853,0.008,999
"fo2000",62,18.076783084425,16.9050690922471,1.44436502405223,762,0.811231214177837,0.762,999
"na2000",66,12.8288815044392,16.1298434411685,1.62858234191328,37,-2.02689286981416,0.037,999
"fr2001",56,10.9086627449808,13.7153466865572,1.4267238686111,19,-1.96722295275586,0.019,999
"fo2001",56,16.1126110134334,16.2294379262719,1.5380141119091,470,-0.0759595844627625,0.47,999
"na2001",52,15.1679731420412,17.1785063730745,1.44198065047322,93,-1.3942858597815,0.093,999
"fr2002",40,12.3777060206345,14.0953883213293,1.67236249506311,145,-1.02709927169828,0.145,999
"fo2002",46,16.1296508320412,13.6200777456816,2.34783998479109,807,1.06888591327185,0.807,999
"na2002",49,7.7109516577229,8.79803029975828,1.29882641732653,196,-0.83696991956245,0.196,999
"fr2003",75,15.1110636542647,18.5392307075989,0.931916144870446,1,-3.67862180755632,0.001,999
"fo2003",85,18.0270303829073,16.1027878127353,1.28166455698601,921,1.50136208392706,0.921,999
"na2003",108,14.7458723896319,18.1998281729538,1.0678462183282,2,-3.23450673330969,0.002,999
