"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,10.5186383192611,10.8539764111745,0.341976229229298,162,-0.980588892593851,0.162,999
"fo2000",62,10.8228073591092,10.8577776083285,0.343230330900399,452,-0.101885661233706,0.452,999
"na2000",66,10.7683275797541,10.8189548822748,0.342629303061212,424,-0.14776115781198,0.424,999
"fr2001",56,10.5578000930945,10.842309370358,0.382140946553676,232,-0.744513980585982,0.232,999
"fo2001",56,10.7808849788834,10.8819726036587,0.385563177500156,375,-0.26218174004756,0.375,999
"na2001",52,10.8419237253554,10.866699298362,0.412089653254623,442,-0.0601218031342546,0.442,999
"fr2002",40,10.6522030725067,10.8538735886773,0.486490326705247,329,-0.414541677604091,0.329,999
"fo2002",46,11.3431876272606,10.8326044837249,0.447143577626912,882,1.14187739483016,0.882,999
"na2002",49,10.7262311328035,10.8337268223625,0.420312798786624,398,-0.255751644654258,0.398,999
"fr2003",75,11.3860729408462,10.8616118599119,0.323877310111983,959,1.61932023195121,0.959,999
"fo2003",85,11.1819381340901,10.8775505659658,0.25763189904397,890,1.18148245327481,0.89,999
"na2003",108,11.0920742328283,10.8597453392594,0.211207740001558,866,1.10000179712737,0.866,999
