"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,18.6376631448846,19.728650786948,0.397659640144578,11,-2.74352117219321,0.011,999
"fo2000",62,19.0672404882264,19.7101388712081,0.393370785485326,69,-1.63433179764108,0.069,999
"na2000",66,19.2139135784549,19.6841543214688,0.386775490764485,126,-1.21579767653958,0.126,999
"fr2001",56,19.0238549074384,19.7152962696199,0.446389826815495,73,-1.54896308259136,0.073,999
"fo2001",56,18.9871808146608,19.6852789303275,0.458150384835378,88,-1.52373137461744,0.088,999
"na2001",52,17.9508254647811,19.65904359944,0.494999151684718,4,-3.4509516407149,0.004,999
"fr2002",40,19.3740488131805,19.6896414012071,0.581367618498424,263,-0.542845143046849,0.263,999
"fo2002",46,18.9077028165203,19.7002895639644,0.514501297153686,72,-1.54049513932968,0.072,999
"na2002",49,19.3560915420141,19.7065446536568,0.472933351987249,212,-0.741020082787929,0.212,999
"fr2003",75,19.0805667652119,19.6877728418627,0.360300325633827,53,-1.68527762383415,0.053,999
"fo2003",85,18.8896784040996,19.654882801625,0.325065272144586,20,-2.35400229768321,0.02,999
"na2003",108,19.8773622792675,19.7321932476153,0.243161877343045,715,0.597005719968824,0.715,999
