"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,12.2852250989273,15.491099787864,1.63108096722128,36,-1.96549083298932,0.036,999
"fo2000",62,18.5839929500312,16.1491692461128,1.62338541481378,957,1.49984327917453,0.957,999
"na2000",66,12.0071628566739,15.2863585027376,1.81582262830484,40,-1.80590086000028,0.04,999
"fr2001",56,10.4888401955829,13.0074634516101,1.65002055802217,63,-1.52641931870604,0.063,999
"fo2001",56,16.2401736755799,15.537471621821,1.7088382380749,630,0.411216250960391,0.63,999
"na2001",52,13.5372200057715,16.373330510275,1.70210666199233,59,-1.66623547620908,0.059,999
"fr2002",40,12.5463179869758,13.4584140450367,1.87469640993996,323,-0.486530007325331,0.323,999
"fo2002",46,16.9404941466804,13.0773738412031,2.49812084821016,962,1.54641049821315,0.962,999
"na2002",49,7.02592476461409,8.40995578713093,1.38773543866142,165,-0.997330603484367,0.165,999
"fr2003",75,15.095684042107,17.6532586206251,1.12395093125133,20,-2.27552156184497,0.02,999
"fo2003",85,18.336297800498,15.4146974596205,1.48874992584569,986,1.96245204796091,0.986,999
"na2003",108,13.9247752900896,17.2544380159203,1.25367745511895,7,-2.65591656947741,0.007,999
