"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr1_00",13,7.27973526516448,10.0812311368849,1.67950700063005,36,-1.66804655810869,0.036,999
"fr2_00",16,10.5557775743366,13.888704697276,1.71999198278904,26,-1.93775735950521,0.026,999
"fr3_00",19,9.6061640809703,14.0418680633939,1.81409308189571,5,-2.4451358238952,0.005,999
"fr4_00",20,10.7025191178417,13.5642114537901,1.65367069607927,43,-1.73050918948571,0.043,999
"fr5_00",12,11.4190524515593,13.6980170029126,1.9211881879731,145,-1.18622660998017,0.145,999
"fr6_00",17,8.75814791562958,12.7315710838785,2.08883953036085,15,-1.90221561326086,0.015,999
"fr7_00",9,5.90762053846799,8.21510047904062,1.665143615454,72,-1.38575430921224,0.072,999
"fr8_00",16,8.08157066582732,12.2895146685227,2.15935532845821,16,-1.94870383175886,0.016,999
"fr9_00",26,12.413107803373,14.5811105119596,1.62696181968524,93,-1.33254676437702,0.093,999
"fr10_00",17,10.5091256785347,13.463908946166,1.86053225049851,53,-1.5881386989339,0.053,999
"fo1_00",21,13.3319518409129,15.0005145079034,1.35601512484715,124,-1.23048971683009,0.124,999
"fo2_00",20,13.1263219625901,15.2084918384978,1.40306511967838,88,-1.48401513707711,0.088,999
"fo3_00",15,4.45533522682298,3.23236499273187,0.638707953341222,936,1.91475654513692,0.936,999
"fo4_00",9,10.8556219355115,13.7065374107667,1.97794945870538,84,-1.44134900045486,0.084,999
"fo5_00",25,10.430442012365,15.1773692812267,1.41799763396667,1,-3.34762707296115,0.001,999
"fo6_00",21,15.7981052066473,14.17108943748,1.71208732303167,783,0.950311206256824,0.783,999
"fo7_00",20,13.2046678163045,14.7426619160903,1.49574146222603,168,-1.02824862359365,0.168,999
"fo8_00",24,11.026182813922,12.2988160953583,1.77980963887165,269,-0.715038987115036,0.269,999
"fo9_00",19,12.2777159322444,14.2964098271577,1.66357895066811,120,-1.21346443708162,0.12,999
"fo10_00",23,16.2620824954221,14.8511901748308,1.47022693048617,790,0.959642549959746,0.79,999
"bc1_00",18,10.9912436007968,14.250093231857,1.58806709533384,19,-2.05208560811788,0.019,999
"bc2_00",17,4.9416589348405,6.7109378260039,1.2442209379931,53,-1.42199736167212,0.053,999
"bc3_00",17,9.99270827837778,14.5239577717281,1.68572681500477,4,-2.68800938148305,0.004,999
"bc4_00",5,7.07225230488926,9.34714722950292,1.98940592410054,143,-1.14350464983269,0.143,999
"bc5_00",14,7.69559047214829,10.0801603298718,1.80086236284521,75,-1.3241266556074,0.075,999
"bc6_00",17,10.7061495226913,14.4324208941968,1.60613465589413,11,-2.32002426311578,0.011,999
"bc7_00",22,12.4846843001468,14.605024739694,1.56321052143324,98,-1.35640108000502,0.098,999
"bc8_00",16,14.0151633833044,15.1048975905304,1.44900753496264,234,-0.752055583516412,0.234,999
"bc9_00",22,6.99053553376598,8.52394639928064,1.4832850682414,132,-1.03379377190973,0.132,999
"bc10_00",12,5.85159828962276,8.58864586154292,1.67550527469078,29,-1.6335654761966,0.029,999
"na1_00",17,8.54678805121501,13.1441034538159,2.04480596829035,7,-2.24828931150113,0.007,999
"na2_00",14,8.2918793779209,12.1214229209696,1.65199157581689,4,-2.31813745245951,0.004,999
"na3_00",11,12.3069169977847,13.9054698135915,1.90905157992758,224,-0.837354439562827,0.224,999
"na4_00",11,8.35161445631877,11.0036888909151,1.7309173718926,61,-1.53217853010312,0.061,999
"na5_00",18,7.49105215855451,9.58704303163899,2.13518039665215,150,-0.981645802092826,0.15,999
"na6_00",14,8.68734181298294,12.512146727821,1.8434278646334,10,-2.07483297188778,0.01,999
"na7_00",14,10.5935855858413,14.472496661213,1.69177595730198,13,-2.29280423251655,0.013,999
"na8_00",16,12.1172653539829,14.521041595906,1.65145719836096,86,-1.45554861749293,0.086,999
"na9_00",28,7.00195800545676,8.72023391345486,1.31571442324155,62,-1.30596418010282,0.062,999
"na10_00",18,10.4348444168665,13.9708665211966,1.76535171350057,15,-2.00301281455041,0.015,999
