"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr",124,8.47268197303543,9.4991780586833,1.12063491974058,194,-0.915995091323322,0.194,999
"fo",132,7.60870504217272,9.04395332752388,1.30052767133859,149,-1.10358919458738,0.149,999
"na",145,6.65667526055764,8.23330366885479,1.13685604764613,78,-1.38683205456098,0.078,999
