"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr1_00",13,11.6842458638692,12.3636376111928,0.790134130624387,191,-0.859843564518203,0.191,999
"fr2_00",16,11.4931864744404,12.3428530423341,0.698594209226942,105,-1.21625194808574,0.105,999
"fr3_00",19,10.679623844731,12.3464365328722,0.591383811156038,6,-2.81849563126,0.006,999
"fr4_00",20,12.0000849256758,12.3122755715988,0.559077281419082,287,-0.558403384109305,0.287,999
"fr5_00",12,10.6848381461394,12.2900210055152,0.850867697849994,41,-1.88652461884717,0.041,999
"fr6_00",17,11.4096234544485,12.3238462511033,0.621882850778446,87,-1.4700884507595,0.087,999
"fr7_00",9,10.6384883174956,12.3653406823515,1.00668305361623,52,-1.71538833265617,0.052,999
"fr8_00",16,10.5119876523947,12.3114235991354,0.678116743809452,10,-2.65357840396622,0.01,999
"fr9_00",26,11.7185980026848,12.3599537252695,0.491008427650512,101,-1.30620104761459,0.101,999
"fr10_00",17,11.6471652054779,12.3019967989707,0.647253108620128,148,-1.01170868825766,0.148,999
"fo1_00",21,11.9586074698267,12.3276993220979,0.551660141999342,243,-0.669056587872297,0.243,999
"fo2_00",20,11.4470300946072,12.3242402819727,0.566790909470084,67,-1.54767864605601,0.067,999
"fo3_00",15,11.3979219745524,12.3242421742726,0.695505721511304,99,-1.33186567855593,0.099,999
"fo4_00",9,9.96228095705333,12.3783311438193,0.985889775393587,15,-2.45062911399139,0.015,999
"fo5_00",25,10.4582589193333,12.31265165731,0.486589185952493,1,-3.81100277505497,0.001,999
"fo6_00",21,12.27174163142,12.3349472397151,0.550444158360149,431,-0.114826558398639,0.431,999
"fo7_00",20,12.226315130954,12.3562505003529,0.578257262910948,397,-0.224701664350564,0.397,999
"fo8_00",24,11.4060389785514,12.3489040627608,0.527455161662515,42,-1.78757390720669,0.042,999
"fo9_00",19,12.1826730986393,12.3612205761582,0.597506329098745,366,-0.298821064855091,0.366,999
"fo10_00",23,11.3190678005172,12.3080962378966,0.549819154027671,44,-1.79882499569957,0.044,999
"bc1_00",18,11.7099631630201,12.3740756224854,0.620780784947229,151,-1.06980189395154,0.151,999
"bc2_00",17,11.5507279566309,12.3123078877099,0.651907377121232,124,-1.16823333775122,0.124,999
"bc3_00",17,11.3958054455676,12.3241584468505,0.635852957542822,77,-1.46001208340738,0.077,999
"bc4_00",5,13.3288385868,12.3603429752259,1.61429787429922,706,0.599948514455265,0.706,999
"bc5_00",14,10.573829189906,12.3313435918391,0.745281408591659,11,-2.35818897623408,0.011,999
"bc6_00",17,11.1761244551794,12.3352254090986,0.639033238429892,44,-1.81383515631695,0.044,999
"bc7_00",22,11.2259109627209,12.3085531031777,0.531858141911662,26,-2.03558440708531,0.026,999
"bc8_00",16,11.0939011853825,12.3029879430473,0.700346080660415,54,-1.72641325632125,0.054,999
"bc9_00",22,11.4451756224017,12.3231391812533,0.543672913517036,58,-1.61487456340617,0.058,999
"bc10_00",12,10.1286244821727,12.362069280721,0.83942964419944,15,-2.66066943666051,0.015,999
"na1_00",17,10.3044529026179,12.3178742108618,0.657247026130683,3,-3.06341638409099,0.003,999
"na2_00",14,11.751875714822,12.3059279126705,0.759698144629916,226,-0.729305714072051,0.226,999
"na3_00",11,11.5368237936182,12.3418296311655,0.822366266717206,168,-0.97888966282723,0.168,999
"na4_00",11,12.8857685450473,12.3525663547698,0.86471299631727,730,0.61662331033342,0.73,999
"na5_00",18,10.6645192197853,12.3303779236241,0.644578491906225,8,-2.58441559058584,0.008,999
"na6_00",14,10.102556577167,12.2982730239785,0.724364976196303,6,-3.03122944781425,0.006,999
"na7_00",14,10.2151964758429,12.3285455328542,0.717761720741276,8,-2.94436021863733,0.008,999
"na8_00",16,9.86321273489875,12.330526534899,0.670582995630703,2,-3.67935634526438,0.002,999
"na9_00",28,11.3672572911132,12.3258851312508,0.466266137522038,30,-2.0559671033205,0.03,999
"na10_00",18,11.121732524751,12.2776204793492,0.615790423755644,31,-1.87708010713866,0.031,999
"fr1_01",20,11.4736128536179,12.3090430837763,0.579904734105436,77,-1.44063357483566,0.077,999
"fr2_01",22,11.9808233509229,12.33087457086,0.546001459550474,266,-0.641117736617803,0.266,999
"fr3_01",19,11.5074469546795,12.336491856991,0.615146576053149,99,-1.34771928282639,0.099,999
"fr4_01",10,10.9866786844089,12.2948870215912,0.961633339662413,89,-1.36040243534143,0.089,999
"fr5_01",29,11.5646352172269,12.3142333856244,0.461752131231274,56,-1.62337782047415,0.056,999
"fr6_01",10,9.55719113077111,12.3226313797275,0.898091671737024,5,-3.07924050070263,0.005,999
"fr7_01",14,11.5705849161868,12.3063459569475,0.768957104058859,156,-0.956829759263663,0.156,999
"fr8_01",12,10.5134066631197,12.279248946192,0.858075248792793,25,-2.0579107549794,0.025,999
"fr9_01",17,11.5212349587588,12.3425229888891,0.625374021788779,101,-1.31327493870175,0.101,999
"fr10_01",6,10.6899672035733,12.3659558285096,1.32448453511791,111,-1.26538934996854,0.111,999
"fo1_01",22,11.892964540053,12.3649718089163,0.521995184605588,178,-0.904236825900849,0.178,999
"fo2_01",12,12.1090186157167,12.3410779287287,0.800645478945394,350,-0.289840284014012,0.35,999
"fo3_01",18,11.009689680681,12.3157235358684,0.618959888765318,22,-2.11004602865714,0.022,999
"fo4_01",22,11.2651357058805,12.3089791691503,0.546686850570463,40,-1.90939925147381,0.04,999
