"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs"
"y2000",71,0.843550446998723,0.792894426994044,0.543804471161236,660,0.0931511649702116,0.66,999
"y2001",64,0.754188144329897,0.922948721917794,0.7999094436996,551.5,-0.210974603334317,0.5515,999
"y2002",58,0.542170223707894,1.01575025784334,1.20333948748167,430,-0.393554802333086,0.43,999
"y2003",70,1.04927338782925,0.784284511577881,0.449661329184854,793,0.589307683477556,0.793,999
