"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,10.9869463869464,11.8223804223804,0.23671369776802,2,-3.52930161334711,0.002,999
"fo2000",62,11.3215230037017,11.8228048249201,0.240913292773409,26,-2.0807561735078,0.026,999
"na2000",66,11.411655011655,11.8261977595311,0.222283770347973,38,-1.86492584333592,0.038,999
"fr2001",56,11.2045454545455,11.8258537758538,0.258921311246834,10,-2.39960286898137,0.01,999
"fo2001",56,11.3746753246753,11.8288353288353,0.254351422406883,39,-1.78556109441955,0.039,999
"na2001",52,10.8785822021116,11.8257186296402,0.277370461332578,2,-3.414698245005,0.002,999
"fr2002",40,10.9679487179487,11.8335617668951,0.319945132849776,9,-2.70550466336618,0.009,999
"fo2002",46,11.2763285024155,11.8161398113089,0.299009408155462,45,-1.80533218745001,0.045,999
"na2002",49,11.265306122449,11.8248827058351,0.293767364783348,35,-1.90482895810701,0.035,999
"fr2003",75,11.5899099099099,11.829710791873,0.204644152651628,118,-1.17179444834304,0.118,999
"fo2003",85,11.4442577030812,11.8338988848793,0.18161343551195,23,-2.14544249273015,0.023,999
"na2003",108,11.7988923502942,11.8386311198703,0.145243184071994,381,-0.273601613941394,0.381,999
