"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,12.3954078377494,13.5922826890914,0.35626229913703,2,-3.35953272137163,0.002,999
"fo2000",62,12.901198163724,13.593446355489,0.365862180962035,32,-1.89210098169953,0.032,999
"na2000",66,12.907580980294,13.5869603743072,0.370986213817502,32,-1.83127935408239,0.032,999
"fr2001",56,12.8947892506854,13.5954794880341,0.392099347607498,49,-1.78702219634941,0.049,999
"fo2001",56,13.0013258762633,13.6159549138103,0.403404374516791,71,-1.52360528634132,0.071,999
"na2001",52,12.3176401641099,13.5706123351141,0.423314892251397,3,-2.95990572016089,0.003,999
"fr2002",40,12.6518479587115,13.6242026147488,0.490455609121014,29,-1.98255384983765,0.029,999
"fo2002",46,12.9019392985438,13.6119459682447,0.443765532855667,58,-1.59995902595668,0.058,999
"na2002",49,12.9023634727273,13.5956274970279,0.442588273399194,62,-1.56638588495832,0.062,999
"fr2003",75,13.0426814374823,13.5981299098221,0.313079118086234,37,-1.77414730096027,0.037,999
"fo2003",85,13.1289859402677,13.6200502224082,0.281115181851931,43,-1.74684369198928,0.043,999
"na2003",108,13.5728554068423,13.6094499499944,0.222270918670255,413,-0.16463936609883,0.413,999
