"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,12.9893949636472,17.0125400274415,1.77012588126461,7,-2.27280167268112,0.007,999
"fo2000",62,19.8954250287284,17.8215096812627,1.79295965096118,855,1.15669939719719,0.855,999
"na2000",66,12.5944181852721,16.7950457386228,1.89640191101831,14,-2.21505131847034,0.014,999
"fr2001",56,11.5848472218121,14.3635947772621,1.6958676436297,39,-1.63854034593329,0.039,999
"fo2001",56,17.8965467658648,17.0249941584357,1.89534866152214,633,0.459837614641917,0.633,999
"na2001",52,15.3338264313787,18.1224812544465,1.78847859039393,77,-1.55923299168684,0.077,999
"fr2002",40,12.4449398934727,14.6354379863521,2.018687417672,145,-1.08511009366946,0.145,999
"fo2002",46,18.1659217619311,14.298454860231,2.61351327484048,932,1.47979615750612,0.932,999
"na2002",49,7.57449759867943,9.19668666264804,1.47783808539502,118,-1.09767712714956,0.118,999
"fr2003",75,15.2121084813241,19.4489169283453,1.14059665986662,1,-3.71455449248522,0.001,999
"fo2003",85,19.4226491730471,16.991236294336,1.66931659435252,902,1.45653190469486,0.902,999
"na2003",108,14.5066078875135,19.0367623418847,1.3300294092655,1,-3.40605585321077,0.001,999
