"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,13.2438358843953,16.8982287026867,2.05880343347443,49,-1.77500812310395,0.049,999
"fo2000",62,20.5222744808797,17.7440979080903,2.01313875934968,944,1.38002239532008,0.944,999
"na2000",66,13.8068695217196,16.7899386960941,2.26956182331848,120,-1.31438110375543,0.12,999
"fr2001",56,11.2706548158755,14.4162981082711,1.97311396579971,53,-1.59425321948937,0.053,999
"fo2001",56,17.790470517128,16.9861215541639,2.07560106844099,608,0.3875257992463,0.608,999
"na2001",52,15.873879544242,18.0860584958221,2.07996040324678,157,-1.06356781990992,0.157,999
"fr2002",40,13.6735811909344,14.8056057717609,2.18628736298359,304,-0.517783983932324,0.304,999
"fo2002",46,18.5646111025466,14.1953807696274,3.06457661524284,966,1.42572070516596,0.966,999
"na2002",49,8.16187124485328,9.22983021267647,1.70331258988926,278,-0.626989417070314,0.278,999
"fr2003",75,16.1273494192853,19.5321624260847,1.325459588516,15,-2.56877918896906,0.015,999
"fo2003",85,20.1746095143407,16.9981987258181,1.79402234594056,977,1.77055252166177,0.977,999
"na2003",108,15.5538330497907,19.0750848188368,1.52527091217024,17,-2.30860743553806,0.017,999
