"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,7.24344679909967,9.13143075638759,1.03561300359634,39,-1.82305933850925,0.039,999
"fo2000",62,9.89010240757256,9.47619321373108,1.0285552606665,633,0.402418041762059,0.633,999
"na2000",66,8.55353423537804,9.02802720577731,1.13902467407849,337,-0.416578307035486,0.337,999
"fr2001",56,5.94471301701383,7.63198917971889,1.05595767065592,47,-1.59786344622791,0.047,999
"fo2001",56,8.53691713671995,9.10698704927458,1.11582314258074,317,-0.510896297809466,0.317,999
"na2001",52,9.2077827869141,9.62092815411944,1.06716057194659,336,-0.387144519827721,0.336,999
"fr2002",40,7.32602477228021,7.76992973645845,1.14802746466959,359,-0.386667547458019,0.359,999
"fo2002",46,8.53102682328698,7.62615024590005,1.50122522075435,692,0.602758709937102,0.692,999
"na2002",49,5.31646767336658,4.90580179734729,0.873289412527655,666,0.470251751742484,0.666,999
"fr2003",75,8.88996216630333,10.3754160836122,0.720738912557969,27,-2.0610152878202,0.027,999
"fo2003",85,9.86039460693287,9.01314163910142,0.972896989973999,773,0.87085578078938,0.773,999
"na2003",108,9.03920807714644,10.1355933711614,0.821152791571526,107,-1.3351781851909,0.107,999
