"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,12.0555526390634,12.8424228360066,0.297270836157691,4,-2.64698080415041,0.004,999
"fo2000",62,12.0867574165693,12.8206732347176,0.312654731417818,5,-2.34736834085355,0.005,999
"na2000",66,11.9771669741119,12.8435744793718,0.305856396837497,2,-2.83272645011971,0.002,999
"fr2001",56,11.9328537261978,12.8452783405751,0.349666122905602,10,-2.60941668239213,0.01,999
"fo2001",56,11.8174090718646,12.8356331921988,0.332363817985728,2,-3.06358293301915,0.002,999
"na2001",52,11.4170659003319,12.8423723286444,0.358923842189143,1,-3.97105530694019,0.001,999
"fr2002",40,11.0987809805242,12.8375008654194,0.444792164034824,2,-3.90906141223985,0.002,999
"fo2002",46,11.8572556789278,12.8391907912178,0.393988157026634,12,-2.49229601138394,0.012,999
"na2002",49,12.11637565044,12.8402914135962,0.38644359728868,45,-1.87327663916632,0.045,999
"fr2003",75,12.1349218033277,12.8430600966841,0.271483364505335,7,-2.60840399796406,0.007,999
"fo2003",85,12.2842365696461,12.8317436359244,0.243082451015566,18,-2.25235126596301,0.018,999
"na2003",108,12.7432439895844,12.8367236920815,0.193842963665727,320,-0.482244496933769,0.32,999
